  Key Length |   QueueTimes | ServiceTimes | SojournTimes
      11.000 |        0.160 |        3.545 |        3.705
       9.000 |        0.256 |        0.771 |        1.028
       9.000 |        0.241 |        0.823 |        1.064
       8.000 |        0.156 |        0.926 |        1.082
      10.000 |        0.207 |        1.085 |        1.292
       5.000 |        0.279 |        0.637 |        0.916
       9.000 |        0.189 |        0.619 |        0.808
       9.000 |        0.294 |        0.833 |        1.127
      12.000 |        0.201 |        1.690 |        1.891
      10.000 |        0.126 |        2.436 |        2.561
       9.000 |        0.148 |        0.453 |        0.601
      13.000 |        0.197 |        1.540 |        1.738
       4.000 |        0.192 |        1.268 |        1.460
      10.000 |        0.205 |        2.567 |        2.772
       8.000 |        0.137 |        0.620 |        0.756
       8.000 |        0.298 |        1.748 |        2.045
      11.000 |        0.253 |        2.934 |        3.186
       7.000 |        0.161 |        0.609 |        0.771
      13.000 |        0.190 |        1.599 |        1.789
       7.000 |        0.087 |        1.244 |        1.331
       6.000 |        0.081 |        1.459 |        1.540
       5.000 |        0.088 |        0.657 |        0.745
       7.000 |        0.191 |        1.160 |        1.351
       9.000 |        0.268 |        0.593 |        0.861
      11.000 |        0.339 |        2.389 |        2.728
       5.000 |        0.284 |        0.905 |        1.189
       6.000 |        0.282 |        1.250 |        1.533
       8.000 |        0.079 |        1.097 |        1.176
       5.000 |        0.114 |        0.942 |        1.057
       8.000 |        0.154 |        1.249 |        1.403
       5.000 |        0.169 |        0.545 |        0.714
      10.000 |        0.239 |        2.093 |        2.332
      10.000 |        0.246 |        0.771 |        1.017
       8.000 |        0.144 |        0.737 |        0.881
       9.000 |        0.152 |        0.796 |        0.947
       7.000 |        0.361 |        0.619 |        0.981
      10.000 |        0.246 |        0.874 |        1.120
       6.000 |        0.150 |        1.208 |        1.359
      12.000 |        0.151 |        1.856 |        2.006
      13.000 |        0.242 |        1.623 |        1.865
      13.000 |        0.210 |        0.634 |        0.845
      11.000 |        0.079 |        0.671 |        0.750
       8.000 |        0.284 |        1.816 |        2.100
       9.000 |        0.216 |        0.588 |        0.804
       8.000 |        0.237 |        0.919 |        1.156
      18.000 |        0.224 |        0.987 |        1.211
      10.000 |        0.246 |        0.788 |        1.034
       7.000 |        0.132 |        0.966 |        1.097
       6.000 |        0.112 |        0.732 |        0.844
      11.000 |        0.120 |        1.200 |        1.320
       6.000 |        0.255 |        2.704 |        2.959
       7.000 |        0.183 |        1.672 |        1.855
       5.000 |        0.226 |        2.721 |        2.947
       5.000 |        0.277 |        1.275 |        1.552
      11.000 |        0.169 |        1.042 |        1.211
       7.000 |        0.116 |        1.385 |        1.500
       9.000 |        0.283 |        0.556 |        0.839
       5.000 |        0.159 |        2.481 |        2.641
       7.000 |        0.289 |        1.946 |        2.236
      11.000 |        0.208 |        1.402 |        1.611
       6.000 |        0.221 |        1.240 |        1.460
       5.000 |        0.259 |        0.717 |        0.976
       9.000 |        0.175 |        0.527 |        0.702
       7.000 |        0.308 |        0.675 |        0.983
       7.000 |        0.140 |        0.800 |        0.940
       8.000 |        0.118 |        1.640 |        1.757
       5.000 |        0.190 |        2.260 |        2.450
       8.000 |        0.140 |        0.618 |        0.758
       7.000 |        0.235 |        3.606 |        3.841
      10.000 |        0.222 |        1.583 |        1.804
      12.000 |        0.264 |        1.349 |        1.613
      10.000 |        0.293 |        0.591 |        0.884
       5.000 |        0.305 |        1.036 |        1.342
       8.000 |        0.075 |        0.618 |        0.693
       9.000 |        0.166 |        1.060 |        1.226
       5.000 |        0.195 |        0.582 |        0.778
       7.000 |        0.249 |        2.164 |        2.413
      13.000 |        0.243 |        1.253 |        1.496
       9.000 |        0.138 |        0.605 |        0.743
       4.000 |        0.196 |        0.866 |        1.063
      11.000 |        0.187 |        3.238 |        3.426
       6.000 |        0.198 |        0.621 |        0.819
      14.000 |        0.221 |        1.470 |        1.692
       8.000 |        0.233 |        0.965 |        1.198
       7.000 |        0.293 |        1.259 |        1.552
       7.000 |        0.263 |        0.811 |        1.074
       7.000 |        0.131 |        0.930 |        1.061
       9.000 |        0.183 |        1.278 |        1.461
      11.000 |        0.207 |        0.632 |        0.840
       9.000 |        0.195 |        1.986 |        2.181
       8.000 |        0.298 |        0.998 |        1.296
       6.000 |        0.197 |        1.384 |        1.581
      10.000 |        0.189 |        0.847 |        1.036
       7.000 |        0.109 |        0.981 |        1.091
      12.000 |        0.211 |        2.929 |        3.139
      10.000 |        0.240 |        0.743 |        0.983
      17.000 |        0.206 |        0.506 |        0.712
      13.000 |        0.239 |        0.832 |        1.072
      12.000 |        0.228 |        0.638 |        0.866
      10.000 |        0.160 |        1.051 |        1.211
       7.000 |        0.262 |        3.180 |        3.442
      10.000 |        0.212 |        1.275 |        1.488
       7.000 |        0.105 |        0.633 |        0.738
      10.000 |        0.158 |        1.341 |        1.499
       7.000 |        0.080 |        1.432 |        1.512
       9.000 |        0.249 |        1.280 |        1.529
       8.000 |        0.303 |        0.640 |        0.943
      11.000 |        0.261 |        0.930 |        1.191
      11.000 |        0.352 |        2.426 |        2.778
       7.000 |        0.315 |        0.941 |        1.256
       7.000 |        0.251 |        1.535 |        1.786
       7.000 |        0.195 |        2.635 |        2.829
       9.000 |        0.213 |        0.688 |        0.901
       7.000 |        0.260 |        0.668 |        0.928
       9.000 |        0.280 |        1.852 |        2.132
       7.000 |        0.228 |        0.519 |        0.747
       8.000 |        0.447 |        0.536 |        0.983
      11.000 |        0.242 |        0.568 |        0.810
       4.000 |        0.335 |        0.945 |        1.280
       5.000 |        0.285 |        2.958 |        3.243
      12.000 |        0.242 |        1.829 |        2.071
       7.000 |        0.220 |        1.248 |        1.467
       7.000 |        0.361 |        0.922 |        1.283
       6.000 |        0.327 |        4.171 |        4.499
       6.000 |        0.203 |        1.705 |        1.907
       9.000 |        0.166 |        0.642 |        0.808
       6.000 |        0.203 |        1.212 |        1.415
       8.000 |        0.201 |        1.636 |        1.837
       5.000 |        0.261 |        2.171 |        2.432
      11.000 |        0.238 |        0.936 |        1.173
       7.000 |        0.283 |        1.562 |        1.844
       7.000 |        0.252 |        0.622 |        0.874
      11.000 |        0.099 |        0.782 |        0.881
       9.000 |        0.230 |        1.879 |        2.110
      11.000 |        0.196 |        0.625 |        0.821
       8.000 |        0.086 |        2.318 |        2.403
      11.000 |        0.191 |        0.620 |        0.811
       8.000 |        0.250 |        0.618 |        0.868
      10.000 |        0.213 |        0.608 |        0.821
       9.000 |        0.096 |        2.130 |        2.226
       6.000 |        0.196 |        0.676 |        0.872
      10.000 |        0.208 |        0.814 |        1.022
      12.000 |        0.274 |        0.583 |        0.858
       7.000 |        0.195 |        0.798 |        0.993
       9.000 |        0.297 |        2.449 |        2.746
      11.000 |        0.326 |        0.441 |        0.768
      12.000 |        0.207 |        1.018 |        1.225
      12.000 |        0.185 |        0.697 |        0.882
      10.000 |        0.216 |        1.318 |        1.534
       8.000 |        0.211 |        0.631 |        0.842
      11.000 |        0.218 |        0.788 |        1.006
      12.000 |        0.237 |        1.682 |        1.920
       8.000 |        0.236 |        0.571 |        0.807
       8.000 |        0.146 |        0.895 |        1.041
      14.000 |        0.201 |        1.436 |        1.637
       9.000 |        0.150 |        1.483 |        1.634
       7.000 |        0.199 |        0.586 |        0.785
       8.000 |        0.153 |        0.604 |        0.757
       7.000 |        0.179 |        0.548 |        0.727
       9.000 |        0.219 |        0.588 |        0.807
       9.000 |        0.229 |        1.386 |        1.615
       5.000 |        0.247 |        0.749 |        0.996
       6.000 |        0.184 |        0.903 |        1.087
       6.000 |        0.212 |        0.950 |        1.162
       9.000 |        0.132 |        0.772 |        0.904
      10.000 |        0.102 |        0.912 |        1.014
       7.000 |        0.207 |        2.636 |        2.843
      11.000 |        0.241 |        3.169 |        3.410
       8.000 |        0.100 |        0.428 |        0.528
      13.000 |        0.202 |        1.211 |        1.413
      11.000 |        0.298 |        0.745 |        1.043
       6.000 |        0.322 |        0.857 |        1.179
      11.000 |        0.169 |        2.015 |        2.184
       8.000 |        0.291 |        0.777 |        1.068
       8.000 |        0.232 |        0.879 |        1.111
      10.000 |        0.148 |        1.134 |        1.282
       7.000 |        0.116 |        1.236 |        1.352
      13.000 |        0.210 |        1.017 |        1.227
      12.000 |        0.260 |        1.244 |        1.505
       6.000 |        0.345 |        0.653 |        0.998
      10.000 |        0.364 |        0.981 |        1.345
       8.000 |        0.180 |        0.455 |        0.635
      11.000 |        0.309 |        1.176 |        1.485
       9.000 |        0.219 |        0.738 |        0.958
       5.000 |        0.161 |        0.582 |        0.742
      14.000 |        0.214 |        1.272 |        1.486
       9.000 |        0.183 |        3.176 |        3.359
       7.000 |        0.165 |        1.552 |        1.717
      15.000 |        0.254 |        0.594 |        0.848
       4.000 |        0.282 |        0.696 |        0.978
       8.000 |        0.260 |        1.053 |        1.313
       5.000 |        0.212 |        0.639 |        0.851
       7.000 |        0.269 |        0.617 |        0.887
      10.000 |        0.153 |        0.635 |        0.788
      16.000 |        0.165 |        2.401 |        2.566
       9.000 |        0.092 |        0.714 |        0.806
       9.000 |        0.079 |        2.444 |        2.523
       8.000 |        0.202 |        3.170 |        3.372
      10.000 |        0.067 |        1.416 |        1.482
       8.000 |        0.282 |        0.764 |        1.046
       7.000 |        0.286 |        0.837 |        1.123
      12.000 |        0.242 |        0.866 |        1.107
       5.000 |        0.142 |        1.026 |        1.168
       9.000 |        0.178 |        0.655 |        0.833
       7.000 |        0.293 |        0.492 |        0.785
       8.000 |        0.148 |        0.736 |        0.884
       6.000 |        0.109 |        1.303 |        1.412
       5.000 |        0.085 |        0.832 |        0.917
       8.000 |        0.147 |        1.947 |        2.094
      13.000 |        0.090 |        1.103 |        1.193
      10.000 |        0.121 |        1.764 |        1.885
       7.000 |        0.193 |        0.804 |        0.997
       7.000 |        0.282 |        0.911 |        1.193
      12.000 |        0.291 |        1.426 |        1.717
       8.000 |        0.341 |        1.761 |        2.102
      11.000 |        0.142 |        0.684 |        0.826
       6.000 |        0.242 |        0.842 |        1.084
       4.000 |        0.207 |        3.000 |        3.207
       6.000 |        0.219 |        3.443 |        3.662
       5.000 |        0.245 |        0.912 |        1.157
       6.000 |        0.312 |        1.354 |        1.666
       7.000 |        0.181 |        0.576 |        0.757
      11.000 |        0.298 |        1.270 |        1.568
       9.000 |        0.187 |        0.495 |        0.681
      10.000 |        0.146 |        0.600 |        0.746
       7.000 |        0.166 |        1.372 |        1.539
       9.000 |        0.145 |        2.387 |        2.532
      12.000 |        0.227 |        0.680 |        0.907
       6.000 |        0.269 |        0.998 |        1.267
       5.000 |        0.090 |        4.255 |        4.345
       9.000 |        0.274 |        0.909 |        1.184
       7.000 |        0.297 |        1.028 |        1.325
       7.000 |        0.142 |        0.741 |        0.883
       6.000 |        0.228 |        1.108 |        1.336
      10.000 |        0.159 |        2.933 |        3.092
       8.000 |        0.203 |        2.060 |        2.263
       7.000 |        0.261 |        1.552 |        1.813
       8.000 |        0.180 |        1.572 |        1.753
       7.000 |        0.195 |        0.985 |        1.180
       8.000 |        0.144 |        0.777 |        0.920
      12.000 |        0.089 |        0.610 |        0.700
       8.000 |        0.298 |        0.791 |        1.090
       9.000 |        0.196 |        0.605 |        0.801
       6.000 |        0.220 |        1.730 |        1.950
       5.000 |        0.131 |        1.017 |        1.147
       6.000 |        0.139 |        0.554 |        0.693
       9.000 |        0.127 |        0.978 |        1.105
      12.000 |        0.219 |        1.855 |        2.074
      10.000 |        0.216 |        2.558 |        2.774
       6.000 |        0.084 |        2.223 |        2.307
      10.000 |        0.154 |        1.900 |        2.054
      10.000 |        0.224 |        0.536 |        0.760
      10.000 |        0.334 |        2.820 |        3.154
      12.000 |        0.120 |        1.801 |        1.921
       5.000 |        0.277 |        0.841 |        1.118
       7.000 |        0.178 |        0.351 |        0.528
       6.000 |        0.241 |        0.695 |        0.936
       6.000 |        0.184 |        0.610 |        0.793
       5.000 |        0.261 |        0.656 |        0.916
       8.000 |        0.365 |        0.624 |        0.989
      15.000 |        0.257 |        1.553 |        1.810
      16.000 |        0.201 |        2.880 |        3.081
      11.000 |        0.283 |        0.988 |        1.271
      12.000 |        0.185 |        2.770 |        2.955
       7.000 |        0.310 |        1.044 |        1.354
      10.000 |        0.176 |        1.523 |        1.699
       5.000 |        0.350 |        2.353 |        2.703
      12.000 |        0.150 |        1.605 |        1.756
      10.000 |        0.232 |        0.705 |        0.937
       9.000 |        0.197 |        1.248 |        1.445
       6.000 |        0.271 |        0.678 |        0.949
       6.000 |        0.162 |        2.175 |        2.337
      10.000 |        0.165 |        0.678 |        0.843
       7.000 |        0.156 |        1.138 |        1.294
       8.000 |        0.220 |        0.529 |        0.749
       5.000 |        0.101 |        0.724 |        0.824
       8.000 |        0.197 |        1.448 |        1.644
       9.000 |        0.242 |        0.770 |        1.011
      11.000 |        0.107 |        0.795 |        0.902
       8.000 |        0.236 |        0.847 |        1.083
      10.000 |        0.162 |        0.569 |        0.731
       8.000 |        0.100 |        1.244 |        1.343
       7.000 |        0.128 |        2.463 |        2.591
       7.000 |        0.107 |        0.994 |        1.101
       6.000 |        0.252 |        0.903 |        1.156
      10.000 |        0.105 |        3.743 |        3.848
      10.000 |        0.462 |        1.132 |        1.594
      13.000 |        0.178 |        0.599 |        0.777
       4.000 |        0.177 |        1.230 |        1.407
       6.000 |        0.198 |        2.188 |        2.386
       6.000 |        0.283 |        1.846 |        2.129
       8.000 |        0.220 |        1.680 |        1.900
      12.000 |        0.393 |        1.640 |        2.033
       9.000 |        0.226 |        0.692 |        0.918
      12.000 |        0.066 |        0.490 |        0.556
       9.000 |        0.183 |        1.397 |        1.580
       9.000 |        0.075 |        1.302 |        1.376
      10.000 |        0.296 |        1.185 |        1.481
       8.000 |        0.291 |        0.599 |        0.889
      10.000 |        0.157 |        0.991 |        1.148
       7.000 |        0.240 |        3.205 |        3.444
       8.000 |        0.261 |        1.258 |        1.519
      11.000 |        0.151 |        1.559 |        1.709
       7.000 |        0.083 |        1.597 |        1.680
       6.000 |        0.085 |        1.672 |        1.757
      10.000 |        0.226 |        3.727 |        3.953
      12.000 |        0.094 |        1.723 |        1.817
       9.000 |        0.282 |        0.711 |        0.993
      13.000 |        0.249 |        1.927 |        2.176
       7.000 |        0.215 |        0.715 |        0.931
       7.000 |        0.288 |        1.032 |        1.319
       6.000 |        0.203 |        0.583 |        0.786
       7.000 |        0.249 |        1.064 |        1.313
      13.000 |        0.189 |        1.768 |        1.956
       7.000 |        0.229 |        0.816 |        1.045
       6.000 |        0.258 |        0.721 |        0.979
       8.000 |        0.180 |        2.211 |        2.391
       8.000 |        0.232 |        1.288 |        1.520
       9.000 |        0.163 |        2.482 |        2.646
       8.000 |        0.193 |        1.681 |        1.875
      12.000 |        0.186 |        0.726 |        0.912
       5.000 |        0.231 |        3.165 |        3.396
       8.000 |        0.189 |        0.793 |        0.982
       9.000 |        0.147 |        0.641 |        0.787
       8.000 |        0.221 |        1.204 |        1.425
       5.000 |        0.227 |        0.436 |        0.663
       9.000 |        0.211 |        1.173 |        1.384
       6.000 |        0.107 |        0.698 |        0.805
       9.000 |        0.113 |        1.344 |        1.457
      12.000 |        0.191 |        3.836 |        4.027
       9.000 |        0.184 |        0.576 |        0.760
       7.000 |        0.155 |        1.135 |        1.290
       7.000 |        0.136 |        0.691 |        0.827
      11.000 |        0.271 |        1.507 |        1.778
       6.000 |        0.165 |        1.773 |        1.938
       8.000 |        0.148 |        0.674 |        0.822
       7.000 |        0.217 |        0.564 |        0.781
      13.000 |        0.266 |        0.741 |        1.007
       8.000 |        0.195 |        0.855 |        1.050
      10.000 |        0.212 |        0.683 |        0.896
       8.000 |        0.240 |        0.473 |        0.713
       8.000 |        0.175 |        4.033 |        4.208
       9.000 |        0.202 |        2.741 |        2.943
       5.000 |        0.154 |        2.277 |        2.430
      11.000 |        0.215 |        2.956 |        3.171
       5.000 |        0.297 |        0.906 |        1.203
       8.000 |        0.357 |        0.936 |        1.293
       8.000 |        0.277 |        0.548 |        0.825
      11.000 |        0.253 |        0.613 |        0.866
      11.000 |        0.140 |        3.123 |        3.263
      10.000 |        0.445 |        4.165 |        4.611
       9.000 |        0.294 |        1.391 |        1.685
       9.000 |        0.215 |        0.844 |        1.059
       9.000 |        0.091 |        0.591 |        0.682
       9.000 |        0.245 |        0.560 |        0.805
      10.000 |        0.238 |        2.977 |        3.215
       7.000 |        0.173 |        0.845 |        1.018
       7.000 |        0.219 |        1.065 |        1.284
       9.000 |        0.119 |        3.076 |        3.195
      11.000 |        0.138 |        1.127 |        1.265
      12.000 |        0.155 |        3.992 |        4.147
       8.000 |        0.203 |        1.485 |        1.687
       5.000 |        0.211 |        0.323 |        0.534
       8.000 |        0.182 |        0.608 |        0.790
       9.000 |        0.075 |        3.745 |        3.820
       9.000 |        0.150 |        1.728 |        1.879
       5.000 |        0.192 |        0.649 |        0.840
       7.000 |        0.123 |        0.868 |        0.991
       9.000 |        0.224 |        0.644 |        0.869
       9.000 |        0.162 |        1.155 |        1.317
       6.000 |        0.091 |        2.583 |        2.674
       6.000 |        0.256 |        0.988 |        1.243
       3.000 |        0.285 |        1.021 |        1.307
       4.000 |        0.279 |        0.915 |        1.193
       5.000 |        0.184 |        2.614 |        2.797
       9.000 |        0.262 |        0.581 |        0.843
       3.000 |        0.333 |        3.119 |        3.452
       8.000 |        0.327 |        2.087 |        2.414
       7.000 |        0.216 |        0.542 |        0.758
      11.000 |        0.202 |        2.731 |        2.933
      11.000 |        0.167 |        0.748 |        0.915
       5.000 |        0.259 |        0.917 |        1.176
      12.000 |        0.156 |        0.793 |        0.949
       4.000 |        0.168 |        1.135 |        1.303
       6.000 |        0.248 |        0.617 |        0.866
       7.000 |        0.204 |        0.434 |        0.638
       8.000 |        0.307 |        0.739 |        1.046
       8.000 |        0.213 |        3.469 |        3.682
      13.000 |        0.135 |        0.926 |        1.061
       9.000 |        0.145 |        0.573 |        0.719
      11.000 |        0.280 |        0.912 |        1.192
       8.000 |        0.165 |        0.808 |        0.973
       6.000 |        0.177 |        1.788 |        1.965
      11.000 |        0.246 |        2.716 |        2.962
       8.000 |        0.203 |        0.886 |        1.089
       7.000 |        0.248 |        0.765 |        1.013
      11.000 |        0.175 |        2.240 |        2.415
       8.000 |        0.258 |        0.772 |        1.030
      12.000 |        0.258 |        1.957 |        2.216
       7.000 |        0.176 |        0.640 |        0.817
      12.000 |        0.206 |        0.661 |        0.867
      10.000 |        0.164 |        0.634 |        0.797
       9.000 |        0.193 |        0.520 |        0.712
      14.000 |        0.215 |        1.163 |        1.378
       7.000 |        0.220 |        2.866 |        3.086
      10.000 |        0.262 |        2.158 |        2.420
       8.000 |        0.338 |        0.975 |        1.312
       7.000 |        0.148 |        2.343 |        2.492
      10.000 |        0.263 |        0.403 |        0.666
       6.000 |        0.175 |        3.827 |        4.002
       6.000 |        0.212 |        3.075 |        3.287
       9.000 |        0.175 |        0.548 |        0.724
       4.000 |        0.110 |        0.710 |        0.820
       5.000 |        0.245 |        2.294 |        2.539
       9.000 |        0.151 |        2.628 |        2.779
       6.000 |        0.219 |        0.645 |        0.865
      12.000 |        0.302 |        2.371 |        2.674
       6.000 |        0.238 |        0.887 |        1.126
       9.000 |        0.310 |        0.767 |        1.076
       8.000 |        0.180 |        0.838 |        1.018
      13.000 |        0.262 |        1.508 |        1.770
       9.000 |        0.244 |        0.870 |        1.114
       5.000 |        0.279 |        2.640 |        2.919
      11.000 |        0.135 |        0.541 |        0.676
      11.000 |        0.192 |        1.825 |        2.017
      11.000 |        0.205 |        1.419 |        1.623
      14.000 |        0.276 |        0.680 |        0.956
       7.000 |        0.203 |        0.671 |        0.874
       8.000 |        0.252 |        0.658 |        0.910
      13.000 |        0.193 |        1.936 |        2.129
      10.000 |        0.128 |        2.245 |        2.373
      15.000 |        0.232 |        2.559 |        2.791
       7.000 |        0.275 |        0.555 |        0.831
       4.000 |        0.235 |        0.544 |        0.779
       7.000 |        0.239 |        0.793 |        1.031
       7.000 |        0.182 |        0.857 |        1.039
       8.000 |        0.243 |        0.633 |        0.876
       8.000 |        0.259 |        2.048 |        2.308
      10.000 |        0.123 |        1.593 |        1.717
      11.000 |        0.252 |        1.256 |        1.508
       7.000 |        0.255 |        1.524 |        1.780
       8.000 |        0.310 |        0.590 |        0.900
       9.000 |        0.218 |        1.053 |        1.271
      10.000 |        0.136 |        0.484 |        0.620
       8.000 |        0.156 |        1.371 |        1.527
       7.000 |        0.239 |        0.841 |        1.080
       5.000 |        0.098 |        1.284 |        1.381
       9.000 |        0.315 |        0.606 |        0.921
      10.000 |        0.326 |        2.179 |        2.505
       5.000 |        0.217 |        0.704 |        0.921
       7.000 |        0.284 |        0.577 |        0.861
      10.000 |        0.251 |        0.665 |        0.916
       8.000 |        0.168 |        3.631 |        3.799
       9.000 |        0.247 |        1.316 |        1.563
       5.000 |        0.214 |        0.858 |        1.073
       6.000 |        0.258 |        2.260 |        2.517
       8.000 |        0.157 |        1.167 |        1.324
       7.000 |        0.262 |        0.643 |        0.905
       6.000 |        0.165 |        0.641 |        0.805
      10.000 |        0.113 |        0.681 |        0.794
      12.000 |        0.230 |        0.742 |        0.972
       7.000 |        0.083 |        0.726 |        0.809
       9.000 |        0.211 |        0.854 |        1.065
      10.000 |        0.153 |        1.871 |        2.024
       8.000 |        0.207 |        0.606 |        0.813
       5.000 |        0.219 |        0.683 |        0.902
      11.000 |        0.065 |        0.902 |        0.966
      14.000 |        0.131 |        2.416 |        2.548
       6.000 |        0.084 |        1.009 |        1.093
       9.000 |        0.175 |        1.537 |        1.712
       8.000 |        0.145 |        1.919 |        2.065
      11.000 |        0.137 |        0.676 |        0.813
       7.000 |        0.177 |        0.664 |        0.841
       8.000 |        0.153 |        0.717 |        0.871
       7.000 |        0.210 |        2.529 |        2.739
      12.000 |        0.218 |        3.849 |        4.067
      12.000 |        0.155 |        2.297 |        2.452
       7.000 |        0.164 |        1.550 |        1.714
       8.000 |        0.221 |        2.242 |        2.463
      11.000 |        0.197 |        0.664 |        0.862
       7.000 |        0.166 |        2.467 |        2.633
      10.000 |        0.211 |        0.729 |        0.940
       7.000 |        0.166 |        1.063 |        1.229
      10.000 |        0.190 |        2.175 |        2.366
      11.000 |        0.270 |        3.485 |        3.755
      11.000 |        0.269 |        0.568 |        0.837
      10.000 |        0.220 |        0.530 |        0.751
       7.000 |        0.096 |        0.622 |        0.718
       7.000 |        0.201 |        2.915 |        3.116
       9.000 |        0.240 |        1.940 |        2.180
      10.000 |        0.303 |        0.992 |        1.294
       5.000 |        0.301 |        2.732 |        3.034
      12.000 |        0.218 |        1.508 |        1.725
       6.000 |        0.265 |        1.767 |        2.032
       5.000 |        0.157 |        0.555 |        0.712
       7.000 |        0.154 |        3.450 |        3.604
      11.000 |        0.176 |        1.232 |        1.407
      11.000 |        0.152 |        2.098 |        2.250
       7.000 |        0.207 |        0.666 |        0.872
       5.000 |        0.260 |        1.242 |        1.502
       8.000 |        0.181 |        1.307 |        1.488
       7.000 |        0.068 |        1.128 |        1.197
       6.000 |        0.080 |        1.696 |        1.777
       5.000 |        0.112 |        1.836 |        1.949
       8.000 |        0.179 |        1.079 |        1.258
       8.000 |        0.216 |        1.557 |        1.773
      10.000 |        0.083 |        1.105 |        1.188
       8.000 |        0.157 |        1.649 |        1.805
      10.000 |        0.270 |        0.512 |        0.781
      11.000 |        0.208 |        0.421 |        0.628
       9.000 |        0.308 |        0.656 |        0.964
       6.000 |        0.263 |        1.692 |        1.955
      10.000 |        0.184 |        0.950 |        1.133
       3.000 |        0.090 |        1.604 |        1.694
       5.000 |        0.186 |        0.811 |        0.998
       5.000 |        0.225 |        2.843 |        3.068
       9.000 |        0.261 |        1.030 |        1.291
      10.000 |        0.371 |        3.919 |        4.291
       7.000 |        0.209 |        0.559 |        0.768
      12.000 |        0.152 |        0.555 |        0.707
      11.000 |        0.190 |        2.202 |        2.391
      10.000 |        0.290 |        1.580 |        1.870
      10.000 |        0.128 |        1.329 |        1.457
       4.000 |        0.133 |        1.689 |        1.822
      17.000 |        0.244 |        1.313 |        1.557
       8.000 |        0.176 |        2.983 |        3.158
      15.000 |        0.147 |        1.021 |        1.167
       8.000 |        0.289 |        1.257 |        1.546
      15.000 |        0.323 |        2.841 |        3.165
      10.000 |        0.307 |        0.433 |        0.740
      13.000 |        0.231 |        0.903 |        1.134
       7.000 |        0.266 |        0.622 |        0.888
      12.000 |        0.241 |        2.403 |        2.644
       9.000 |        0.215 |        0.660 |        0.875
      10.000 |        0.148 |        1.174 |        1.323
      10.000 |        0.252 |        2.881 |        3.134
      10.000 |        0.160 |        0.641 |        0.801
       7.000 |        0.214 |        3.665 |        3.880
      10.000 |        0.241 |        1.466 |        1.707
      12.000 |        0.257 |        0.827 |        1.084
       5.000 |        0.258 |        0.915 |        1.172
       8.000 |        0.168 |        0.506 |        0.674
       6.000 |        0.261 |        2.445 |        2.706
       7.000 |        0.297 |        3.413 |        3.710
      10.000 |        0.269 |        1.146 |        1.416
       9.000 |        0.194 |        1.011 |        1.206
      11.000 |        0.187 |        0.567 |        0.753
       5.000 |        0.246 |        2.670 |        2.916
       8.000 |        0.203 |        3.202 |        3.405
      20.000 |        0.129 |        3.284 |        3.413
       7.000 |        0.243 |        1.228 |        1.472
      10.000 |        0.096 |        0.926 |        1.022
       8.000 |        0.239 |        2.369 |        2.608
       7.000 |        0.265 |        0.615 |        0.880
      15.000 |        0.119 |        0.577 |        0.696
       8.000 |        0.272 |        1.838 |        2.110
       7.000 |        0.222 |        0.531 |        0.752
       6.000 |        0.240 |        0.631 |        0.871
      10.000 |        0.174 |        1.592 |        1.766
       6.000 |        0.240 |        0.547 |        0.787
      14.000 |        0.179 |        0.920 |        1.099
       8.000 |        0.185 |        0.603 |        0.788
      11.000 |        0.265 |        1.007 |        1.272
      11.000 |        0.183 |        0.699 |        0.881
       7.000 |        0.193 |        3.065 |        3.258
      10.000 |        0.268 |        0.998 |        1.266
       7.000 |        0.162 |        1.945 |        2.108
       6.000 |        0.286 |        0.872 |        1.158
       9.000 |        0.235 |        0.997 |        1.232
       8.000 |        0.140 |        0.806 |        0.946
       7.000 |        0.103 |        1.971 |        2.074
       5.000 |        0.152 |        2.516 |        2.667
       9.000 |        0.165 |        3.234 |        3.399
       4.000 |        0.285 |        1.754 |        2.038
       5.000 |        0.252 |        0.596 |        0.847
      10.000 |        0.149 |        3.186 |        3.334
      10.000 |        0.187 |        3.620 |        3.807
       6.000 |        0.184 |        1.191 |        1.375
       9.000 |        0.285 |        0.675 |        0.960
      12.000 |        0.202 |        0.622 |        0.824
      10.000 |        0.167 |        1.026 |        1.193
       8.000 |        0.215 |        1.558 |        1.773
       7.000 |        0.290 |        0.804 |        1.094
       9.000 |        0.146 |        0.416 |        0.562
       9.000 |        0.107 |        3.810 |        3.917
      10.000 |        0.192 |        3.052 |        3.244
       6.000 |        0.224 |        0.634 |        0.858
       7.000 |        0.249 |        0.553 |        0.802
      11.000 |        0.241 |        1.126 |        1.367
       8.000 |        0.107 |        0.818 |        0.925
       6.000 |        0.170 |        1.498 |        1.668
      11.000 |        0.189 |        1.101 |        1.290
       6.000 |        0.231 |        1.125 |        1.356
      11.000 |        0.218 |        0.538 |        0.755
      13.000 |        0.256 |        0.688 |        0.945
      16.000 |        0.199 |        2.330 |        2.529
       7.000 |        0.124 |        0.716 |        0.840
       8.000 |        0.095 |        0.551 |        0.645
       7.000 |        0.148 |        1.310 |        1.458
      11.000 |        0.097 |        1.455 |        1.552
       6.000 |        0.207 |        0.994 |        1.201
       6.000 |        0.098 |        0.633 |        0.731
      10.000 |        0.177 |        1.590 |        1.767
      10.000 |        0.224 |        0.695 |        0.919
       6.000 |        0.216 |        0.611 |        0.827
      10.000 |        0.204 |        2.271 |        2.475
       4.000 |        0.201 |        1.052 |        1.253
