  Key Length |   QueueTimes | ServiceTimes | SojournTimes
       7.000 |        0.092 |        1.807 |        1.899
       9.000 |        0.117 |        0.791 |        0.908
       9.000 |        0.261 |        1.346 |        1.606
       6.000 |        0.091 |        1.426 |        1.517
      16.000 |        0.168 |        1.639 |        1.807
      10.000 |        0.188 |        2.135 |        2.323
       8.000 |        0.190 |        0.977 |        1.166
       9.000 |        0.158 |        2.059 |        2.217
       9.000 |        0.238 |        1.440 |        1.678
      13.000 |        0.195 |        0.775 |        0.971
       9.000 |        0.127 |        3.073 |        3.199
      11.000 |        0.194 |        0.741 |        0.935
      11.000 |        0.118 |        1.978 |        2.097
       5.000 |        0.087 |        0.871 |        0.958
      11.000 |        0.098 |        0.632 |        0.730
       5.000 |        0.153 |        1.469 |        1.621
      11.000 |        0.187 |        0.684 |        0.871
       6.000 |        0.198 |        2.782 |        2.980
       8.000 |        0.126 |        0.481 |        0.607
       9.000 |        0.123 |        1.089 |        1.212
       5.000 |        0.284 |        0.951 |        1.236
       5.000 |        0.186 |        0.900 |        1.086
       3.000 |        0.217 |        3.301 |        3.518
       7.000 |        0.204 |        0.968 |        1.172
       9.000 |        0.261 |        3.703 |        3.964
       8.000 |        0.239 |        0.816 |        1.055
       9.000 |        0.245 |        2.687 |        2.932
      10.000 |        0.412 |        1.048 |        1.459
      10.000 |        0.210 |        0.672 |        0.881
       6.000 |        0.168 |        0.801 |        0.969
      11.000 |        0.146 |        2.902 |        3.047
      10.000 |        0.211 |        1.521 |        1.732
      10.000 |        0.073 |        3.806 |        3.879
      10.000 |        0.160 |        0.831 |        0.992
       8.000 |        0.241 |        0.922 |        1.164
       9.000 |        0.152 |        0.625 |        0.777
       6.000 |        0.104 |        1.203 |        1.307
      12.000 |        0.177 |        2.150 |        2.326
       9.000 |        0.182 |        1.802 |        1.985
      10.000 |        0.149 |        1.952 |        2.100
      10.000 |        0.126 |        0.756 |        0.882
       8.000 |        0.260 |        2.289 |        2.549
       6.000 |        0.261 |        0.525 |        0.786
       7.000 |        0.216 |        2.730 |        2.946
       9.000 |        0.112 |        0.878 |        0.991
       9.000 |        0.139 |        0.926 |        1.065
       7.000 |        0.217 |        0.618 |        0.834
      11.000 |        0.222 |        1.001 |        1.223
      11.000 |        0.183 |        4.148 |        4.331
       4.000 |        0.226 |        0.705 |        0.931
       6.000 |        0.085 |        2.365 |        2.450
       7.000 |        0.190 |        0.759 |        0.948
       9.000 |        0.225 |        1.388 |        1.614
       7.000 |        0.153 |        1.564 |        1.717
       7.000 |        0.218 |        0.966 |        1.184
      10.000 |        0.092 |        3.327 |        3.418
      11.000 |        0.291 |        0.618 |        0.909
      11.000 |        0.236 |        0.642 |        0.878
       7.000 |        0.224 |        0.657 |        0.880
       6.000 |        0.191 |        0.698 |        0.889
      10.000 |        0.168 |        1.294 |        1.461
       9.000 |        0.297 |        1.785 |        2.082
       7.000 |        0.237 |        0.879 |        1.116
       9.000 |        0.268 |        0.685 |        0.953
       7.000 |        0.206 |        3.424 |        3.630
      12.000 |        0.169 |        1.154 |        1.323
       7.000 |        0.194 |        3.041 |        3.235
       9.000 |        0.234 |        3.252 |        3.486
       4.000 |        0.130 |        0.924 |        1.054
       8.000 |        0.192 |        1.943 |        2.135
       9.000 |        0.158 |        1.019 |        1.177
      12.000 |        0.238 |        2.025 |        2.263
      13.000 |        0.171 |        3.670 |        3.841
       9.000 |        0.235 |        2.108 |        2.344
      15.000 |        0.310 |        0.694 |        1.004
       9.000 |        0.147 |        0.629 |        0.776
       9.000 |        0.161 |        0.601 |        0.762
       7.000 |        0.172 |        1.061 |        1.233
       9.000 |        0.235 |        0.719 |        0.954
       4.000 |        0.116 |        0.740 |        0.856
       8.000 |        0.165 |        1.276 |        1.441
       7.000 |        0.263 |        0.547 |        0.811
       9.000 |        0.210 |        2.167 |        2.377
      11.000 |        0.074 |        3.649 |        3.723
       9.000 |        0.227 |        1.043 |        1.270
      12.000 |        0.212 |        0.682 |        0.894
       6.000 |        0.315 |        4.257 |        4.573
       4.000 |        0.265 |        2.263 |        2.528
       6.000 |        0.301 |        0.696 |        0.997
       8.000 |        0.345 |        0.759 |        1.103
      14.000 |        0.238 |        3.688 |        3.926
      10.000 |        0.243 |        1.156 |        1.398
       4.000 |        0.132 |        0.912 |        1.043
       8.000 |        0.169 |        0.840 |        1.009
       5.000 |        0.269 |        2.075 |        2.344
       6.000 |        0.157 |        0.808 |        0.964
      10.000 |        0.105 |        1.652 |        1.756
      10.000 |        0.446 |        3.469 |        3.915
       9.000 |        0.255 |        1.002 |        1.257
      11.000 |        0.257 |        2.006 |        2.264
       8.000 |        0.106 |        0.846 |        0.952
       5.000 |        0.068 |        1.671 |        1.739
      11.000 |        0.111 |        2.144 |        2.254
       5.000 |        0.166 |        1.122 |        1.288
       8.000 |        0.199 |        3.853 |        4.052
       9.000 |        0.336 |        0.919 |        1.255
       7.000 |        0.270 |        0.533 |        0.803
       5.000 |        0.182 |        0.740 |        0.922
       4.000 |        0.162 |        0.489 |        0.651
       6.000 |        0.193 |        2.866 |        3.058
       9.000 |        0.489 |        0.547 |        1.035
      12.000 |        0.117 |        1.580 |        1.697
      12.000 |        0.229 |        4.805 |        5.034
       8.000 |        0.319 |        0.855 |        1.175
      14.000 |        0.241 |        0.590 |        0.831
       8.000 |        0.224 |        0.652 |        0.877
       8.000 |        0.231 |        0.676 |        0.907
       4.000 |        0.151 |        0.830 |        0.982
       7.000 |        0.148 |        1.424 |        1.573
       7.000 |        0.092 |        1.505 |        1.597
      10.000 |        0.226 |        4.392 |        4.618
       9.000 |        0.085 |        0.563 |        0.648
       3.000 |        0.140 |        1.863 |        2.004
       8.000 |        0.233 |        0.819 |        1.052
       5.000 |        0.195 |        2.961 |        3.156
       6.000 |        0.475 |        0.939 |        1.414
       5.000 |        0.171 |        3.537 |        3.707
       7.000 |        0.224 |        1.090 |        1.314
       6.000 |        0.718 |        2.173 |        2.891
      10.000 |        0.099 |        2.314 |        2.413
       5.000 |        0.288 |        0.875 |        1.163
      13.000 |        0.156 |        1.526 |        1.682
      11.000 |        0.197 |        2.798 |        2.995
       8.000 |        0.186 |        1.438 |        1.624
       4.000 |        0.218 |        1.026 |        1.245
      12.000 |        0.217 |        1.318 |        1.535
      12.000 |        0.224 |        1.747 |        1.971
      10.000 |        1.203 |        0.598 |        1.801
       6.000 |        0.133 |        4.175 |        4.308
      13.000 |        0.187 |        2.650 |        2.837
      10.000 |        0.209 |        1.024 |        1.234
       9.000 |        0.218 |        1.637 |        1.855
       7.000 |        0.359 |        0.897 |        1.255
       8.000 |        0.229 |        1.146 |        1.374
       7.000 |        0.235 |        0.496 |        0.731
      10.000 |        0.239 |        0.962 |        1.201
       6.000 |        0.188 |        3.459 |        3.648
       8.000 |        0.175 |        0.551 |        0.726
       6.000 |        0.083 |        0.966 |        1.049
       4.000 |        0.059 |        0.476 |        0.535
      10.000 |        0.148 |        0.627 |        0.775
      11.000 |        0.145 |        1.046 |        1.191
      11.000 |        0.077 |        4.579 |        4.656
       7.000 |        0.245 |        0.440 |        0.685
       6.000 |        0.181 |        3.356 |        3.537
      14.000 |        0.134 |        0.937 |        1.071
       5.000 |        0.148 |        3.025 |        3.174
       8.000 |        0.137 |        1.568 |        1.705
       9.000 |        0.264 |        2.293 |        2.556
      11.000 |        0.162 |        3.651 |        3.813
       5.000 |        0.429 |        0.744 |        1.173
      10.000 |        0.287 |        2.153 |        2.440
      10.000 |        0.138 |        0.557 |        0.695
      12.000 |        0.263 |        2.341 |        2.604
      12.000 |        0.263 |        2.630 |        2.894
      10.000 |        0.184 |        1.249 |        1.433
      11.000 |        0.226 |        1.118 |        1.344
      12.000 |        0.088 |        1.768 |        1.856
      17.000 |        0.184 |        3.046 |        3.230
       8.000 |        0.148 |        0.598 |        0.746
       7.000 |        0.162 |        0.825 |        0.987
      11.000 |        0.174 |        1.184 |        1.358
      12.000 |        0.268 |        0.452 |        0.720
       9.000 |        0.086 |        0.910 |        0.995
       7.000 |        0.162 |        1.194 |        1.355
       6.000 |        0.442 |        0.685 |        1.127
      12.000 |        0.160 |        1.371 |        1.531
       9.000 |        0.347 |        1.288 |        1.635
      10.000 |        0.816 |        1.370 |        2.186
       6.000 |        0.147 |        3.802 |        3.949
      10.000 |        0.067 |        1.499 |        1.567
      12.000 |        0.223 |        0.690 |        0.913
       7.000 |        0.321 |        1.586 |        1.908
       5.000 |        0.209 |        1.395 |        1.604
       6.000 |        0.231 |        3.016 |        3.247
       9.000 |        0.197 |        0.703 |        0.900
       6.000 |        0.266 |        0.575 |        0.841
      14.000 |        0.094 |        2.961 |        3.056
       9.000 |        0.231 |        1.371 |        1.602
       9.000 |        0.162 |        1.917 |        2.079
       9.000 |        0.150 |        1.066 |        1.216
       6.000 |        0.176 |        0.877 |        1.053
       5.000 |        0.205 |        1.031 |        1.236
      11.000 |        0.240 |        0.936 |        1.176
      11.000 |        0.178 |        1.055 |        1.233
       5.000 |        0.112 |        0.921 |        1.033
       6.000 |        0.176 |        3.073 |        3.249
      10.000 |        0.416 |        0.848 |        1.265
       8.000 |        0.295 |        1.485 |        1.780
       9.000 |        0.164 |        0.943 |        1.107
       8.000 |        0.237 |        3.212 |        3.450
       5.000 |        0.152 |        0.900 |        1.052
       7.000 |        0.188 |        3.010 |        3.198
       8.000 |        0.219 |        0.671 |        0.890
       8.000 |        0.209 |        0.635 |        0.844
       7.000 |        0.103 |        0.952 |        1.055
      10.000 |        0.277 |        0.667 |        0.944
      11.000 |        0.172 |        0.963 |        1.135
       6.000 |        0.146 |        0.542 |        0.687
       8.000 |        0.367 |        2.449 |        2.816
      10.000 |        0.273 |        1.549 |        1.822
      10.000 |        0.325 |        0.691 |        1.016
       7.000 |        0.194 |        0.503 |        0.697
       9.000 |        0.090 |        0.648 |        0.738
      10.000 |        0.247 |        3.644 |        3.890
       5.000 |        1.031 |        0.555 |        1.586
       9.000 |        0.070 |        3.488 |        3.558
       9.000 |        1.009 |        0.743 |        1.752
      12.000 |        0.180 |        4.252 |        4.432
      11.000 |        0.195 |        3.562 |        3.757
      10.000 |        0.584 |        1.206 |        1.790
      10.000 |        0.909 |        1.633 |        2.542
       8.000 |        0.120 |        0.724 |        0.843
       6.000 |        0.129 |        1.836 |        1.965
       6.000 |        0.127 |        0.742 |        0.868
       7.000 |        0.191 |        3.561 |        3.752
       8.000 |        0.061 |        3.962 |        4.023
       7.000 |        0.070 |        0.651 |        0.721
      10.000 |        0.481 |        1.709 |        2.190
       8.000 |        0.097 |        0.796 |        0.893
       8.000 |        0.286 |        1.509 |        1.795
       8.000 |        0.268 |        1.679 |        1.946
       7.000 |        0.119 |        1.338 |        1.457
       9.000 |        0.143 |        0.933 |        1.076
       7.000 |        0.176 |        0.652 |        0.828
      11.000 |        0.138 |        0.844 |        0.981
      11.000 |        0.126 |        1.274 |        1.400
       6.000 |        0.263 |        1.175 |        1.438
       5.000 |        0.210 |        2.005 |        2.215
       9.000 |        0.172 |        0.678 |        0.851
      15.000 |        0.070 |        0.734 |        0.804
       8.000 |        0.276 |        1.047 |        1.323
      10.000 |        0.078 |        0.775 |        0.853
       8.000 |        0.122 |        2.132 |        2.254
      11.000 |        0.079 |        1.464 |        1.542
      12.000 |        0.216 |        1.229 |        1.445
      12.000 |        0.237 |        1.239 |        1.477
       6.000 |        0.190 |        0.695 |        0.885
       8.000 |        0.147 |        0.562 |        0.709
       8.000 |        0.176 |        2.618 |        2.794
       6.000 |        0.255 |        1.257 |        1.512
       7.000 |        0.207 |        1.240 |        1.447
       9.000 |        0.219 |        1.734 |        1.953
       5.000 |        0.124 |        3.252 |        3.376
       6.000 |        0.164 |        0.602 |        0.766
      16.000 |        0.205 |        1.451 |        1.656
       7.000 |        0.153 |        1.058 |        1.211
       8.000 |        0.189 |        3.417 |        3.606
       9.000 |        0.282 |        0.354 |        0.635
       7.000 |        0.744 |        1.475 |        2.220
       9.000 |        0.386 |        1.325 |        1.711
       9.000 |        0.093 |        3.206 |        3.298
       7.000 |        0.180 |        0.956 |        1.136
       7.000 |        0.151 |        3.111 |        3.261
       8.000 |        0.136 |        0.846 |        0.982
       8.000 |        0.226 |        3.734 |        3.960
       9.000 |        0.223 |        2.778 |        3.001
      10.000 |        0.083 |        2.594 |        2.676
      10.000 |        0.127 |        1.655 |        1.782
       8.000 |        0.143 |        0.646 |        0.788
       7.000 |        0.080 |        0.982 |        1.062
       9.000 |        0.209 |        1.963 |        2.172
      10.000 |        0.094 |        4.201 |        4.295
      10.000 |        0.104 |        3.215 |        3.320
      10.000 |        0.216 |        1.752 |        1.968
       3.000 |        1.200 |        3.019 |        4.219
       4.000 |        0.144 |        2.403 |        2.547
       8.000 |        0.548 |        0.758 |        1.306
      11.000 |        0.180 |        2.203 |        2.383
      11.000 |        0.199 |        1.612 |        1.811
       9.000 |        0.485 |        3.023 |        3.508
       8.000 |        0.593 |        3.838 |        4.431
       4.000 |        0.258 |        2.451 |        2.709
       6.000 |        0.200 |        0.949 |        1.148
      11.000 |        0.232 |        2.430 |        2.662
       7.000 |        0.176 |        1.342 |        1.518
       9.000 |        0.306 |        1.108 |        1.415
       6.000 |        0.191 |        1.217 |        1.408
       5.000 |        0.457 |        0.668 |        1.125
       8.000 |        0.244 |        1.882 |        2.126
       9.000 |        0.228 |        2.224 |        2.452
      11.000 |        0.206 |        4.853 |        5.059
       8.000 |        0.133 |        0.797 |        0.930
      14.000 |        0.097 |        0.698 |        0.795
       5.000 |        0.084 |        0.715 |        0.799
       8.000 |        0.126 |        1.659 |        1.785
      13.000 |        0.115 |        0.947 |        1.063
       8.000 |        0.199 |        3.998 |        4.197
       5.000 |        0.234 |        1.907 |        2.141
      14.000 |        0.120 |        0.530 |        0.651
      11.000 |        0.147 |        0.925 |        1.072
      15.000 |        0.390 |        1.969 |        2.359
       9.000 |        0.152 |        0.647 |        0.799
       5.000 |        0.635 |        0.536 |        1.171
       9.000 |        0.779 |        0.491 |        1.270
      10.000 |        0.347 |        1.872 |        2.218
       8.000 |        0.170 |        4.180 |        4.350
      11.000 |        0.140 |        0.532 |        0.672
       8.000 |        0.068 |        2.122 |        2.190
       7.000 |        0.165 |        4.387 |        4.552
       9.000 |        0.122 |        1.395 |        1.517
       7.000 |        0.188 |        1.234 |        1.422
       6.000 |        0.174 |        0.904 |        1.078
       8.000 |        0.123 |        2.363 |        2.486
       7.000 |        0.126 |        0.669 |        0.795
       6.000 |        0.133 |        1.011 |        1.144
      14.000 |        0.208 |        0.647 |        0.855
       7.000 |        0.117 |        4.049 |        4.166
      10.000 |        0.131 |        3.404 |        3.535
       9.000 |        0.190 |        2.204 |        2.394
       4.000 |        0.494 |        0.637 |        1.131
       8.000 |        0.664 |        1.404 |        2.068
       8.000 |        0.093 |        0.809 |        0.902
      10.000 |        0.075 |        0.546 |        0.621
      11.000 |        0.651 |        1.616 |        2.267
       8.000 |        0.208 |        0.572 |        0.780
       9.000 |        0.159 |        1.227 |        1.386
       7.000 |        0.122 |        2.606 |        2.727
      14.000 |        0.178 |        3.617 |        3.795
       4.000 |        0.214 |        1.611 |        1.825
      14.000 |        0.077 |        0.714 |        0.791
       6.000 |        0.199 |        1.113 |        1.312
      10.000 |        0.197 |        0.751 |        0.948
      13.000 |        0.296 |        1.102 |        1.397
       9.000 |        0.207 |        0.596 |        0.803
       8.000 |        0.171 |        3.799 |        3.971
       9.000 |        0.213 |        1.123 |        1.336
      13.000 |        0.262 |        1.699 |        1.962
       6.000 |        0.259 |        0.868 |        1.127
      13.000 |        0.279 |        1.717 |        1.997
       8.000 |        0.173 |        0.677 |        0.850
       7.000 |        0.256 |        0.720 |        0.976
       6.000 |        0.221 |        0.764 |        0.986
      12.000 |        0.205 |        1.128 |        1.333
      10.000 |        0.269 |        1.985 |        2.254
       9.000 |        0.113 |        1.730 |        1.843
       5.000 |        0.285 |        2.991 |        3.276
       8.000 |        0.356 |        1.070 |        1.427
      15.000 |        0.134 |        0.691 |        0.825
       6.000 |        0.282 |        1.248 |        1.530
      11.000 |        0.188 |        1.750 |        1.938
       9.000 |        0.199 |        1.013 |        1.212
       5.000 |        0.234 |        1.067 |        1.300
       7.000 |        0.236 |        0.959 |        1.195
       7.000 |        0.280 |        1.003 |        1.283
      12.000 |        0.523 |        2.138 |        2.661
      10.000 |        0.829 |        1.029 |        1.858
      10.000 |        0.181 |        3.932 |        4.113
       9.000 |        1.007 |        1.109 |        2.116
       8.000 |        0.130 |        1.740 |        1.870
       9.000 |        0.135 |        0.749 |        0.884
       8.000 |        0.141 |        0.894 |        1.035
      11.000 |        0.823 |        3.512 |        4.334
       6.000 |        0.188 |        1.447 |        1.635
      10.000 |        0.153 |        1.065 |        1.218
      15.000 |        0.150 |        0.804 |        0.954
       6.000 |        0.094 |        0.733 |        0.828
       7.000 |        0.110 |        3.744 |        3.854
       7.000 |        0.115 |        0.809 |        0.924
      12.000 |        0.138 |        1.420 |        1.558
       6.000 |        1.119 |        0.571 |        1.691
       6.000 |        0.082 |        2.815 |        2.897
       8.000 |        0.332 |        3.077 |        3.410
      10.000 |        0.102 |        2.647 |        2.749
       4.000 |        0.100 |        0.550 |        0.650
       7.000 |        0.210 |        0.788 |        0.999
      12.000 |        0.160 |        1.449 |        1.608
       9.000 |        0.165 |        1.424 |        1.590
       7.000 |        0.142 |        1.092 |        1.234
       6.000 |        0.205 |        1.327 |        1.532
       8.000 |        0.233 |        0.774 |        1.007
      14.000 |        0.173 |        2.405 |        2.578
       6.000 |        0.169 |        0.745 |        0.914
       7.000 |        0.214 |        2.009 |        2.222
       8.000 |        0.622 |        1.030 |        1.652
       9.000 |        0.093 |        3.257 |        3.350
       8.000 |        0.175 |        4.057 |        4.233
      13.000 |        0.195 |        0.746 |        0.940
       9.000 |        0.233 |        0.755 |        0.987
       7.000 |        0.168 |        0.608 |        0.776
       4.000 |        0.143 |        1.858 |        2.001
       9.000 |        0.106 |        1.016 |        1.122
       8.000 |        0.179 |        2.860 |        3.039
      12.000 |        0.138 |        1.740 |        1.878
       8.000 |        0.169 |        0.667 |        0.836
       3.000 |        0.115 |        1.548 |        1.663
      14.000 |        0.209 |        1.141 |        1.350
       8.000 |        0.258 |        0.687 |        0.945
      11.000 |        0.209 |        2.081 |        2.290
      10.000 |        0.200 |        1.907 |        2.107
       4.000 |        0.265 |        1.839 |        2.104
       7.000 |        0.712 |        1.896 |        2.608
       8.000 |        0.116 |        3.698 |        3.814
      11.000 |        0.892 |        1.390 |        2.281
      11.000 |        0.507 |        1.318 |        1.825
       5.000 |        0.864 |        1.644 |        2.508
      14.000 |        0.491 |        2.914 |        3.405
       7.000 |        0.119 |        1.292 |        1.411
       8.000 |        0.204 |        1.081 |        1.285
       6.000 |        0.116 |        1.030 |        1.145
      11.000 |        0.128 |        2.570 |        2.698
       7.000 |        0.182 |        0.606 |        0.788
      10.000 |        0.182 |        3.295 |        3.478
       7.000 |        0.181 |        1.519 |        1.700
       8.000 |        0.103 |        0.766 |        0.869
      11.000 |        0.167 |        0.793 |        0.960
      11.000 |        0.184 |        2.604 |        2.788
       6.000 |        0.213 |        0.949 |        1.161
       9.000 |        0.191 |        1.276 |        1.468
      11.000 |        0.193 |        0.722 |        0.915
       9.000 |        0.237 |        0.584 |        0.821
      11.000 |        0.224 |        0.970 |        1.195
       8.000 |        0.242 |        1.562 |        1.804
       8.000 |        0.312 |        1.717 |        2.029
      13.000 |        0.228 |        1.229 |        1.457
       8.000 |        0.117 |        2.557 |        2.674
      11.000 |        0.183 |        1.670 |        1.853
       7.000 |        0.173 |        2.646 |        2.818
      10.000 |        0.187 |        0.663 |        0.849
       3.000 |        0.300 |        0.724 |        1.024
      11.000 |        0.242 |        0.755 |        0.997
       5.000 |        0.094 |        0.557 |        0.651
       8.000 |        0.169 |        1.862 |        2.031
       5.000 |        0.156 |        2.140 |        2.295
       6.000 |        0.180 |        2.260 |        2.440
       6.000 |        0.267 |        2.123 |        2.390
      10.000 |        0.136 |        1.434 |        1.570
      11.000 |        0.280 |        0.696 |        0.976
       7.000 |        0.277 |        1.874 |        2.151
       6.000 |        0.179 |        2.602 |        2.781
      10.000 |        0.258 |        1.114 |        1.372
       8.000 |        0.147 |        1.520 |        1.667
       8.000 |        0.311 |        2.471 |        2.782
      11.000 |        0.134 |        2.592 |        2.725
      10.000 |        0.356 |        3.415 |        3.771
      11.000 |        0.235 |        0.582 |        0.817
       8.000 |        1.040 |        3.048 |        4.089
       4.000 |        0.109 |        0.798 |        0.907
       6.000 |        0.094 |        0.810 |        0.905
      12.000 |        0.112 |        0.923 |        1.035
      13.000 |        0.187 |        1.913 |        2.100
       6.000 |        0.171 |        4.075 |        4.247
       7.000 |        0.878 |        1.080 |        1.958
       8.000 |        0.156 |        2.020 |        2.176
       7.000 |        0.311 |        3.318 |        3.629
       9.000 |        0.181 |        4.604 |        4.785
      10.000 |        0.121 |        3.641 |        3.762
       9.000 |        0.972 |        2.217 |        3.189
      13.000 |        1.109 |        3.007 |        4.115
       8.000 |        0.095 |        0.639 |        0.733
       6.000 |        0.191 |        0.642 |        0.833
       6.000 |        0.227 |        3.181 |        3.409
       9.000 |        0.199 |        0.951 |        1.150
       7.000 |        0.174 |        2.654 |        2.828
      11.000 |        0.220 |        3.734 |        3.954
      10.000 |        0.245 |        0.683 |        0.929
       6.000 |        0.304 |        0.778 |        1.082
       8.000 |        0.215 |        1.009 |        1.223
       6.000 |        0.285 |        0.859 |        1.144
      11.000 |        0.224 |        1.207 |        1.431
      11.000 |        0.195 |        0.566 |        0.761
       9.000 |        0.177 |        2.091 |        2.268
       6.000 |        0.153 |        1.283 |        1.436
       6.000 |        0.159 |        3.455 |        3.613
      11.000 |        0.199 |        2.684 |        2.883
       7.000 |        0.071 |        0.525 |        0.596
      10.000 |        0.278 |        1.936 |        2.214
       6.000 |        0.204 |        1.046 |        1.251
      12.000 |        0.175 |        0.659 |        0.834
      14.000 |        0.223 |        2.575 |        2.798
       6.000 |        0.309 |        0.616 |        0.924
      14.000 |        0.248 |        4.351 |        4.599
       6.000 |        0.204 |        1.481 |        1.685
      12.000 |        0.173 |        1.289 |        1.461
       7.000 |        0.153 |        2.401 |        2.554
       8.000 |        0.259 |        2.742 |        3.000
       6.000 |        0.199 |        1.003 |        1.202
       5.000 |        0.153 |        1.813 |        1.965
       8.000 |        0.185 |        2.697 |        2.882
      12.000 |        0.182 |        0.518 |        0.700
       7.000 |        0.162 |        2.094 |        2.256
       8.000 |        0.155 |        1.859 |        2.014
       6.000 |        0.208 |        0.478 |        0.685
      12.000 |        0.226 |        1.027 |        1.253
       9.000 |        0.147 |        0.730 |        0.877
       9.000 |        0.099 |        2.387 |        2.485
       7.000 |        0.299 |        1.817 |        2.116
       7.000 |        0.205 |        0.934 |        1.139
       6.000 |        0.230 |        1.682 |        1.912
       7.000 |        0.174 |        0.927 |        1.101
      12.000 |        0.674 |        1.865 |        2.539
      10.000 |        0.099 |        0.794 |        0.892
      11.000 |        0.128 |        0.562 |        0.690
      11.000 |        0.091 |        1.360 |        1.452
       7.000 |        0.165 |        3.135 |        3.300
       9.000 |        0.452 |        3.911 |        4.363
       6.000 |        1.168 |        0.525 |        1.693
       7.000 |        1.074 |        0.758 |        1.832
       7.000 |        1.569 |        1.289 |        2.857
       8.000 |        1.368 |        1.411 |        2.780
       8.000 |        0.593 |        3.568 |        4.161
       7.000 |        0.795 |        3.405 |        4.200
       5.000 |        2.332 |        1.005 |        3.337
      11.000 |        1.418 |        0.829 |        2.247
      10.000 |        1.049 |        1.375 |        2.424
       6.000 |        2.376 |        2.832 |        5.208
       6.000 |        2.304 |        3.077 |        5.381
      13.000 |        1.523 |        2.432 |        3.955
       6.000 |        0.107 |        1.352 |        1.459
       7.000 |        0.910 |        2.910 |        3.821
       9.000 |        0.153 |        0.849 |        1.002
       7.000 |        0.817 |        3.579 |        4.396
      13.000 |        0.280 |        1.349 |        1.629
       8.000 |        0.079 |        0.558 |        0.638
       9.000 |        0.207 |        0.682 |        0.888
       7.000 |        0.124 |        0.845 |        0.970
       9.000 |        0.157 |        0.471 |        0.628
       8.000 |        0.154 |        0.818 |        0.972
      10.000 |        0.138 |        0.978 |        1.117
       7.000 |        0.132 |        0.945 |        1.076
       7.000 |        0.536 |        0.612 |        1.147
       7.000 |        0.167 |        2.618 |        2.784
       5.000 |        0.202 |        0.596 |        0.798
       5.000 |        0.149 |        0.797 |        0.945
      11.000 |        0.100 |        0.741 |        0.841
      13.000 |        0.129 |        1.347 |        1.476
      10.000 |        0.206 |        1.300 |        1.507
      10.000 |        0.246 |        1.611 |        1.857
       8.000 |        0.156 |        1.432 |        1.588
       8.000 |        0.152 |        2.453 |        2.605
      13.000 |        1.328 |        0.516 |        1.844
      11.000 |        0.115 |        4.060 |        4.175
       7.000 |        1.100 |        1.787 |        2.887
       8.000 |        1.315 |        1.697 |        3.012
       5.000 |        1.846 |        0.801 |        2.647
      13.000 |        1.438 |        1.455 |        2.893
       9.000 |        1.156 |        2.114 |        3.270
       4.000 |        2.089 |        0.615 |        2.704
      10.000 |        0.161 |        1.555 |        1.717
       9.000 |        0.373 |        1.071 |        1.444
      13.000 |        0.201 |        1.226 |        1.427
      10.000 |        0.162 |        1.459 |        1.621
      10.000 |        0.154 |        0.877 |        1.031
       8.000 |        0.153 |        3.177 |        3.330
      13.000 |        0.276 |        1.670 |        1.945
      12.000 |        0.601 |        0.579 |        1.180
       9.000 |        0.186 |        4.230 |        4.416
       8.000 |        0.226 |        1.359 |        1.585
       8.000 |        0.146 |        1.100 |        1.246
      10.000 |        0.139 |        2.170 |        2.310
      11.000 |        0.188 |        1.350 |        1.538
      11.000 |        0.127 |        0.499 |        0.625
       9.000 |        0.088 |        2.775 |        2.863
       6.000 |        0.215 |        1.178 |        1.392
      13.000 |        0.072 |        0.524 |        0.595
       7.000 |        0.184 |        1.194 |        1.378
       9.000 |        0.111 |        1.905 |        2.017
       9.000 |        0.187 |        4.135 |        4.322
       9.000 |        0.145 |        0.756 |        0.901
       7.000 |        0.163 |        1.627 |        1.790
       7.000 |        0.246 |        0.637 |        0.883
       8.000 |        0.157 |        2.571 |        2.728
       4.000 |        0.204 |        1.275 |        1.479
       8.000 |        0.196 |        1.791 |        1.987
       6.000 |        0.156 |        0.916 |        1.072
       9.000 |        0.292 |        4.383 |        4.675
       8.000 |        0.197 |        3.267 |        3.464
       4.000 |        0.177 |        2.397 |        2.574
       9.000 |        0.292 |        0.857 |        1.149
      11.000 |        0.124 |        2.078 |        2.202
       9.000 |        0.129 |        2.699 |        2.828
       8.000 |        0.108 |        2.403 |        2.511
       7.000 |        0.134 |        2.987 |        3.121
       9.000 |        0.082 |        2.154 |        2.236
       8.000 |        0.130 |        0.699 |        0.829
      10.000 |        0.280 |        1.279 |        1.559
       8.000 |        0.156 |        0.938 |        1.094
      14.000 |        0.148 |        0.823 |        0.971
       8.000 |        0.268 |        1.014 |        1.282
       7.000 |        0.235 |        0.691 |        0.926
       8.000 |        0.213 |        0.511 |        0.723
       5.000 |        0.208 |        1.038 |        1.246
      10.000 |        0.261 |        2.033 |        2.294
      11.000 |        0.240 |        4.069 |        4.309
      16.000 |        0.217 |        1.095 |        1.311
       8.000 |        0.262 |        1.451 |        1.713
       9.000 |        0.309 |        3.813 |        4.121
       6.000 |        0.215 |        1.077 |        1.292
       5.000 |        0.267 |        2.565 |        2.832
      11.000 |        0.208 |        0.794 |        1.001
       9.000 |        0.140 |        0.659 |        0.799
       8.000 |        0.228 |        0.686 |        0.914
       7.000 |        0.165 |        3.988 |        4.153
       8.000 |        0.112 |        2.030 |        2.142
       8.000 |        0.196 |        0.920 |        1.116
      13.000 |        0.272 |        2.953 |        3.225
       7.000 |        0.150 |        1.374 |        1.524
