  QueueTimes | ServiceTimes | SojournTimes
       1.999 |        2.200 |        4.199
       0.756 |        0.838 |        1.593
       0.887 |        0.616 |        1.503
       0.150 |        0.491 |        0.642
       0.148 |        2.170 |        2.318
       0.198 |        0.783 |        0.981
       0.181 |        0.993 |        1.174
       0.175 |        0.375 |        0.549
       0.193 |        2.703 |        2.896
       2.363 |        1.166 |        3.529
       2.168 |        2.525 |        4.693
       2.006 |        0.432 |        2.438
       0.165 |        1.173 |        1.339
       0.189 |        0.638 |        0.827
       0.241 |        0.699 |        0.940
       0.283 |        0.546 |        0.829
       0.177 |        2.392 |        2.569
       1.701 |        1.651 |        3.353
       2.376 |        1.312 |        3.688
       0.397 |        0.702 |        1.099
       0.160 |        1.320 |        1.479
       1.213 |        0.673 |        1.886
       0.497 |        1.783 |        2.280
       0.175 |        1.097 |        1.272
       1.169 |        1.082 |        2.251
       0.172 |        0.459 |        0.631
       0.249 |        0.406 |        0.655
       0.146 |        0.764 |        0.910
       0.169 |        0.723 |        0.892
       0.178 |        2.158 |        2.336
       0.187 |        0.356 |        0.543
       0.196 |        0.446 |        0.641
       0.158 |        0.462 |        0.620
       0.334 |        1.081 |        1.415
       0.193 |        0.460 |        0.653
       0.682 |        0.781 |        1.463
       1.434 |        0.610 |        2.044
       0.157 |        1.113 |        1.270
       0.484 |        0.446 |        0.930
       0.177 |        1.855 |        2.032
       1.374 |        0.664 |        2.038
       0.166 |        0.415 |        0.581
       0.150 |        0.367 |        0.517
       0.185 |        0.909 |        1.094
       1.057 |        0.352 |        1.408
       0.133 |        0.677 |        0.810
       0.221 |        1.359 |        1.581
       0.828 |        0.330 |        1.158
       0.461 |        2.558 |        3.019
       2.935 |        1.048 |        3.983
       3.822 |        1.840 |        5.663
       4.786 |        0.374 |        5.160
       5.141 |        0.413 |        5.555
       5.015 |        1.475 |        6.490
       1.526 |        0.410 |        1.936
       0.161 |        2.574 |        2.735
       0.218 |        1.008 |        1.226
       0.133 |        0.572 |        0.705
       0.162 |        1.518 |        1.680
       0.183 |        1.226 |        1.409
       0.340 |        0.359 |        0.699
       0.175 |        1.521 |        1.696
       0.180 |        1.490 |        1.670
       0.156 |        0.720 |        0.876
       0.182 |        2.208 |        2.390
       0.184 |        1.156 |        1.340
       0.730 |        0.415 |        1.145
       0.172 |        0.590 |        0.762
       0.149 |        2.178 |        2.326
       2.341 |        0.451 |        2.792
       0.158 |        0.477 |        0.635
       0.180 |        0.248 |        0.428
       0.168 |        0.789 |        0.956
       0.479 |        0.415 |        0.894
       0.171 |        0.600 |        0.772
       0.174 |        1.483 |        1.657
       0.165 |        0.493 |        0.659
       0.181 |        1.276 |        1.457
       0.183 |        0.585 |        0.768
       0.580 |        0.758 |        1.339
       0.953 |        0.492 |        1.445
       0.165 |        1.114 |        1.279
       0.186 |        1.408 |        1.595
       0.181 |        1.928 |        2.109
       1.853 |        0.455 |        2.308
       0.914 |        0.961 |        1.875
       0.183 |        0.621 |        0.804
       0.181 |        0.730 |        0.911
       0.182 |        1.698 |        1.880
       1.115 |        0.859 |        1.974
       0.183 |        0.521 |        0.704
       0.183 |        0.501 |        0.684
       0.164 |        0.393 |        0.557
       0.173 |        1.577 |        1.749
       0.183 |        0.482 |        0.665
       0.145 |        1.037 |        1.182
       0.126 |        2.383 |        2.509
       2.342 |        2.291 |        4.632
       2.470 |        1.295 |        3.765
       0.185 |        0.970 |        1.154
       0.156 |        1.996 |        2.152
       0.230 |        0.901 |        1.131
       0.410 |        1.041 |        1.450
       1.053 |        0.283 |        1.335
       1.173 |        0.414 |        1.587
       1.394 |        0.942 |        2.335
       0.177 |        1.416 |        1.594
       0.133 |        0.260 |        0.393
       0.164 |        1.578 |        1.742
       0.165 |        0.597 |        0.761
       0.180 |        1.029 |        1.209
       0.164 |        1.184 |        1.348
       0.170 |        0.675 |        0.845
       0.183 |        0.506 |        0.688
       0.185 |        0.522 |        0.708
       0.175 |        1.712 |        1.888
       0.789 |        0.253 |        1.042
       0.156 |        0.409 |        0.565
       0.188 |        0.685 |        0.873
       0.837 |        1.823 |        2.660
       1.197 |        0.853 |        2.050
       0.186 |        0.819 |        1.006
       0.951 |        0.424 |        1.375
       0.696 |        0.457 |        1.153
       0.159 |        0.491 |        0.649
       0.167 |        1.006 |        1.173
       0.665 |        0.468 |        1.133
       0.177 |        2.089 |        2.266
       0.176 |        1.965 |        2.141
       0.271 |        0.937 |        1.208
       0.182 |        1.309 |        1.491
       0.185 |        1.160 |        1.344
       0.140 |        1.262 |        1.402
       0.172 |        2.108 |        2.280
       0.164 |        0.554 |        0.718
       0.192 |        0.708 |        0.901
       0.152 |        0.826 |        0.977
       1.016 |        0.399 |        1.415
       0.178 |        0.772 |        0.950
       0.830 |        0.416 |        1.246
       0.176 |        0.456 |        0.632
       0.185 |        2.675 |        2.860
       2.550 |        0.384 |        2.933
       0.174 |        0.617 |        0.791
       0.172 |        1.706 |        1.877
       0.170 |        0.410 |        0.580
       0.185 |        0.438 |        0.623
       0.521 |        0.750 |        1.271
       0.167 |        0.837 |        1.005
       0.183 |        2.379 |        2.562
       1.229 |        1.432 |        2.661
       0.337 |        0.449 |        0.786
       0.596 |        0.368 |        0.964
       0.534 |        0.472 |        1.006
       0.193 |        1.698 |        1.891
       0.186 |        1.740 |        1.925
       0.188 |        0.564 |        0.753
       0.175 |        0.550 |        0.725
       0.294 |        1.088 |        1.382
       0.100 |        0.265 |        0.364
       0.181 |        0.522 |        0.703
       0.164 |        1.896 |        2.060
       0.175 |        0.439 |        0.615
       0.181 |        0.572 |        0.753
       0.423 |        0.518 |        0.941
       0.175 |        0.849 |        1.024
       0.930 |        0.440 |        1.370
       1.018 |        1.326 |        2.344
       0.180 |        0.665 |        0.845
       0.168 |        1.934 |        2.101
       1.978 |        0.602 |        2.580
       1.012 |        1.987 |        3.000
       2.652 |        0.430 |        3.082
       0.141 |        0.630 |        0.771
       0.222 |        0.565 |        0.787
       0.176 |        0.692 |        0.868
       0.181 |        0.520 |        0.701
       0.180 |        0.766 |        0.946
       0.175 |        1.000 |        1.175
       0.184 |        0.531 |        0.715
       0.170 |        0.837 |        1.008
       0.471 |        0.817 |        1.289
       0.185 |        0.986 |        1.170
       0.183 |        0.408 |        0.591
       0.165 |        0.362 |        0.527
       0.176 |        0.546 |        0.722
       0.184 |        0.552 |        0.736
       0.303 |        0.461 |        0.764
       0.177 |        1.547 |        1.723
       0.134 |        0.779 |        0.914
       0.180 |        0.584 |        0.764
       0.180 |        0.429 |        0.609
       0.179 |        1.089 |        1.268
       0.232 |        0.492 |        0.724
       0.161 |        0.379 |        0.540
       0.146 |        0.825 |        0.971
       0.181 |        2.954 |        3.136
       0.347 |        0.443 |        0.790
       0.177 |        1.678 |        1.855
       0.784 |        0.452 |        1.236
       0.191 |        1.300 |        1.491
       0.785 |        0.335 |        1.120
       0.814 |        1.659 |        2.474
       0.882 |        1.345 |        2.227
       0.180 |        1.778 |        1.958
       0.171 |        0.478 |        0.649
       0.179 |        1.598 |        1.776
       0.183 |        0.476 |        0.660
       0.185 |        0.501 |        0.686
       0.184 |        0.506 |        0.690
       0.170 |        2.701 |        2.871
       0.193 |        1.365 |        1.558
       0.183 |        2.120 |        2.302
       0.178 |        0.624 |        0.801
       0.168 |        0.445 |        0.613
       0.148 |        0.403 |        0.550
       0.168 |        0.443 |        0.610
       0.151 |        0.404 |        0.555
       0.164 |        0.558 |        0.722
       0.184 |        1.022 |        1.206
       0.589 |        1.198 |        1.787
       1.149 |        0.350 |        1.499
       0.179 |        0.488 |        0.666
       0.186 |        1.407 |        1.593
       0.198 |        1.439 |        1.637
       0.181 |        2.092 |        2.273
       0.182 |        0.565 |        0.747
       0.150 |        1.189 |        1.339
       0.186 |        0.556 |        0.741
       0.185 |        0.449 |        0.634
       0.185 |        2.167 |        2.352
       0.185 |        1.888 |        2.073
       1.854 |        1.216 |        3.070
       1.443 |        2.395 |        3.838
       0.182 |        0.587 |        0.769
       0.275 |        1.128 |        1.403
       0.149 |        0.356 |        0.504
       0.176 |        0.589 |        0.764
       0.178 |        1.095 |        1.273
       0.184 |        0.884 |        1.069
       0.180 |        2.084 |        2.264
       0.981 |        0.571 |        1.553
       0.163 |        0.304 |        0.467
       0.168 |        1.637 |        1.805
       1.386 |        1.413 |        2.799
       0.597 |        1.459 |        2.056
       0.650 |        0.885 |        1.534
       0.175 |        2.341 |        2.516
       1.330 |        0.410 |        1.740
       0.271 |        0.662 |        0.933
       0.128 |        0.498 |        0.626
       0.166 |        0.938 |        1.104
       0.178 |        0.528 |        0.706
       0.191 |        1.455 |        1.646
       1.171 |        0.714 |        1.884
       0.161 |        0.689 |        0.850
       0.163 |        1.430 |        1.593
       0.932 |        0.979 |        1.910
       0.182 |        1.892 |        2.075
       2.076 |        2.700 |        4.776
       4.527 |        0.499 |        5.026
       3.797 |        1.093 |        4.890
       0.188 |        1.039 |        1.227
       0.156 |        0.419 |        0.574
       0.309 |        0.854 |        1.163
       1.048 |        0.356 |        1.404
       0.180 |        0.698 |        0.878
       0.124 |        0.393 |        0.517
       0.181 |        0.502 |        0.683
       0.553 |        0.686 |        1.239
       0.235 |        0.614 |        0.850
       0.151 |        0.526 |        0.677
       0.156 |        0.445 |        0.600
       0.185 |        0.438 |        0.623
       0.266 |        0.487 |        0.753
       0.183 |        0.736 |        0.919
       0.520 |        0.956 |        1.476
       0.987 |        0.573 |        1.560
       0.178 |        2.187 |        2.365
       0.183 |        1.950 |        2.133
       2.035 |        0.360 |        2.395
       1.440 |        0.383 |        1.823
       0.179 |        0.827 |        1.006
       0.185 |        2.574 |        2.758
       2.756 |        1.633 |        4.389
       3.178 |        0.355 |        3.533
       0.183 |        1.955 |        2.137
       0.279 |        0.444 |        0.724
       0.144 |        2.094 |        2.238
       1.344 |        0.500 |        1.844
       0.176 |        1.839 |        2.014
       0.462 |        1.368 |        1.830
       0.387 |        0.376 |        0.763
       0.182 |        0.931 |        1.113
       0.232 |        1.156 |        1.387
       1.093 |        0.675 |        1.768
       0.836 |        0.942 |        1.778
       0.185 |        0.645 |        0.830
       0.181 |        0.410 |        0.591
       0.153 |        1.233 |        1.387
       1.186 |        0.578 |        1.763
       0.140 |        0.648 |        0.788
       0.173 |        1.176 |        1.349
       0.178 |        2.381 |        2.560
       1.254 |        0.388 |        1.642
       1.031 |        0.397 |        1.428
       0.196 |        2.533 |        2.729
       0.717 |        2.008 |        2.725
       2.694 |        1.729 |        4.423
       0.896 |        1.036 |        1.932
       0.646 |        1.060 |        1.706
       0.118 |        0.412 |        0.530
       0.184 |        2.447 |        2.632
       1.078 |        0.457 |        1.535
       0.175 |        2.911 |        3.086
       1.643 |        0.632 |        2.275
       0.936 |        1.821 |        2.758
       0.171 |        2.593 |        2.764
       0.185 |        1.798 |        1.983
       0.289 |        0.412 |        0.701
       0.155 |        1.194 |        1.349
       1.103 |        0.424 |        1.527
       0.178 |        0.559 |        0.736
       0.181 |        1.415 |        1.597
       1.364 |        1.460 |        2.823
       2.028 |        0.430 |        2.458
       2.291 |        1.526 |        3.817
       2.736 |        0.349 |        3.086
       0.476 |        0.351 |        0.827
       0.167 |        1.162 |        1.329
       0.184 |        0.631 |        0.816
       0.160 |        0.663 |        0.823
       0.188 |        1.512 |        1.700
       0.478 |        1.348 |        1.825
       1.736 |        0.294 |        2.030
       1.448 |        2.369 |        3.817
       2.490 |        0.373 |        2.863
       2.257 |        0.352 |        2.609
       2.098 |        1.309 |        3.407
       2.396 |        0.381 |        2.777
       0.181 |        1.208 |        1.389
       0.152 |        0.704 |        0.856
       0.107 |        0.698 |        0.805
       0.170 |        1.036 |        1.207
       0.185 |        0.830 |        1.015
       0.383 |        0.395 |        0.777
       0.173 |        0.597 |        0.771
       0.166 |        0.588 |        0.754
       0.173 |        0.990 |        1.163
       0.186 |        1.826 |        2.012
       0.164 |        1.024 |        1.188
       0.231 |        2.380 |        2.611
       1.085 |        0.379 |        1.464
       0.543 |        0.615 |        1.158
       0.141 |        0.376 |        0.517
       0.182 |        0.714 |        0.896
       0.184 |        0.635 |        0.819
       0.567 |        0.616 |        1.183
       0.174 |        1.894 |        2.068
       1.332 |        0.821 |        2.153
       1.534 |        1.300 |        2.833
       2.058 |        2.390 |        4.448
       4.307 |        1.937 |        6.244
       3.871 |        0.793 |        4.664
       4.082 |        0.470 |        4.552
       1.873 |        2.684 |        4.557
       4.065 |        0.539 |        4.604
       0.174 |        2.389 |        2.563
       1.920 |        0.690 |        2.609
       0.947 |        0.564 |        1.510
       0.178 |        0.815 |        0.993
       0.182 |        1.470 |        1.652
       0.545 |        1.094 |        1.639
       0.161 |        0.422 |        0.583
       0.127 |        0.313 |        0.441
       0.162 |        0.461 |        0.622
       0.184 |        2.780 |        2.964
       0.182 |        0.514 |        0.695
       0.196 |        1.359 |        1.555
       0.179 |        0.879 |        1.058
       0.895 |        0.366 |        1.261
       0.176 |        0.486 |        0.662
       0.182 |        0.920 |        1.103
       0.279 |        0.579 |        0.858
       0.132 |        0.562 |        0.694
       0.234 |        0.826 |        1.060
       0.866 |        0.494 |        1.360
       0.658 |        0.957 |        1.615
       0.183 |        0.496 |        0.679
       0.183 |        0.489 |        0.673
       0.135 |        0.387 |        0.521
       0.187 |        2.434 |        2.621
       1.009 |        0.678 |        1.687
       1.235 |        0.610 |        1.844
       1.735 |        1.810 |        3.546
       2.682 |        0.315 |        2.997
       2.163 |        0.903 |        3.066
       2.202 |        2.430 |        4.632
       3.691 |        0.361 |        4.052
       0.176 |        0.500 |        0.676
       0.194 |        0.857 |        1.052
       0.182 |        0.628 |        0.809
       0.149 |        1.430 |        1.579
       1.143 |        0.469 |        1.612
       0.169 |        0.549 |        0.718
       0.188 |        0.687 |        0.875
       0.183 |        1.534 |        1.718
       1.782 |        0.397 |        2.179
       0.906 |        0.818 |        1.724
       1.037 |        0.427 |        1.464
       1.440 |        0.372 |        1.812
       0.166 |        1.015 |        1.181
       0.817 |        0.507 |        1.324
       1.038 |        0.618 |        1.656
       0.386 |        0.776 |        1.162
       0.182 |        0.534 |        0.716
       0.181 |        2.278 |        2.459
       0.192 |        0.885 |        1.077
       0.187 |        0.563 |        0.750
       0.166 |        0.561 |        0.726
       0.168 |        0.543 |        0.711
       0.301 |        1.465 |        1.766
       0.174 |        1.483 |        1.656
       0.180 |        0.717 |        0.897
       0.621 |        1.110 |        1.731
       0.176 |        0.850 |        1.026
       0.963 |        2.561 |        3.524
       0.164 |        1.383 |        1.548
       0.229 |        0.381 |        0.610
       0.168 |        1.451 |        1.619
       0.913 |        0.481 |        1.394
       0.870 |        1.592 |        2.462
       0.181 |        2.395 |        2.576
       1.242 |        0.526 |        1.768
       0.170 |        0.452 |        0.621
       0.168 |        0.153 |        0.321
       0.176 |        0.728 |        0.904
       0.179 |        0.634 |        0.813
       0.683 |        1.089 |        1.771
       0.178 |        1.529 |        1.708
       1.467 |        1.391 |        2.858
       1.489 |        0.970 |        2.459
       0.174 |        1.043 |        1.217
       0.660 |        0.391 |        1.051
       0.177 |        1.165 |        1.342
       0.186 |        1.032 |        1.217
       0.181 |        0.615 |        0.795
       0.179 |        2.762 |        2.941
       1.257 |        2.627 |        3.884
       0.176 |        1.647 |        1.823
       0.189 |        1.466 |        1.655
       0.258 |        0.369 |        0.627
       0.176 |        0.749 |        0.925
       0.939 |        2.061 |        3.000
       0.794 |        0.403 |        1.197
       0.149 |        1.206 |        1.355
       1.251 |        2.407 |        3.658
       0.173 |        1.691 |        1.864
       0.186 |        0.680 |        0.866
       0.546 |        0.386 |        0.931
       0.346 |        1.517 |        1.862
       0.174 |        0.495 |        0.669
       0.185 |        2.425 |        2.611
       0.249 |        1.793 |        2.042
       1.707 |        2.669 |        4.376
       4.399 |        0.395 |        4.795
       1.585 |        1.042 |        2.627
       0.399 |        2.699 |        3.098
       2.624 |        0.972 |        3.596
       2.110 |        0.362 |        2.472
       1.176 |        2.304 |        3.481
       0.360 |        0.382 |        0.742
       0.170 |        0.476 |        0.645
       0.182 |        1.234 |        1.417
       0.673 |        1.288 |        1.961
       0.184 |        0.701 |        0.885
       0.192 |        2.204 |        2.396
       1.566 |        0.319 |        1.884
       0.228 |        0.861 |        1.089
       0.174 |        0.551 |        0.725
       0.176 |        0.875 |        1.050
       0.497 |        1.916 |        2.413
       1.715 |        0.987 |        2.701
       0.544 |        1.389 |        1.932
       0.173 |        0.493 |        0.666
       0.195 |        1.932 |        2.127
       1.621 |        0.590 |        2.211
       1.775 |        0.491 |        2.266
       0.185 |        0.633 |        0.818
       0.447 |        0.651 |        1.099
       0.172 |        1.141 |        1.313
       0.182 |        0.428 |        0.611
       0.191 |        0.705 |        0.896
       0.589 |        1.935 |        2.525
       0.163 |        0.900 |        1.063
       0.948 |        1.190 |        2.138
       0.175 |        0.769 |        0.944
       0.122 |        0.316 |        0.438
       0.182 |        0.510 |        0.691
       0.182 |        0.551 |        0.733
       0.142 |        0.488 |        0.630
       0.186 |        0.487 |        0.673
       0.160 |        0.978 |        1.138
       0.636 |        0.554 |        1.190
       0.186 |        1.697 |        1.883
       0.181 |        0.760 |        0.940
       0.162 |        0.583 |        0.745
       0.185 |        2.293 |        2.478
       2.105 |        0.370 |        2.474
       0.181 |        2.473 |        2.654
       2.118 |        2.680 |        4.798
       2.002 |        2.146 |        4.147
       1.035 |        2.235 |        3.270
       0.183 |        0.450 |        0.632
       0.188 |        0.859 |        1.046
       0.251 |        0.466 |        0.717
       0.157 |        0.501 |        0.658
       0.186 |        1.426 |        1.612
       0.166 |        0.636 |        0.802
       0.179 |        0.744 |        0.923
       0.183 |        0.689 |        0.872
       0.185 |        0.428 |        0.613
       0.186 |        1.593 |        1.780
       1.446 |        1.186 |        2.632
       1.937 |        0.901 |        2.838
       0.179 |        1.299 |        1.478
       0.873 |        0.478 |        1.352
       0.169 |        1.397 |        1.566
       0.406 |        0.308 |        0.714
       0.645 |        0.421 |        1.066
       0.241 |        0.867 |        1.108
       0.119 |        0.569 |        0.688
       0.181 |        0.645 |        0.826
       0.297 |        0.502 |        0.799
       0.123 |        0.573 |        0.696
       0.168 |        0.660 |        0.828
       0.778 |        0.492 |        1.270
       1.239 |        0.450 |        1.689
       0.187 |        0.877 |        1.065
       0.182 |        0.490 |        0.672
       0.291 |        2.523 |        2.814
       0.171 |        0.557 |        0.728
       0.170 |        2.491 |        2.662
       1.473 |        1.746 |        3.219
       0.142 |        0.492 |        0.634
       0.178 |        0.393 |        0.571
       0.183 |        2.050 |        2.233
       1.756 |        0.464 |        2.220
       0.169 |        1.430 |        1.598
       1.330 |        1.361 |        2.690
       0.182 |        0.593 |        0.775
       0.187 |        0.385 |        0.573
       0.336 |        0.384 |        0.720
       0.176 |        0.434 |        0.610
       0.416 |        0.385 |        0.801
       0.159 |        0.720 |        0.878
       0.180 |        0.497 |        0.677
       0.554 |        0.322 |        0.876
       0.312 |        1.093 |        1.405
       0.885 |        1.353 |        2.238
       1.086 |        2.224 |        3.310
       0.179 |        1.787 |        1.967
       0.605 |        2.027 |        2.632
       2.479 |        1.722 |        4.201
       2.069 |        0.365 |        2.433
       2.144 |        0.359 |        2.503
       0.183 |        0.455 |        0.638
       0.188 |        0.645 |        0.833
       0.806 |        0.335 |        1.141
       1.047 |        0.385 |        1.432
       0.174 |        0.760 |        0.934
       0.194 |        1.916 |        2.110
       1.557 |        0.322 |        1.879
       0.847 |        0.488 |        1.334
       0.232 |        0.821 |        1.054
       0.125 |        0.435 |        0.561
       0.177 |        0.870 |        1.046
       0.183 |        0.924 |        1.107
       0.190 |        0.611 |        0.801
       0.187 |        1.079 |        1.265
       1.185 |        1.704 |        2.888
       2.379 |        0.651 |        3.029
       2.355 |        0.364 |        2.719
       0.177 |        0.590 |        0.767
       0.600 |        0.363 |        0.963
       0.698 |        1.214 |        1.911
       0.174 |        0.998 |        1.172
       0.297 |        0.629 |        0.926
       0.145 |        1.794 |        1.939
       0.179 |        1.075 |        1.254
       0.182 |        2.278 |        2.459
       0.200 |        0.722 |        0.921
       0.185 |        0.723 |        0.907
       0.122 |        0.478 |        0.600
       0.159 |        0.794 |        0.953
       0.967 |        1.005 |        1.972
       0.186 |        1.068 |        1.254
       0.193 |        0.900 |        1.093
       0.182 |        2.653 |        2.835
       0.758 |        2.498 |        3.255
       3.045 |        1.131 |        4.175
       3.152 |        0.406 |        3.558
       2.226 |        1.594 |        3.820
       3.798 |        0.485 |        4.283
       2.289 |        2.279 |        4.568
       4.418 |        2.212 |        6.629
       5.901 |        1.091 |        6.992
       5.433 |        0.412 |        5.845
       2.719 |        0.436 |        3.154
       1.174 |        0.704 |        1.878
       1.841 |        0.365 |        2.205
       0.537 |        0.703 |        1.239
       0.820 |        0.639 |        1.459
       0.824 |        0.812 |        1.636
       1.212 |        1.511 |        2.722
       1.593 |        0.793 |        2.386
       1.592 |        0.339 |        1.931
       0.635 |        1.626 |        2.261
       0.898 |        0.532 |        1.430
       1.030 |        2.658 |        3.688
       0.163 |        1.642 |        1.805
       0.185 |        0.519 |        0.704
       0.173 |        0.416 |        0.589
       0.321 |        0.383 |        0.704
       0.256 |        0.385 |        0.641
       0.604 |        0.387 |        0.992
       0.499 |        2.196 |        2.695
       2.350 |        0.664 |        3.014
       0.185 |        0.670 |        0.855
       0.180 |        0.966 |        1.147
       0.681 |        1.626 |        2.307
       0.177 |        0.893 |        1.070
       0.561 |        0.467 |        1.029
       0.684 |        0.454 |        1.138
       0.182 |        2.096 |        2.279
       2.179 |        0.383 |        2.562
       1.878 |        0.556 |        2.434
       2.359 |        1.895 |        4.254
       0.604 |        0.513 |        1.117
       0.177 |        2.185 |        2.362
       0.178 |        0.385 |        0.562
       0.184 |        0.806 |        0.990
       0.830 |        0.451 |        1.281
       0.194 |        2.113 |        2.307
       0.175 |        0.411 |        0.586
       0.174 |        2.244 |        2.418
       0.157 |        0.656 |        0.814
       0.187 |        0.504 |        0.691
       0.257 |        0.289 |        0.545
       0.121 |        1.421 |        1.542
       0.185 |        1.720 |        1.905
       0.186 |        0.526 |        0.712
       0.352 |        0.315 |        0.667
       0.134 |        1.118 |        1.252
       0.179 |        1.000 |        1.179
       0.671 |        1.119 |        1.790
       0.176 |        0.530 |        0.706
       0.239 |        0.787 |        1.026
       0.144 |        0.471 |        0.615
       0.240 |        0.862 |        1.102
       0.130 |        0.625 |        0.755
       0.166 |        1.286 |        1.451
       0.164 |        0.776 |        0.940
       0.273 |        2.185 |        2.458
       0.169 |        0.370 |        0.539
       0.183 |        1.936 |        2.119
       0.174 |        1.064 |        1.238
       1.253 |        0.481 |        1.735
       0.177 |        1.745 |        1.922
       0.186 |        0.458 |        0.645
       0.189 |        0.815 |        1.005
       0.171 |        1.486 |        1.657
       1.340 |        1.425 |        2.765
       2.531 |        0.548 |        3.079
       2.010 |        1.662 |        3.672
       3.565 |        0.809 |        4.374
       4.041 |        0.544 |        4.586
       0.184 |        1.059 |        1.243
       0.764 |        0.406 |        1.170
       0.169 |        2.339 |        2.508
       0.165 |        1.618 |        1.783
       0.153 |        0.711 |        0.864
       0.184 |        0.582 |        0.766
       0.170 |        1.021 |        1.191
       0.186 |        1.403 |        1.589
       1.554 |        2.105 |        3.659
       1.708 |        0.816 |        2.524
       0.170 |        2.357 |        2.527
       1.354 |        1.820 |        3.173
       0.189 |        0.664 |        0.853
       0.186 |        0.993 |        1.179
       0.179 |        1.566 |        1.745
       1.672 |        2.109 |        3.781
       3.617 |        1.951 |        5.568
       5.028 |        0.474 |        5.502
       2.805 |        0.403 |        3.208
       2.680 |        2.094 |        4.774
       4.440 |        1.361 |        5.801
       3.990 |        0.351 |        4.341
       3.190 |        0.499 |        3.689
       2.477 |        0.521 |        2.998
       1.644 |        0.822 |        2.465
       1.764 |        0.375 |        2.140
       0.189 |        0.460 |        0.649
       0.198 |        0.679 |        0.877
       0.126 |        0.397 |        0.524
       0.160 |        0.360 |        0.521
       0.275 |        0.590 |        0.865
       0.107 |        0.618 |        0.726
       0.179 |        0.937 |        1.116
       0.988 |        2.759 |        3.747
       2.810 |        0.381 |        3.192
       0.918 |        0.447 |        1.365
       0.139 |        0.358 |        0.497
       0.185 |        0.975 |        1.160
       0.152 |        0.905 |        1.057
       0.193 |        0.619 |        0.812
       0.784 |        0.362 |        1.146
       0.152 |        0.360 |        0.512
       0.158 |        1.362 |        1.520
       1.495 |        0.597 |        2.092
       1.837 |        1.635 |        3.472
       3.312 |        0.375 |        3.687
       0.983 |        0.622 |        1.605
       0.768 |        0.463 |        1.231
       0.178 |        0.366 |        0.545
       0.165 |        1.495 |        1.660
       0.170 |        0.403 |        0.573
       0.186 |        1.653 |        1.839
       0.243 |        0.465 |        0.708
       0.149 |        0.783 |        0.932
       0.141 |        0.730 |        0.872
       0.154 |        1.024 |        1.178
       0.111 |        0.460 |        0.571
       0.186 |        0.981 |        1.167
       0.147 |        1.357 |        1.504
       0.178 |        0.425 |        0.604
       0.167 |        0.446 |        0.613
       0.177 |        1.940 |        2.116
       0.176 |        1.010 |        1.186
       0.179 |        1.138 |        1.317
       0.140 |        0.741 |        0.881
       0.183 |        1.180 |        1.363
       0.734 |        0.507 |        1.241
       0.173 |        1.372 |        1.545
       0.181 |        0.643 |        0.824
       0.446 |        1.271 |        1.717
       0.151 |        0.671 |        0.822
       0.186 |        0.520 |        0.706
       0.189 |        1.046 |        1.235
       0.134 |        1.895 |        2.029
       1.718 |        1.975 |        3.693
       2.407 |        1.117 |        3.524
       2.422 |        0.707 |        3.129
       3.007 |        0.832 |        3.839
       2.648 |        1.259 |        3.907
       2.823 |        0.664 |        3.487
       3.134 |        1.675 |        4.809
       2.801 |        0.561 |        3.362
       2.737 |        1.901 |        4.638
       3.416 |        0.498 |        3.914
       3.804 |        0.343 |        4.147
       3.415 |        1.720 |        5.136
       4.855 |        0.473 |        5.328
       2.737 |        1.348 |        4.086
       3.077 |        0.412 |        3.489
       0.167 |        0.384 |        0.550
       0.134 |        0.503 |        0.637
       0.179 |        0.699 |        0.879
       0.688 |        1.759 |        2.447
       0.173 |        0.623 |        0.796
       0.183 |        0.616 |        0.799
       0.188 |        0.258 |        0.446
       0.152 |        0.956 |        1.108
       0.540 |        0.391 |        0.931
       0.169 |        1.110 |        1.280
       0.180 |        0.674 |        0.854
       0.181 |        2.284 |        2.465
       1.084 |        0.351 |        1.435
       0.174 |        1.109 |        1.283
       0.958 |        0.860 |        1.819
       0.589 |        2.111 |        2.699
       2.161 |        1.170 |        3.330
       0.175 |        0.638 |        0.813
       0.176 |        0.765 |        0.941
       0.247 |        0.588 |        0.836
       0.128 |        0.393 |        0.521
       0.166 |        0.341 |        0.507
       0.172 |        0.940 |        1.111
       0.170 |        0.858 |        1.027
       0.185 |        0.666 |        0.850
       0.189 |        1.148 |        1.337
       0.241 |        1.596 |        1.836
       0.160 |        0.868 |        1.027
       0.159 |        0.664 |        0.823
       0.179 |        0.909 |        1.088
       0.171 |        0.591 |        0.762
       0.183 |        0.617 |        0.801
       0.699 |        0.520 |        1.219
       0.150 |        1.058 |        1.207
       0.308 |        2.236 |        2.544
       2.224 |        0.410 |        2.634
       1.946 |        2.243 |        4.189
       0.182 |        0.613 |        0.795
       0.184 |        0.661 |        0.846
       0.187 |        0.969 |        1.156
       0.192 |        0.588 |        0.780
       0.202 |        2.050 |        2.252
       0.187 |        0.373 |        0.559
       0.182 |        1.530 |        1.711
       0.177 |        2.770 |        2.947
       0.187 |        0.465 |        0.652
       0.224 |        1.269 |        1.494
       0.158 |        2.004 |        2.163
       1.631 |        0.360 |        1.992
       0.178 |        1.540 |        1.718
       0.913 |        0.529 |        1.442
       1.177 |        0.904 |        2.080
       2.012 |        0.366 |        2.378
       2.102 |        0.860 |        2.961
       1.424 |        0.851 |        2.275
       1.411 |        0.418 |        1.829
