  QueueTimes | ServiceTimes | SojournTimes
      20.625 |        0.334 |       20.960
      20.392 |        1.497 |       21.889
      21.818 |        0.313 |       22.131
      22.165 |        0.335 |       22.501
      20.937 |        0.449 |       21.386
      19.304 |        0.528 |       19.832
      19.499 |        0.746 |       20.245
      18.962 |        0.903 |       19.866
      20.188 |       16.165 |       36.353
      35.880 |        0.890 |       36.770
      36.323 |        0.545 |       36.868
      36.798 |        0.386 |       37.184
      33.265 |        0.298 |       33.563
      32.842 |        0.557 |       33.399
      32.779 |        0.314 |       33.093
      32.841 |        0.367 |       33.207
      32.768 |        1.328 |       34.097
      33.927 |        0.451 |       34.378
      31.771 |        0.365 |       32.136
      31.684 |        0.255 |       31.939
      30.822 |        0.465 |       31.287
      30.486 |        0.591 |       31.077
      30.517 |        0.223 |       30.740
      29.207 |        0.593 |       29.800
      29.628 |        0.681 |       30.309
      30.044 |        0.297 |       30.341
      30.005 |        0.270 |       30.274
      29.977 |        1.720 |       31.697
      31.553 |        0.501 |       32.054
      30.825 |        0.329 |       31.153
      31.328 |        0.376 |       31.704
      31.441 |        0.910 |       32.351
      32.319 |        0.517 |       32.836
      32.801 |        0.895 |       33.696
      33.039 |        1.429 |       34.468
      34.340 |        0.345 |       34.684
      34.632 |        0.592 |       35.224
      35.248 |        0.266 |       35.514
      34.398 |        0.455 |       34.853
      34.673 |        0.367 |       35.040
      34.947 |        0.333 |       35.280
      34.731 |        0.311 |       35.042
      33.410 |        0.407 |       33.818
      32.567 |        0.570 |       33.137
      33.461 |        0.383 |       33.844
      33.132 |        0.446 |       33.578
      33.255 |        1.092 |       34.346
      34.300 |        0.608 |       34.907
      34.591 |        1.756 |       36.347
      36.098 |        0.256 |       36.354
      35.155 |        0.449 |       35.603
      35.482 |        0.728 |       36.209
      34.210 |        1.069 |       35.279
      35.081 |        1.015 |       36.096
      35.571 |        0.501 |       36.072
      35.558 |        0.653 |       36.212
      35.833 |        0.298 |       36.131
      33.606 |        0.320 |       33.926
      32.794 |        0.525 |       33.319
      32.758 |        1.013 |       33.771
      32.397 |        1.033 |       33.430
      32.693 |        1.852 |       34.544
      34.247 |        1.305 |       35.552
      35.492 |        0.284 |       35.776
      34.869 |        0.427 |       35.296
      34.930 |        1.997 |       36.927
      36.037 |        0.283 |       36.320
      35.351 |        0.269 |       35.621
      35.563 |        0.303 |       35.866
      35.425 |        0.422 |       35.847
      34.422 |        1.304 |       35.727
      35.243 |        1.084 |       36.327
      36.070 |        1.676 |       37.746
      36.778 |        0.307 |       37.085
      35.725 |        0.285 |       36.010
      34.515 |        0.966 |       35.482
      34.782 |        1.597 |       36.379
      34.770 |        0.736 |       35.506
      35.349 |        0.996 |       36.345
      35.280 |        1.098 |       36.379
      36.378 |        0.259 |       36.637
      36.352 |        0.804 |       37.156
      36.645 |        0.380 |       37.024
      35.004 |        1.965 |       36.969
      35.968 |        0.593 |       36.561
      35.859 |        0.541 |       36.400
      34.195 |        0.805 |       35.000
      34.741 |        0.441 |       35.182
      33.780 |        0.272 |       34.052
      33.818 |        0.407 |       34.225
      33.275 |        1.669 |       34.944
      34.656 |        0.353 |       35.009
      34.924 |        0.338 |       35.262
      35.133 |        1.471 |       36.604
      36.013 |        0.291 |       36.304
      36.236 |        1.208 |       37.445
      33.396 |        0.609 |       34.005
      32.105 |        1.518 |       33.622
      32.794 |        0.333 |       33.127
      33.047 |        0.299 |       33.347
      32.936 |        1.691 |       34.627
      33.960 |        0.400 |       34.360
      33.422 |        1.406 |       34.828
      33.093 |        0.366 |       33.458
      30.766 |        0.284 |       31.051
      30.579 |        1.900 |       32.479
      31.470 |        1.599 |       33.069
      31.851 |        1.321 |       33.172
      32.900 |        1.400 |       34.300
      34.112 |        0.325 |       34.437
      32.968 |        1.379 |       34.347
      32.852 |        0.451 |       33.302
      32.588 |        0.658 |       33.246
      33.010 |        1.064 |       34.074
      32.503 |        1.385 |       33.887
      33.499 |        0.245 |       33.744
      33.604 |        0.835 |       34.439
      31.181 |        0.291 |       31.472
      30.352 |        1.124 |       31.477
      31.413 |        0.250 |       31.663
      30.966 |        0.643 |       31.609
      30.544 |        0.340 |       30.885
      30.204 |        1.538 |       31.742
      31.032 |        0.467 |       31.499
      31.421 |        0.295 |       31.716
      31.637 |        0.359 |       31.996
      30.329 |        0.328 |       30.657
      30.260 |        1.431 |       31.691
      31.215 |        0.543 |       31.758
      27.721 |        1.601 |       29.322
      28.750 |        0.294 |       29.044
      28.488 |        0.461 |       28.949
      28.842 |        1.446 |       30.288
      29.669 |        0.306 |       29.975
      29.847 |        0.516 |       30.363
      29.827 |        0.909 |       30.736
      29.945 |        0.295 |       30.240
      30.176 |        0.330 |       30.506
      30.206 |        1.287 |       31.493
      30.319 |        0.875 |       31.194
      30.635 |        0.257 |       30.892
      27.535 |        0.457 |       27.991
      27.732 |        0.288 |       28.020
      26.455 |        0.426 |       26.881
      26.999 |        0.153 |       27.152
      26.431 |        0.437 |       26.868
      26.383 |        0.371 |       26.754
      23.942 |        0.455 |       24.397
      23.177 |        1.335 |       24.512
      23.224 |        0.289 |       23.513
      23.018 |        0.190 |       23.209
      21.861 |        0.879 |       22.740
      22.313 |        0.883 |       23.196
      23.006 |        0.206 |       23.211
      23.009 |        0.388 |       23.397
      22.126 |        0.540 |       22.667
      22.578 |        1.038 |       23.616
      23.472 |        0.284 |       23.756
      23.650 |        0.311 |       23.961
      23.341 |        1.272 |       24.613
      24.079 |        0.399 |       24.478
      24.233 |        0.264 |       24.497
      24.178 |        0.735 |       24.913
      23.270 |        0.346 |       23.617
      22.752 |        1.043 |       23.795
      22.246 |        0.309 |       22.555
      22.547 |        0.249 |       22.797
      22.747 |        1.248 |       23.995
      23.431 |        0.238 |       23.669
      23.008 |        0.688 |       23.696
      23.814 |        0.650 |       24.464
      24.128 |        0.256 |       24.385
      21.191 |        0.750 |       21.940
      21.416 |        1.182 |       22.597
      22.280 |        1.493 |       23.773
      23.070 |        0.760 |       23.830
      23.225 |        0.649 |       23.874
      23.878 |        1.008 |       24.885
      23.932 |        0.826 |       24.758
      24.495 |        1.602 |       26.097
      25.729 |        0.304 |       26.034
      25.034 |        1.530 |       26.565
      26.388 |        0.447 |       26.835
      26.593 |        0.835 |       27.429
      26.145 |        0.281 |       26.426
      25.782 |        0.379 |       26.161
      26.034 |        0.292 |       26.326
      25.682 |        1.028 |       26.709
      25.456 |        0.669 |       26.125
      24.542 |        0.897 |       25.438
      25.039 |        0.396 |       25.435
      25.039 |        0.788 |       25.827
      25.625 |        0.724 |       26.349
      24.772 |        0.278 |       25.050
      24.300 |        0.580 |       24.879
      24.743 |        0.438 |       25.182
      24.957 |        0.728 |       25.685
      23.499 |        0.301 |       23.800
      23.496 |        0.352 |       23.847
      21.348 |        0.403 |       21.751
      21.227 |        0.642 |       21.869
      21.883 |        0.504 |       22.388
      21.973 |        0.292 |       22.265
      22.111 |        0.527 |       22.638
      19.688 |        0.680 |       20.368
      18.268 |        0.747 |       19.015
      18.125 |        1.048 |       19.174
      17.575 |        0.937 |       18.512
      16.933 |        0.698 |       17.631
      17.461 |        0.724 |       18.185
      14.212 |        1.286 |       15.497
      15.295 |        1.083 |       16.378
      15.674 |        0.726 |       16.400
      16.190 |        0.351 |       16.541
      16.458 |        1.965 |       18.423
      18.003 |        0.579 |       18.582
      17.612 |        1.385 |       18.996
      18.863 |        0.262 |       19.125
      18.398 |        1.030 |       19.427
      18.835 |        0.368 |       19.203
      19.036 |        0.932 |       19.968
      18.952 |        0.276 |       19.228
      18.545 |        0.339 |       18.884
      18.663 |        0.515 |       19.178
      18.665 |        0.272 |       18.937
      18.654 |        1.029 |       19.683
      19.315 |        1.552 |       20.867
      20.245 |        0.381 |       20.626
      19.221 |        0.369 |       19.590
      19.193 |        0.435 |       19.629
      18.282 |        1.572 |       19.854
      19.505 |        0.500 |       20.005
      19.253 |        0.417 |       19.670
      19.013 |        0.309 |       19.322
      18.637 |        1.826 |       20.463
      20.318 |        0.421 |       20.739
      20.377 |        0.343 |       20.720
      20.435 |        0.825 |       21.260
      21.078 |        0.312 |       21.390
      20.942 |        0.342 |       21.284
      20.149 |        1.244 |       21.393
      20.906 |        0.288 |       21.195
      20.888 |        0.552 |       21.440
      21.178 |        0.259 |       21.436
      19.500 |        0.546 |       20.046
      18.490 |        0.236 |       18.726
      18.124 |        0.353 |       18.477
      17.950 |        0.280 |       18.229
      17.801 |        0.632 |       18.433
      18.305 |        0.493 |       18.798
      17.741 |        1.130 |       18.872
      18.655 |        0.246 |       18.900
      17.291 |        0.455 |       17.746
      17.797 |        1.505 |       19.302
      17.561 |        0.674 |       18.235
      17.830 |        0.384 |       18.215
      18.035 |        0.944 |       18.979
      18.384 |        0.315 |       18.700
      18.044 |        0.575 |       18.619
      15.200 |        1.112 |       16.312
      15.274 |        1.095 |       16.369
      15.000 |        0.915 |       15.915
      15.746 |        0.515 |       16.260
      15.983 |        0.670 |       16.653
      16.497 |        0.298 |       16.795
      15.873 |        0.528 |       16.400
      16.193 |        0.440 |       16.633
      15.546 |        1.350 |       16.896
      16.424 |        0.509 |       16.934
      14.357 |        1.983 |       16.340
      16.133 |        0.251 |       16.384
      16.495 |        0.341 |       16.836
      16.369 |        0.435 |       16.804
      16.447 |        0.572 |       17.019
      16.303 |        1.179 |       17.482
      17.206 |        0.419 |       17.624
      15.879 |        0.393 |       16.272
      13.003 |        0.480 |       13.483
      10.343 |        1.604 |       11.948
      11.208 |        0.208 |       11.416
      10.432 |        0.330 |       10.762
       9.260 |        1.393 |       10.653
      10.135 |        0.230 |       10.365
      10.302 |        0.315 |       10.617
      10.260 |        0.724 |       10.984
      10.925 |        1.156 |       12.081
      11.450 |        0.800 |       12.250
      12.046 |        0.917 |       12.963
      12.203 |        0.381 |       12.584
      12.279 |        0.985 |       13.264
      13.007 |        0.776 |       13.782
      11.675 |        0.529 |       12.204
      10.697 |        0.681 |       11.378
       7.923 |        0.182 |        8.105
       7.775 |        1.051 |        8.826
       6.260 |        0.295 |        6.556
       4.927 |        0.327 |        5.254
       5.205 |        0.280 |        5.486
       4.877 |        1.135 |        6.012
       5.602 |        0.653 |        6.255
       5.355 |        1.264 |        6.619
       6.274 |        0.489 |        6.763
       4.639 |        0.262 |        4.901
       4.714 |        0.836 |        5.550
       4.507 |        0.854 |        5.361
       5.172 |        0.427 |        5.599
       4.103 |        0.873 |        4.976
       3.818 |        0.410 |        4.229
       2.651 |        0.359 |        3.010
       1.293 |        0.814 |        2.107
       1.598 |        0.526 |        2.124
       1.892 |        0.544 |        2.435
       1.844 |        0.276 |        2.120
       1.509 |        1.209 |        2.718
       2.175 |        0.286 |        2.461
       2.185 |        0.453 |        2.638
       1.046 |        0.541 |        1.587
       1.503 |        0.216 |        1.719
       1.497 |        1.602 |        3.100
       2.857 |        0.323 |        3.180
       3.045 |        1.200 |        4.245
       3.058 |        1.049 |        4.106
       3.649 |        0.327 |        3.976
       2.625 |        0.984 |        3.609
       2.317 |        0.253 |        2.570
       2.431 |        0.956 |        3.387
       2.429 |        1.050 |        3.479
       3.422 |        0.367 |        3.789
       2.895 |        0.624 |        3.519
       1.522 |        0.282 |        1.804
       0.952 |        0.287 |        1.239
       0.438 |        0.576 |        1.014
       0.276 |        0.332 |        0.608
       0.126 |        0.355 |        0.481
       0.134 |        1.490 |        1.624
       1.671 |        0.449 |        2.120
       1.509 |        0.660 |        2.168
       0.902 |        1.328 |        2.231
       2.729 |       16.895 |       19.624
      19.070 |        0.668 |       19.739
      18.496 |        0.756 |       19.252
      18.892 |        0.379 |       19.271
      17.979 |        0.295 |       18.274
      16.752 |        1.846 |       18.598
      17.055 |        0.280 |       17.335
      15.727 |        0.282 |       16.009
      15.815 |        1.197 |       17.012
      15.875 |        0.300 |       16.175
      15.339 |        1.034 |       16.373
      14.890 |        0.781 |       15.671
      15.306 |        1.728 |       17.034
      15.792 |        0.822 |       16.614
      14.918 |        0.989 |       15.906
      13.092 |        0.317 |       13.409
      12.431 |        0.859 |       13.290
      13.022 |        0.325 |       13.348
      13.265 |        0.643 |       13.908
      11.921 |        0.402 |       12.323
      11.534 |        0.744 |       12.278
      12.047 |        0.416 |       12.463
      12.414 |        0.265 |       12.679
      12.258 |        0.285 |       12.543
      12.288 |       27.519 |       39.807
      39.483 |        0.307 |       39.790
      39.378 |        0.369 |       39.747
      38.273 |        0.554 |       38.827
      38.294 |        0.362 |       38.656
      38.185 |        0.585 |       38.769
      38.066 |        1.525 |       39.591
      39.478 |        1.632 |       41.110
      40.745 |        0.285 |       41.030
      40.788 |        0.486 |       41.273
      40.582 |        0.250 |       40.832
      39.638 |        1.330 |       40.969
      39.366 |        0.396 |       39.762
      39.142 |        0.281 |       39.424
      38.881 |        0.545 |       39.426
      37.457 |        0.321 |       37.778
      36.568 |        0.495 |       37.063
      36.358 |        0.331 |       36.689
      36.508 |        1.258 |       37.766
      37.720 |        0.976 |       38.695
      37.793 |        0.324 |       38.118
      37.761 |        0.651 |       38.412
      38.271 |        0.577 |       38.848
      38.289 |        0.273 |       38.562
      38.542 |        0.560 |       39.102
      38.714 |        0.325 |       39.039
      37.800 |        0.600 |       38.400
      37.703 |        1.055 |       38.758
      37.902 |        0.550 |       38.451
      37.887 |        0.248 |       38.136
      36.766 |        1.832 |       38.598
      38.578 |        2.023 |       40.600
      40.108 |        0.272 |       40.380
      37.126 |        0.340 |       37.466
      35.451 |        0.440 |       35.891
      35.651 |        1.340 |       36.991
      35.996 |        0.666 |       36.662
      36.109 |        0.308 |       36.417
      35.861 |        0.257 |       36.118
      35.512 |        0.380 |       35.892
      35.522 |        1.659 |       37.181
      36.923 |        2.021 |       38.944
      37.038 |        0.693 |       37.732
      36.868 |        0.368 |       37.236
      37.060 |        0.502 |       37.562
      37.737 |        1.419 |       39.156
      38.896 |        0.972 |       39.868
      39.107 |        1.446 |       40.553
      40.364 |        0.285 |       40.648
      37.908 |        0.386 |       38.295
      40.741 |        0.927 |       41.668
      37.105 |        1.504 |       38.609
      36.997 |        0.289 |       37.286
      36.536 |        0.390 |       36.926
      41.117 |        1.637 |       42.753
      42.757 |        0.371 |       43.128
      42.519 |        0.360 |       42.879
      41.506 |        0.372 |       41.878
      39.539 |        0.873 |       40.412
      39.887 |        0.407 |       40.293
      39.944 |        0.269 |       40.213
      39.899 |        0.257 |       40.156
      38.678 |        1.079 |       39.757
      34.804 |        1.756 |       36.561
      34.920 |        0.633 |       35.552
      35.135 |        0.266 |       35.400
      33.899 |        0.564 |       34.463
      32.908 |        0.351 |       33.258
      31.662 |        1.290 |       32.953
      32.491 |        1.187 |       33.678
      32.512 |        0.306 |       32.818
      32.393 |        0.365 |       32.758
      32.229 |        0.385 |       32.614
      32.490 |        1.202 |       33.692
      33.182 |        0.384 |       33.566
      31.107 |        0.501 |       31.608
      30.004 |        0.307 |       30.311
      29.584 |        1.488 |       31.071
      29.473 |        0.580 |       30.052
      29.061 |        0.302 |       29.363
      29.104 |        1.743 |       30.847
      30.509 |        1.144 |       31.653
      31.081 |        0.415 |       31.496
      30.567 |        0.829 |       31.396
      30.856 |        0.338 |       31.194
      30.559 |        0.554 |       31.114
      31.218 |        0.366 |       31.583
      31.069 |        0.358 |       31.427
      30.550 |        0.302 |       30.852
      30.733 |        0.513 |       31.246
      31.230 |        0.496 |       31.726
      31.607 |        0.320 |       31.927
      31.665 |        0.423 |       32.088
      31.590 |        0.424 |       32.013
      30.307 |        0.428 |       30.735
      30.036 |        0.258 |       30.294
      30.174 |        0.886 |       31.060
      31.049 |        0.407 |       31.456
      31.180 |        0.272 |       31.452
      31.304 |        0.222 |       31.526
      31.128 |        0.970 |       32.098
      30.777 |        0.553 |       31.329
      31.331 |        0.481 |       31.812
      31.116 |        0.860 |       31.976
      31.847 |        1.296 |       33.143
      32.961 |        1.914 |       34.875
      34.874 |        0.548 |       35.422
      35.330 |        0.208 |       35.538
      34.814 |        0.378 |       35.192
      35.098 |        0.495 |       35.593
      35.031 |        0.852 |       35.884
      35.639 |        0.252 |       35.891
      35.739 |        0.338 |       36.078
      35.263 |        0.317 |       35.579
      35.133 |        0.258 |       35.391
      35.358 |        0.571 |       35.929
      34.977 |        0.432 |       35.409
      35.032 |        0.506 |       35.539
      35.358 |        1.868 |       37.226
      36.561 |        0.474 |       37.035
      36.866 |        0.385 |       37.251
      36.385 |        0.463 |       36.848
      35.409 |        1.245 |       36.654
      36.069 |        1.328 |       37.398
      34.632 |        0.339 |       34.971
      35.057 |        1.231 |       36.288
      35.134 |        0.475 |       35.608
      35.536 |        0.654 |       36.190
      35.202 |        0.163 |       35.366
      35.345 |        0.503 |       35.847
      34.740 |        0.481 |       35.221
      35.083 |        0.480 |       35.563
      35.026 |        1.103 |       36.129
      35.862 |        1.631 |       37.493
      37.378 |        1.252 |       38.630
      38.683 |        0.378 |       39.062
      38.341 |        0.309 |       38.650
      36.894 |        0.535 |       37.429
      36.197 |        1.117 |       37.314
      36.757 |        0.279 |       37.036
      33.997 |        0.499 |       34.496
      34.440 |        0.380 |       34.820
      32.636 |        0.254 |       32.890
      34.490 |        0.289 |       34.780
      33.512 |        0.642 |       34.153
      33.458 |        0.280 |       33.738
      34.758 |        0.948 |       35.707
      29.495 |        0.511 |       30.006
      30.978 |        0.312 |       31.290
      29.735 |        0.631 |       30.366
      30.008 |        0.308 |       30.316
      29.374 |        0.753 |       30.127
      29.760 |        0.280 |       30.040
      27.314 |        0.258 |       27.572
      27.410 |        0.299 |       27.709
      26.930 |        0.977 |       27.907
      27.878 |        0.484 |       28.361
      28.178 |        1.195 |       29.372
      28.998 |        0.627 |       29.626
      29.495 |        1.967 |       31.461
      31.574 |        1.325 |       32.899
      31.524 |        0.255 |       31.779
      30.670 |        0.256 |       30.926
      29.870 |        0.259 |       30.129
      29.485 |        0.775 |       30.260
      29.792 |        0.861 |       30.653
      30.178 |        1.224 |       31.402
      29.826 |        0.821 |       30.646
      29.476 |        0.686 |       30.162
      27.490 |        0.739 |       28.229
      27.478 |        1.054 |       28.532
      28.003 |        0.816 |       28.819
      27.819 |        0.530 |       28.349
      28.080 |        0.188 |       28.267
      26.282 |        1.119 |       27.400
      27.138 |        1.097 |       28.235
      28.209 |        1.162 |       29.371
      28.097 |        0.407 |       28.504
      27.138 |        0.286 |       27.424
      27.151 |        1.056 |       28.207
      27.861 |        0.381 |       28.242
      28.230 |        1.189 |       29.419
      28.952 |        0.465 |       29.417
      29.125 |        1.366 |       30.491
      29.656 |        0.794 |       30.450
      30.354 |        0.279 |       30.634
      30.589 |        0.383 |       30.972
      30.907 |        0.498 |       31.405
      31.260 |        0.930 |       32.190
      32.264 |        0.426 |       32.690
      31.785 |        0.415 |       32.200
      30.622 |        0.288 |       30.910
      30.922 |        0.400 |       31.321
      30.351 |        1.533 |       31.885
      31.534 |        0.289 |       31.823
      31.812 |        0.378 |       32.190
      31.833 |        0.324 |       32.157
      31.770 |        0.716 |       32.485
      32.355 |        1.702 |       34.056
      33.777 |        0.789 |       34.566
      34.246 |        0.947 |       35.194
      34.954 |        0.830 |       35.784
      33.276 |        0.404 |       33.681
      32.556 |        0.578 |       33.134
      32.703 |        0.773 |       33.476
      33.470 |        0.422 |       33.891
      32.844 |        0.282 |       33.126
      32.764 |        0.235 |       32.999
      32.589 |        1.619 |       34.208
      33.175 |        0.377 |       33.551
      33.222 |        0.367 |       33.589
      33.094 |        1.451 |       34.544
      34.226 |        0.307 |       34.533
      34.492 |        0.313 |       34.805
      33.985 |        0.576 |       34.561
      34.012 |        0.884 |       34.896
      34.953 |        1.951 |       36.904
      35.787 |        0.827 |       36.614
      36.548 |        0.384 |       36.932
      36.719 |        0.539 |       37.258
      36.984 |        0.266 |       37.250
      36.589 |        1.217 |       37.806
      36.600 |        0.759 |       37.359
      36.766 |        1.195 |       37.961
      37.456 |        0.297 |       37.752
      35.798 |        0.465 |       36.263
      35.647 |        0.342 |       35.989
      35.970 |        0.409 |       36.379
      35.874 |        0.576 |       36.450
      36.319 |        0.591 |       36.911
      36.706 |        0.363 |       37.069
      36.458 |        0.269 |       36.727
      36.659 |        0.826 |       37.485
      36.785 |        0.261 |       37.047
      35.336 |        0.382 |       35.718
      35.100 |        1.474 |       36.574
      36.562 |        0.705 |       37.268
      35.997 |        0.241 |       36.238
      35.417 |        1.038 |       36.455
      33.820 |        1.063 |       34.883
      34.373 |        0.602 |       34.975
      34.997 |        1.343 |       36.340
      35.390 |        0.696 |       36.085
      35.542 |        1.495 |       37.037
      36.527 |        0.270 |       36.797
      36.819 |        0.614 |       37.433
      35.295 |        0.306 |       35.601
      35.476 |        0.262 |       35.738
      34.864 |        0.421 |       35.284
      35.068 |        0.280 |       35.348
      33.992 |        0.397 |       34.389
      34.120 |        0.268 |       34.389
      33.322 |        0.563 |       33.886
      31.439 |        0.301 |       31.740
      30.986 |        0.574 |       31.560
      30.333 |        1.170 |       31.503
      31.192 |        0.356 |       31.548
      31.553 |        0.747 |       32.300
      31.352 |        0.554 |       31.906
      31.541 |        0.242 |       31.783
      31.628 |        0.562 |       32.190
      29.711 |        1.971 |       31.682
      31.264 |        0.624 |       31.888
      31.691 |        0.442 |       32.134
      30.872 |        0.549 |       31.421
      31.071 |        1.774 |       32.845
      32.718 |        0.886 |       33.604
      33.449 |        1.287 |       34.736
      34.177 |        0.507 |       34.684
      34.359 |        1.772 |       36.132
      35.307 |        0.297 |       35.605
      35.320 |        0.232 |       35.552
      33.961 |        0.236 |       34.197
      33.359 |        0.315 |       33.674
      32.934 |        0.328 |       33.261
      29.256 |        0.290 |       29.546
      28.157 |        0.389 |       28.546
      27.768 |        0.505 |       28.274
      27.351 |        0.239 |       27.590
      27.422 |        0.327 |       27.749
      26.517 |        1.154 |       27.670
      26.803 |        0.213 |       27.016
      26.830 |        1.199 |       28.029
      27.733 |        0.394 |       28.127
      27.587 |        0.568 |       28.155
      27.048 |        0.659 |       27.707
      27.639 |        0.346 |       27.985
      26.948 |        0.241 |       27.188
      25.968 |        0.452 |       26.420
      25.833 |        1.417 |       27.250
      25.956 |        0.924 |       26.880
      26.696 |        0.298 |       26.994
      26.253 |        0.782 |       27.034
      25.810 |        0.444 |       26.253
      25.819 |        0.252 |       26.072
      25.327 |        1.831 |       27.157
      26.612 |        0.454 |       27.066
      26.007 |        0.248 |       26.255
      25.370 |        0.855 |       26.225
      25.643 |        0.321 |       25.963
      25.496 |        0.544 |       26.040
      25.884 |        1.879 |       27.763
      27.144 |        0.671 |       27.815
      27.901 |        0.557 |       28.458
      27.961 |        0.661 |       28.623
      28.472 |        0.322 |       28.793
      28.143 |        0.333 |       28.476
      28.307 |        1.406 |       29.713
      29.253 |        0.362 |       29.615
      29.516 |        1.730 |       31.247
      30.640 |        1.194 |       31.834
      31.713 |        1.787 |       33.500
      33.475 |        1.800 |       35.275
      35.080 |        1.638 |       36.718
      36.006 |        0.286 |       36.291
      34.464 |        0.865 |       35.329
      35.202 |        0.504 |       35.706
      35.340 |        0.368 |       35.708
      30.996 |        1.305 |       32.300
      29.938 |        0.530 |       30.467
      30.399 |        1.035 |       31.434
      31.236 |        0.290 |       31.526
      31.568 |        0.239 |       31.807
      31.317 |        0.524 |       31.841
      31.200 |        0.315 |       31.515
      31.201 |        0.708 |       31.909
      31.410 |        0.290 |       31.700
      31.262 |        0.254 |       31.516
      31.504 |        0.372 |       31.876
      31.174 |        0.358 |       31.533
      30.999 |        0.319 |       31.318
      30.941 |        0.880 |       31.822
      31.762 |        0.290 |       32.051
      31.147 |        1.555 |       32.702
      31.369 |        0.674 |       32.043
      31.540 |        0.412 |       31.952
      31.627 |        1.112 |       32.739
      30.923 |        0.832 |       31.755
      31.653 |        0.744 |       32.397
      32.270 |        0.683 |       32.953
      32.957 |        0.257 |       33.214
      33.007 |        0.895 |       33.902
     121.213 |        0.530 |      121.743
     121.520 |        0.358 |      121.878
     119.583 |        0.279 |      119.862
     119.437 |        0.360 |      119.797
     118.432 |        1.247 |      119.679
     118.116 |        0.276 |      118.392
     117.778 |        0.374 |      118.151
     117.614 |        0.407 |      118.021
     115.497 |        1.661 |      117.158
     116.817 |        0.277 |      117.094
     114.549 |        0.417 |      114.967
     113.815 |        0.279 |      114.094
     113.047 |        0.312 |      113.359
     111.902 |        0.326 |      112.228
     110.839 |        0.632 |      111.470
     109.702 |        0.362 |      110.064
     108.298 |        1.700 |      109.998
     108.369 |        0.490 |      108.860
     107.737 |        0.395 |      108.132
     121.796 |        0.649 |      122.445
     107.497 |        0.529 |      108.026
     107.159 |        0.260 |      107.419
     103.746 |        1.077 |      104.823
     103.054 |        1.370 |      104.425
     102.545 |        0.338 |      102.882
     101.925 |        0.317 |      102.242
     100.212 |        1.556 |      101.767
     100.466 |        0.661 |      101.127
     100.306 |        0.273 |      100.579
     107.280 |        0.276 |      107.556
      99.390 |        0.301 |       99.691
      97.109 |        1.128 |       98.237
      97.666 |        0.267 |       97.933
      97.074 |        0.679 |       97.754
      96.207 |        0.461 |       96.668
      95.528 |        0.971 |       96.499
      94.965 |        0.547 |       95.512
      94.884 |        0.610 |       95.494
      94.898 |        0.436 |       95.334
      91.566 |        0.666 |       92.232
      91.461 |        0.677 |       92.138
      89.752 |        0.785 |       90.537
      89.282 |        1.064 |       90.346
      84.356 |        0.540 |       84.896
      83.866 |        0.443 |       84.309
      81.954 |        1.262 |       83.215
      82.728 |        0.394 |       83.122
      82.524 |        0.280 |       82.804
      81.871 |        0.862 |       82.733
      82.129 |        0.320 |       82.449
      81.440 |        0.796 |       82.235
      80.691 |        0.361 |       81.052
      79.788 |        0.935 |       80.724
      80.261 |        0.267 |       80.528
      79.206 |        0.671 |       79.877
      79.223 |        0.536 |       79.759
      77.733 |        0.697 |       78.430
      78.071 |        0.320 |       78.390
      76.416 |        0.981 |       77.397
      76.911 |        0.471 |       77.381
      75.828 |        0.256 |       76.084
      73.831 |        1.863 |       75.695
      74.423 |        0.488 |       74.911
      74.494 |        0.367 |       74.861
      74.066 |        0.292 |       74.358
      73.914 |        0.388 |       74.302
      72.467 |        1.533 |       74.000
      72.598 |        1.369 |       73.967
      72.643 |        0.702 |       73.345
      71.683 |        1.043 |       72.726
      70.886 |        0.327 |       71.212
      70.486 |        0.279 |       70.765
      69.696 |        0.954 |       70.650
      69.757 |        0.275 |       70.032
      69.219 |        0.314 |       69.533
      68.484 |        0.591 |       69.075
      68.150 |        0.819 |       68.970
      66.618 |        0.294 |       66.913
      65.372 |        1.101 |       66.473
      65.962 |        0.362 |       66.324
      65.522 |        0.296 |       65.817
      64.781 |        0.348 |       65.129
      64.236 |        0.444 |       64.680
      64.221 |        0.357 |       64.578
      64.015 |        0.353 |       64.368
      63.034 |        1.107 |       64.142
      63.597 |        0.289 |       63.886
      62.258 |        1.563 |       63.821
      62.557 |        0.503 |       63.060
      60.797 |        1.209 |       62.006
      59.995 |        0.597 |       60.592
      58.540 |        0.815 |       59.355
      57.405 |        1.566 |       58.972
      57.487 |        0.695 |       58.182
      56.766 |        0.206 |       56.972
      55.770 |        0.716 |       56.486
      54.899 |        0.389 |       55.288
      52.957 |        0.311 |       53.267
      52.562 |        0.307 |       52.869
      51.316 |        0.885 |       52.201
      51.458 |        0.439 |       51.897
      50.836 |        0.280 |       51.115
      48.965 |        0.618 |       49.583
      48.323 |        1.221 |       49.543
      47.624 |        1.107 |       48.732
      47.158 |        0.479 |       47.637
      45.715 |        0.349 |       46.064
      45.211 |        0.238 |       45.449
      43.836 |        1.049 |       44.886
      44.237 |        0.606 |       44.843
      43.192 |        0.840 |       44.032
      42.271 |        0.641 |       42.912
      41.711 |        0.569 |       42.279
      41.167 |        0.562 |       41.729
      38.698 |        1.131 |       39.829
      38.578 |        0.477 |       39.055
      37.384 |        0.583 |       37.967
      37.435 |        0.429 |       37.864
