timestamp,kw_lengh,took_ms
1520968148,13,366
1520968148,14,542
1520968148,17,309
1520968149,17,549
1520968149,7,196
1520968150,15,433
1520968150,16,622
1520968151,12,528
1520968151,16,203
1520968152,14,531
1520968152,15,323
1520968152,13,495
1520968153,14,531
1520968153,7,100
1520968153,14,136
1520968154,7,300
1520968154,15,573
1520968154,12,261
1520968155,13,557
1520968155,7,84
1520968156,16,520
1520968156,15,450
1520968157,16,648
1520968157,13,207
1520968157,15,292
1520968158,15,607
1520968158,13,331
1520968158,7,174
1520968159,17,392
1520968159,16,477
1520968160,15,395
1520968160,7,83
1520968160,7,294
1520968160,12,283
1520968161,7,287
1520968161,16,191
1520968161,12,316
1520968162,13,397
1520968162,11,220
1520968162,15,238
1520968163,11,476
1520968163,14,508
1520968164,7,367
1520968164,16,222
1520968164,11,316
1520968165,7,482
1520968165,14,146
1520968165,11,206
1520968165,15,388
1520968166,11,281
1520968166,15,409
1520968167,11,464
1520968167,13,326
1520968167,14,304
1520968168,7,462
1520968168,17,555
1520968169,16,412
1520968169,17,316
1520968169,13,323
1520968170,11,296
1520968170,12,291
1520968171,16,550
1520968171,16,385
1520968172,17,654
1520968172,7,248
1520968172,7,292
1520968173,17,332
1520968173,11,294
1520968173,15,359
1520968174,12,331
1520968174,11,361
1520968174,16,372
1520968175,15,335
1520968175,15,301
1520968176,12,455
1520968176,17,550
1520968177,16,486
1520968177,17,327
1520968177,13,488
1520968178,16,842
1520968179,11,297
1520968179,12,374
1520968179,11,271
1520968180,16,461
1520968180,7,143
1520968180,7,119
1520968180,13,393
1520968181,7,171
1520968181,7,225
1520968181,14,530
1520968182,13,386
1520968182,11,464
1520968182,12,177
1520968183,12,390
1520968183,14,390
1520968184,11,328
1520968184,16,735
1520968185,11,427
1520968185,14,499
1520968186,16,300
1520968186,15,296
1520968186,13,217
1520968186,7,228
1520968187,13,369
1520968187,15,184
1520968187,16,451
1520968188,7,90
1520968188,15,575
1520968188,13,148
1520968188,7,68
1520968189,13,170
1520968189,16,234
1520968189,16,271
1520968190,17,270
1520968190,15,380
1520968190,14,405
1520968190,14,115
1520968191,7,285
1520968191,17,416
1520968192,16,492
1520968192,16,306
1520968192,12,388
1520968193,12,388
1520968193,13,412
1520968193,7,114
1520968194,12,397
1520968194,17,428
