timestamp,kw_lengh,took_ms
1536597741,3,258
1536597742,3,72
1536597743,1,19
1536597744,6,192
1536597745,3,92
1536597746,2,26
1536597748,5,245
1536597749,4,180
1536597750,2,231
1536597751,6,85
1536597752,7,116
1536597753,4,93
1536597755,4,104
1536597756,1,28
1536597757,5,84
1536597758,5,497
1536597759,1,22
1536597761,5,316
1536597762,2,35
1536597763,1,26
1536597764,2,47
1536597765,3,82
1536597766,1,25
1536597768,5,496
1536597769,1,315
1536597770,2,38
1536597772,1,314
1536597773,1,7
1536597774,1,20
1536597775,5,468
1536597776,3,263
1536597778,2,44
1536597779,2,164
1536597780,3,43
1536597781,2,51
1536597782,2,43
1536597783,1,70
1536597785,3,521
1536597786,2,103
1536597787,4,245
1536597788,3,409
1536597790,1,325
1536597791,3,70
1536597792,2,61
1536597793,1,280
1536597794,1,30
1536597795,1,22
1536597797,5,287
1536597798,1,31
1536597799,4,84
1536597800,2,58
1536597801,4,104
1536597802,2,62
1536597803,1,34
1536597804,1,21
1536597806,1,61
1536597807,2,41
1536597808,6,504
1536597809,1,25
1536597811,5,423
1536597812,2,144
1536597813,4,244
1536597815,15,610
1536597816,3,71
1536597817,2,40
1536597818,1,311
1536597820,3,75
1536597821,2,412
1536597822,3,126
1536597824,12,462
1536597826,17,732
1536597827,3,225
1536597828,2,44
1536597829,1,21
1536597830,2,42
1536597831,1,17
1536597832,2,271
1536597834,3,432
1536597835,1,32
1536597836,2,257
1536597838,17,712
1536597839,1,34
1536597840,5,238
1536597842,3,222
1536597843,5,84
1536597845,14,511
1536597846,3,143
1536597847,2,275
1536597848,1,30
1536597849,1,31
1536597850,2,54
1536597851,1,66
1536597852,2,41
1536597853,1,15
1536597855,3,743
1536597857,6,465
1536597858,2,28
1536597859,1,60
1536597860,1,22
1536597862,3,413
1536597863,1,32
1536597864,1,25
1536597865,2,58
1536597866,2,73
1536597867,4,615
1536597869,1,283
1536597870,3,45
1536597871,2,174
1536597872,3,227
1536597874,3,375
1536597875,4,373
1536597876,1,22
1536597878,6,547
1536597879,3,167
1536597881,17,809
1536597882,1,41
1536597883,3,235
1536597884,4,103
1536597886,6,260
1536597887,12,615
1536597889,3,457
1536597890,4,218
1536597892,13,818
1536597893,1,30
1536597895,4,428
1536597896,2,31
1536597897,2,25
1536597898,3,63
1536597899,1,40
1536597900,1,25
1536597901,7,357
1536597903,7,406
1536597904,1,36
1536597905,3,137
1536597906,1,22
1536597907,2,48
1536597909,4,463
1536597911,15,690
1536597912,1,23
1536597913,2,42
1536597914,1,24
1536597915,2,36
1536597917,3,491
1536597918,14,593
1536597919,2,39
1536597920,3,57
1536597922,6,512
1536597923,2,70
1536597924,3,138
1536597925,4,110
1536597926,1,25
1536597928,3,472
1536597929,3,51
1536597930,3,403
1536597932,2,36
1536597933,1,18
1536597934,3,410
1536597935,4,126
1536597937,1,249
1536597938,1,35
1536597939,4,124
1536597940,4,80
1536597941,3,167
1536597942,4,377
1536597944,4,274
1536597946,7,803
1536597947,1,7
1536597948,1,20
1536597949,6,245
1536597950,3,131
1536597951,1,215
1536597953,3,262
1536597954,1,26
1536597955,1,16
1536597956,7,490
1536597957,1,26
1536597959,6,317
1536597960,2,40
1536597961,2,72
1536597962,2,402
1536597964,3,77
1536597965,3,292
1536597966,2,23
1536597967,4,370
1536597968,3,91
1536597970,16,532
1536597971,5,180
1536597973,3,142
1536597974,3,150
1536597975,3,127
1536597976,1,30
1536597978,17,744
1536597979,1,23
1536597980,3,69
1536597981,4,203
1536597983,5,302
1536597984,2,67
1536597985,4,195
1536597986,1,30
1536597987,1,20
1536597989,3,422
1536597990,1,291
1536597991,12,510
1536597993,6,594
