timestamp,kw_lengh,took_ms
1529604300,12,814
1529604303,13,1330
1529604304,7,487
1529604306,14,1028
1529604308,15,904
1529604310,13,699
1529604313,17,1722
1529604315,14,1114
1529604317,12,842
1529604318,12,491
1529604319,7,259
1529604322,13,1378
1529604324,17,944
1529604326,17,974
1529604327,12,623
1529604330,17,1332
1529604332,12,1171
1529604334,17,1023
1529604336,13,761
1529604337,12,552
1529604339,13,1060
1529604341,13,1033
1529604343,12,726
1529604345,7,316
1529604348,17,2078
1529604349,17,725
1529604351,13,924
1529604353,17,611
1529604354,7,367
1529604356,12,817
1529604358,15,1004
1529604360,13,545
1529604361,15,647
1529604363,14,526
1529604365,14,659
1529604367,14,911
1529604368,11,531
1529604370,14,813
1529604372,17,841
1529604373,12,624
1529604376,12,1116
1529604378,17,1648
1529604380,12,712
1529604382,13,1219
1529604384,12,962
1529604386,14,926
1529604388,15,813
1529604389,11,376
1529604391,14,874
1529604393,11,842
1529604395,7,949
1529604397,7,642
1529604399,15,1116
1529604401,17,1036
1529604403,11,844
1529604405,16,1318
1529604407,7,514
1529604408,13,899
1529604410,14,642
1529604412,12,809
1529604414,12,1037
1529604416,15,1307
1529604418,13,1154
1529604420,17,475
1529604422,13,1111
1529604424,7,539
1529604426,17,1614
1529604428,14,597
1529604430,14,1403
1529604432,17,1001
1529604435,15,1264
1529604436,7,508
1529604438,12,1286
1529604440,13,791
1529604442,15,994
1529604444,7,714
1529604446,14,1081
1529604448,16,997
1529604450,13,976
1529604452,15,1170
1529604454,7,859
1529604457,17,1776
1529604459,15,1135
1529604461,7,913
1529604464,15,1773
1529604466,14,1452
1529604469,16,1485
1529604472,17,1884
1529604473,7,419
1529604476,12,1430
1529604478,13,938
1529604479,12,542
1529604482,16,2140
1529604485,16,1303
1529604487,11,1401
1529604489,11,717
1529604491,13,986
1529604494,15,1763
1529604496,14,1003
1529604497,11,889
1529604500,16,1374
1529604502,12,949
1529604504,7,753
1529604507,12,2299
1529604510,16,1947
1529604512,7,824
1529604514,16,1224
1529604516,7,627
1529604518,7,1041
1529604521,15,1844
1529604524,16,1985
1529604526,16,1831
1529604529,13,1294
1529604531,15,1020
1529604533,12,1138
1529604536,14,2345
1529604539,13,1420
1529604541,7,1105
1529604544,15,1798
1529604546,13,1162
1529604548,15,1316
1529604550,11,1140
1529604553,13,2034
1529604556,13,1393
1529604558,14,1203
1529604561,11,1731
1529604563,13,1533
1529604566,13,1523
1529604569,15,2401
1529604572,17,1372
1529604574,15,1613
1529604577,16,1670
1529604579,12,1078
1529604582,17,1733
1529604584,15,1697
1529604586,11,897
1529604589,12,1657
1529604591,15,964
1529604593,11,974
1529604595,7,1045
1529604597,12,1213
1529604600,15,1704
1529604601,7,446
1529604604,12,1290
1529604606,7,1015
1529604608,12,1448
1529604611,12,1766
1529604613,11,1290
1529604616,14,1473
1529604617,7,478
1529604620,11,1781
1529604622,11,794
1529604624,12,1170
1529604627,17,2002
1529604630,16,2316
1529604633,12,1714
1529604636,13,1732
1529604638,14,1097
1529604641,11,1550
1529604643,16,1476
1529604645,13,1333
1529604649,16,2109
1529604653,17,3104
1529604656,13,2194
1529604658,7,892
1529604661,12,1761
1529604664,16,2397
1529604666,16,1195
1529604668,7,1010
1529604671,17,1815
1529604674,13,1864
1529604677,17,2195
1529604680,16,1777
1529604683,16,2444
1529604686,7,1466
1529604689,13,1947
1529604691,14,1544
1529604693,7,845
1529604697,17,2398
1529604699,13,1465
1529604702,11,2072
1529604704,7,983
1529604707,17,2159
1529604710,15,1806
1529604713,11,1315
1529604716,16,2396
1529604719,15,1465
1529604721,13,1654
1529604724,15,1327
1529604726,12,1889
1529604729,11,1492
1529604732,13,1648
1529604735,12,1945
1529604737,11,1556
1529604741,16,2856
1529604745,16,2749
1529604749,17,2828
1529604751,17,1663
1529604754,11,1717
1529604756,7,846
1529604759,17,1712
1529604762,17,1863
1529604765,17,2431
1529604767,17,1371
1529604770,14,1397
1529604772,7,931
1529604775,16,2209
1529604777,14,1417
1529604779,7,936
1529604783,17,2509
1529604785,15,1474
1529604788,11,1923
1529604791,13,1681
1529604793,12,1346
1529604797,13,2456
1529604799,14,1040
1529604800,7,473
1529604802,7,755
1529604805,16,2012
1529604807,12,1265
1529604811,16,2261
1529604813,11,990
1529604815,7,829
1529604817,15,1771
1529604819,7,496
1529604822,16,2041
1529604825,16,1604
1529604827,12,1252
1529604830,11,2006
1529604832,14,735
1529604834,7,856
1529604836,13,1064
1529604839,15,2304
1529604842,17,1602
1529604844,15,1472
1529604847,12,1399
1529604849,14,1222
1529604852,12,1898
1529604854,13,1187
1529604856,14,1345
1529604858,7,465
1529604861,12,2053
1529604864,15,2078
1529604867,12,1537
1529604869,12,1169
1529604871,15,1621
1529604874,12,1174
1529604876,16,1488
1529604879,14,1689
1529604881,15,1118
1529604884,12,1665
1529604886,16,1599
1529604889,14,1481
1529604892,17,2524
1529604894,12,1284
1529604897,14,1420
1529604900,16,2203
1529604902,7,1003
1529604905,11,1346
1529604907,13,1746
1529604910,16,1653
1529604913,11,1498
1529604915,13,1715
1529604917,7,461
1529604920,15,2482
1529604922,7,861
1529604925,17,1634
1529604927,7,884
1529604929,16,1587
1529604932,13,2076
1529604935,15,1218
1529604937,7,938
1529604939,16,1870
1529604942,12,1970
1529604945,16,2026
1529604948,16,1687
1529604950,15,1189
1529604954,13,2089
1529604956,11,1589
1529604959,12,1502
1529604962,16,2472
1529604965,16,1461
1529604967,16,1546
1529604970,12,1448
1529604972,12,1681
1529604976,17,2600
1529604980,14,2916
1529604982,12,1209
1529604985,14,2146
1529604988,14,1880
1529604991,12,1432
1529604992,7,379
1529604994,17,1161
1529604997,14,2301
1529605000,15,1754
1529605002,7,1118
1529605005,14,1993
1529605008,13,1106
1529605010,17,1428
1529605013,13,1614
1529605015,7,1148
1529605018,17,2301
1529605021,15,1694
1529605023,7,794
1529605025,14,1345
1529605027,11,1073
1529605029,7,586
1529605031,14,1665
1529605033,7,925
1529605036,13,2099
1529605040,14,2132
1529605041,12,845
1529605044,15,1369
1529605046,13,1503
1529605048,7,1081
1529605051,15,1623
1529605054,15,2351
1529605056,7,1033
1529605059,16,1404
1529605061,12,1227
1529605063,7,1042
1529605066,15,1572
1529605068,11,1285
1529605070,13,787
1529605073,17,2220
1529605076,13,1534
1529605078,7,1124
1529605080,13,1553
1529605083,17,1903
1529605086,11,1307
1529605089,16,1789
1529605090,7,808
1529605093,17,1688
1529605095,7,1153
1529605097,13,1178
1529605100,16,1211
1529605102,16,1527
1529605104,13,981
1529605106,11,1039
1529605108,13,1195
1529605111,16,1601
1529605114,17,1836
1529605116,13,587
1529605118,16,1532
1529605120,12,672
1529605122,12,1616
1529605125,11,1322
1529605127,11,1126
1529605129,14,1512
1529605131,12,824
1529605134,14,1571
1529605136,12,793
1529605138,7,1284
1529605141,15,1488
1529605143,17,1923
1529605147,17,2208
1529605150,16,2283
1529605153,16,1762
1529605155,7,753
1529605156,7,912
1529605159,14,1280
1529605162,17,1780
1529605164,11,943
1529605166,14,1064
1529605168,16,1106
1529605170,12,1591
1529605172,7,625
1529605175,16,1934
1529605177,16,1565
1529605180,14,1181
1529605182,15,1365
1529605184,11,626
1529605186,17,1653
1529605189,14,1804
1529605191,12,1128
1529605194,14,1481
1529605197,15,1702
1529605199,16,1110
1529605202,17,2006
1529605205,17,2229
1529605208,15,2075
1529605210,7,764
1529605213,17,1693
1529605215,11,1206
1529605217,15,1233
1529605220,14,1578
1529605222,15,1330
1529605224,11,572
1529605226,14,1091
1529605227,7,732
1529605229,7,954
1529605232,13,1080
1529605234,12,1256
1529605236,7,818
1529605239,16,2064
1529605241,15,1073
1529605244,12,2151
1529605246,12,1356
1529605249,12,1521
1529605251,17,1403
1529605253,11,1028
1529605255,13,1128
1529605257,7,835
1529605259,14,1026
1529605262,14,1183
1529605264,11,1579
1529605267,17,2230
1529605270,16,1137
1529605272,17,1662
1529605274,15,997
1529605277,13,1587
1529605280,17,1856
1529605282,7,867
1529605283,7,835
1529605286,16,1735
1529605288,12,1114
1529605291,12,1126
1529605293,13,1393
1529605296,16,1836
1529605297,7,454
1529605300,11,1501
1529605302,15,1662
1529605305,13,1328
1529605308,16,1768
1529605310,16,1534
1529605312,11,1157
1529605315,14,1372
1529605317,14,1570
1529605320,17,1493
1529605323,17,2194
1529605324,7,502
1529605327,16,1714
1529605330,16,2209
1529605333,16,1684
1529605335,12,740
1529605337,11,1386
1529605340,14,1261
1529605343,14,2417
1529605346,14,2054
1529605348,15,914
1529605351,15,2023
1529605353,7,691
1529605355,15,1636
1529605358,16,1722
1529605361,15,1498
1529605363,16,1304
1529605365,12,1294
1529605367,7,1016
1529605369,7,951
1529605372,12,1187
1529605374,12,1477
1529605376,7,1201
1529605379,13,1664
1529605382,11,1926
1529605384,11,1242
1529605386,14,1268
1529605388,11,559
1529605391,12,1595
1529605393,13,1409
1529605395,7,1015
1529605397,16,991
1529605400,13,1590
1529605402,13,831
1529605404,15,1557
1529605406,7,861
1529605408,11,1176
1529605411,16,1750
1529605413,11,1231
1529605416,14,1381
1529605418,17,1393
1529605420,14,1212
1529605422,7,682
1529605424,11,1372
1529605427,17,1375
1529605429,16,1338
1529605431,12,1190
1529605434,12,1513
1529605436,16,989
1529605438,13,1245
1529605440,11,1395
1529605442,11,862
1529605444,16,1114
1529605447,16,1285
1529605449,17,1686
1529605452,11,1393
1529605454,15,751
1529605456,15,1054
1529605458,11,922
1529605460,11,1125
1529605462,17,1459
1529605465,16,2214
1529605467,7,589
1529605469,16,1118
1529605472,17,1386
