mslong,sys_current,a57_current,a53_current,gpu_current,sys_voltage,a57_voltage,a53_voltage,gpu_voltage,sys_power,a57_power,a53_power,gpu_power,sys_energy,a57_energy,a53_energy,gpu_energy
1521500658091,0.884363,0.104987,0.122208,0.094488,0.905672,1.008015,0.807028,0.908138,0.800943,0.105764,0.099686,0.085808,15123111.048412,2591571.819405,965654.217193,1621275.587850
1521500658191,0.875164,0.120735,0.152431,0.094488,0.905672,1.008015,0.809494,0.908138,0.792612,0.121703,0.123392,0.085808,15123111.127352,2591571.830444,965654.228818,1621275.596452
1521500658291,0.850197,0.104987,0.194481,0.094488,0.905672,1.007398,0.807028,0.908138,0.770000,0.105764,0.156952,0.085808,15123111.205894,2591571.841553,965654.240989,1621275.605053
1521500658391,0.880420,0.102362,0.052562,0.094488,0.905672,1.007398,0.806412,0.908138,0.797372,0.103120,0.042419,0.085808,15123111.285207,2591571.853040,965654.252642,1621275.613661
1521500658491,0.863338,0.125984,0.072273,0.094488,0.906289,1.008015,0.807645,0.908755,0.781242,0.124348,0.049767,0.085867,15123111.363295,2591571.863955,965654.260695,1621275.622264
1521500658591,0.860710,0.120735,0.107753,0.094488,0.905672,1.008015,0.810727,0.908755,0.777140,0.121703,0.087358,0.085867,15123111.441574,2591571.874910,965654.267849,1621275.630874
1521500658691,0.885677,0.102362,0.052562,0.094488,0.905672,1.007398,0.807028,0.908138,0.802133,0.103120,0.042419,0.085808,15123111.519767,2591571.885828,965654.275841,1621275.639475
1521500658792,0.881735,0.115486,0.052562,0.094488,0.906289,1.008631,0.808261,0.908755,0.799106,0.116482,0.042484,0.085867,15123111.598393,2591571.896847,965654.282770,1621275.648075
1521500658892,0.884363,0.102362,0.052562,0.094488,0.905672,1.008015,0.806412,0.908138,0.800943,0.103183,0.042387,0.085808,15123111.676912,2591571.907740,965654.289523,1621275.656673
1521500658992,0.876478,0.104987,0.056505,0.094488,0.906289,1.008015,0.806412,0.908138,0.794342,0.105828,0.045566,0.085808,15123111.755137,2591571.918849,965654.296893,1621275.665277
1521500659092,0.859396,0.104987,0.122208,0.094488,0.905672,1.008015,0.806412,0.908138,0.777140,0.105828,0.097565,0.085808,15123111.833388,2591571.929886,965654.304852,1621275.673877
1521500659192,0.888305,0.671916,0.056505,0.097113,0.906905,1.008631,0.813194,0.909371,0.803870,0.685658,0.045914,0.088312,15123111.912981,2591571.944043,965654.311189,1621275.682496
1521500659292,0.873850,0.104987,0.053876,0.094488,0.905672,1.007398,0.807028,0.908138,0.791422,0.105764,0.043480,0.085808,15123111.993015,2591571.958516,965654.318831,1621275.691124
1521500659393,0.879106,0.104987,0.052562,0.094488,0.905672,1.008015,0.806412,0.908138,0.796182,0.105828,0.042419,0.085808,15123112.072159,2591571.969608,965654.323713,1621275.699729
1521500659493,0.869908,0.104987,0.052562,0.094488,0.905672,1.008015,0.807028,0.908138,0.788388,0.105828,0.042452,0.085808,15123112.151469,2591571.980597,965654.328542,1621275.708328
1521500659593,0.880420,0.104987,0.052562,0.094488,0.905672,1.008015,0.807028,0.907522,0.797372,0.105828,0.042419,0.085750,15123112.230815,2591571.991615,965654.333121,1621275.716935
1521500659693,0.873850,0.107612,0.190539,0.094488,0.905672,1.007398,0.807028,0.908138,0.791422,0.108408,0.153770,0.085808,15123112.309702,2591572.002671,965654.343781,1621275.725534
1521500659793,0.877792,0.115486,0.131406,0.094488,0.906289,1.007398,0.807028,0.908138,0.795533,0.116340,0.106048,0.085808,15123112.388355,2591572.014106,965654.357443,1621275.734140
1521500659893,0.875164,0.104987,0.094612,0.094488,0.905055,1.008015,0.810727,0.908755,0.791422,0.105828,0.084162,0.085867,15123112.467412,2591572.025334,965654.367930,1621275.742744
1521500659994,0.869908,0.107612,0.052562,0.094488,0.905672,1.008015,0.807028,0.908138,0.787851,0.108474,0.042419,0.085808,15123112.546810,2591572.036955,965654.375125,1621275.751352
1521500660094,0.884363,0.104987,0.052562,0.094488,0.905672,1.007398,0.807645,0.907522,0.800943,0.105764,0.042452,0.085750,15123112.625929,2591572.048646,965654.381627,1621275.759968
1521500660194,0.865966,0.104987,0.052562,0.094488,0.905672,1.008015,0.808261,0.908138,0.784281,0.105828,0.042484,0.085808,15123112.705029,2591572.060116,965654.389457,1621275.768575
1521500660294,0.855453,0.104987,0.127464,0.094488,0.905672,1.008015,0.807028,0.908138,0.774760,0.105828,0.102867,0.085808,15123112.783842,2591572.071603,965654.396404,1621275.777180
1521500660394,0.875164,0.102362,0.052562,0.094488,0.906289,1.008015,0.807645,0.908138,0.792612,0.103183,0.042419,0.085808,15123112.863486,2591572.084744,965654.402586,1621275.785792
1521500660494,0.875164,0.104987,0.052562,0.094488,0.905672,1.008015,0.807645,0.908138,0.792612,0.105828,0.042452,0.085808,15123112.943115,2591572.097197,965654.409694,1621275.794411
1521500660595,0.906702,0.139108,0.156373,0.094488,0.906289,1.008015,0.807645,0.908138,0.821733,0.140223,0.126294,0.085808,15123113.022797,2591572.108801,965654.416513,1621275.803014
1521500660695,0.894875,0.128609,0.228647,0.094488,0.906289,1.007398,0.808261,0.908755,0.809273,0.129560,0.184665,0.085867,15123113.102097,2591572.120608,965654.421987,1621275.811620
1521500660795,0.871222,0.104987,0.051248,0.094488,0.905672,1.007398,0.807028,0.908138,0.790232,0.105764,0.042387,0.085808,15123113.181503,2591572.132103,965654.427627,1621275.820227
1521500660895,0.869908,0.102362,0.051248,0.094488,0.905672,1.007398,0.807028,0.907522,0.787851,0.103120,0.041359,0.085750,15123113.261089,2591572.143610,965654.432988,1621275.828840
1521500660995,0.876478,0.139108,0.134034,0.094488,0.906289,1.008631,0.808878,0.908755,0.795533,0.140308,0.108417,0.085867,15123113.340463,2591572.155392,965654.441635,1621275.837444
1521500661096,0.859396,0.115486,0.197109,0.094488,0.905672,1.008015,0.807645,0.908138,0.778330,0.116411,0.157072,0.085808,15123113.419305,2591572.166966,965654.453865,1621275.846050
1521500661196,0.872536,0.104987,0.128778,0.094488,0.905672,1.007398,0.807645,0.908138,0.790232,0.105764,0.103927,0.085808,15123113.497864,2591572.178588,965654.468366,1621275.854659
1521500661296,0.876478,0.112861,0.128778,0.094488,0.905672,1.007398,0.806412,0.908138,0.793802,0.113696,0.104988,0.085808,15123113.576903,2591572.190148,965654.479522,1621275.863274
1521500661396,0.881735,0.112861,0.126150,0.094488,0.905672,1.008015,0.806412,0.908138,0.798562,0.113765,0.101729,0.085808,15123113.655981,2591572.201712,965654.489207,1621275.871882
1521500661496,0.873850,0.170604,0.157687,0.094488,0.906289,1.009864,0.807028,0.909371,0.791960,0.172287,0.127258,0.085925,15123113.735377,2591572.213910,965654.500528,1621275.880496
1521500661596,0.869908,0.104987,0.073587,0.094488,0.906289,1.008015,0.807028,0.908138,0.787851,0.105828,0.063678,0.085808,15123113.814525,2591572.225494,965654.507168,1621275.889106
1521500661697,0.873850,0.104987,0.052562,0.094488,0.905672,1.007398,0.806412,0.907522,0.791422,0.105764,0.042419,0.085750,15123113.893777,2591572.237166,965654.514217,1621275.897718
1521500661797,0.873850,0.104987,0.051248,0.094488,0.905672,1.007398,0.808261,0.908138,0.791422,0.105828,0.042452,0.085808,15123113.972901,2591572.248775,965654.521895,1621275.906337
1521500661897,0.867280,0.128609,0.052562,0.094488,0.905055,1.006782,0.808878,0.908755,0.784936,0.129481,0.042517,0.085867,15123114.052094,2591572.260581,965654.530010,1621275.914946
1521500661997,0.869908,0.107612,0.052562,0.094488,0.905672,1.008015,0.807028,0.907522,0.787851,0.108474,0.042419,0.085750,15123114.131283,2591572.272637,965654.538917,1621275.923556
1521500662097,0.862024,0.112861,0.124836,0.094488,0.905672,1.008015,0.806412,0.908138,0.780711,0.113765,0.100669,0.085808,15123114.209920,2591572.284353,965654.546182,1621275.932167
1521500662197,0.852825,0.104987,0.127464,0.094488,0.905672,1.007398,0.807028,0.908138,0.771190,0.105764,0.102867,0.085808,15123114.288509,2591572.295774,965654.553853,1621275.940772
1521500662297,0.869908,0.110236,0.052562,0.094488,0.905672,1.008015,0.807645,0.908138,0.787851,0.111120,0.042484,0.085808,15123114.367978,2591572.309302,965654.560638,1621275.949392
1521500662398,0.872536,0.112861,0.060447,0.094488,0.905672,1.007398,0.807028,0.908138,0.790232,0.113696,0.048782,0.085808,15123114.448066,2591572.326602,965654.567449,1621275.958035
1521500662498,0.872536,0.104987,0.052562,0.094488,0.905672,1.008015,0.806412,0.908138,0.790232,0.105828,0.042387,0.085808,15123114.527408,2591572.337657,965654.572296,1621275.966634
1521500662598,0.873850,0.102362,0.051248,0.094488,0.905672,1.007398,0.806412,0.907522,0.791422,0.103120,0.041327,0.085750,15123114.607084,2591572.349299,965654.577609,1621275.975236
1521500662698,0.860710,0.110236,0.052562,0.094488,0.905055,1.008015,0.807028,0.908138,0.780711,0.111120,0.042419,0.085808,15123114.686316,2591572.360660,965654.582327,1621275.983841
1521500662798,0.883049,0.102362,0.052562,0.094488,0.905672,1.007398,0.806412,0.908138,0.799752,0.103120,0.042387,0.085808,15123114.765676,2591572.372190,965654.586895,1621275.992456
1521500662898,0.877792,0.104987,0.123522,0.094488,0.905672,1.008015,0.807645,0.908138,0.794992,0.105828,0.099762,0.085808,15123114.845095,2591572.383553,965654.593175,1621276.001057
1521500662999,0.871222,0.112861,0.127464,0.094488,0.905672,1.007398,0.807028,0.908138,0.789041,0.113696,0.102867,0.085808,15123114.923886,2591572.395378,965654.607147,1621276.009664
