  QueueTimes | ServiceTimes | SojournTimes
       0.186 |        1.263 |        1.449
       1.118 |        0.354 |        1.471
       0.277 |        0.461 |        0.738
       0.170 |        1.030 |        1.200
       0.191 |        0.858 |        1.048
       0.716 |        1.021 |        1.737
       0.172 |        3.258 |        3.430
       0.192 |        0.932 |        1.124
       0.227 |        1.046 |        1.273
       0.272 |        1.428 |        1.700
       1.748 |        4.625 |        6.372
       5.903 |        4.185 |       10.088
      10.040 |        0.914 |       10.955
       8.192 |        1.272 |        9.464
       6.497 |        0.787 |        7.285
       0.189 |        0.743 |        0.932
       0.154 |        1.121 |        1.275
       0.190 |        1.952 |        2.142
       1.974 |        3.267 |        5.241
       3.679 |        0.707 |        4.386
       0.174 |        2.344 |        2.518
       0.835 |        2.980 |        3.815
       1.043 |        1.233 |        2.276
       1.034 |        0.608 |        1.642
       0.189 |        2.505 |        2.694
       2.544 |        1.015 |        3.559
       3.161 |        1.137 |        4.298
       0.569 |        0.869 |        1.438
       0.190 |        3.276 |        3.467
       2.951 |        0.749 |        3.700
       3.429 |        1.697 |        5.125
       3.429 |        0.731 |        4.160
       4.057 |        0.844 |        4.900
       3.456 |        0.962 |        4.418
       3.940 |        1.617 |        5.557
       3.225 |        0.877 |        4.102
       2.288 |        0.637 |        2.925
       0.166 |        3.254 |        3.420
       1.539 |        1.217 |        2.756
       0.212 |        0.965 |        1.178
       0.189 |        0.822 |        1.011
       0.203 |        3.928 |        4.131
       3.126 |        0.986 |        4.112
       0.190 |        3.037 |        3.227
       1.294 |        0.792 |        2.087
       0.192 |        0.972 |        1.164
       0.192 |        3.972 |        4.164
       3.323 |        1.124 |        4.447
       0.187 |        4.380 |        4.567
       4.020 |        1.806 |        5.827
       0.180 |        1.379 |        1.559
       0.190 |        2.856 |        3.046
       2.660 |        0.703 |        3.363
       0.769 |        0.710 |        1.479
       0.139 |        1.973 |        2.111
       0.189 |        1.366 |        1.555
       0.818 |        0.626 |        1.444
       0.190 |        2.442 |        2.632
       0.204 |        0.850 |        1.053
       0.189 |        2.824 |        3.013
       0.897 |        1.489 |        2.386
       0.144 |        1.494 |        1.638
       1.382 |        2.539 |        3.921
       1.079 |        0.713 |        1.792
       0.171 |        1.718 |        1.889
       0.196 |        1.389 |        1.585
       0.194 |        2.696 |        2.890
       2.117 |        0.903 |        3.020
       1.969 |        1.885 |        3.854
       3.826 |        2.703 |        6.528
       4.917 |        0.813 |        5.730
       4.735 |        1.265 |        6.000
       4.876 |        0.506 |        5.382
       3.276 |        0.746 |        4.023
       0.195 |        3.959 |        4.155
       2.869 |        1.300 |        4.169
       3.453 |        1.470 |        4.923
       2.272 |        0.715 |        2.987
       2.819 |        3.293 |        6.112
       4.522 |        0.771 |        5.293
       0.729 |        0.566 |        1.295
       0.150 |        2.322 |        2.472
       1.196 |        2.315 |        3.511
       1.272 |        0.549 |        1.821
       0.192 |        2.363 |        2.554
       2.432 |        1.047 |        3.478
       3.115 |        1.262 |        4.377
       0.394 |        3.026 |        3.420
       2.979 |        0.839 |        3.818
       1.491 |        1.955 |        3.447
       3.226 |        2.372 |        5.598
       5.480 |        0.927 |        6.408
       0.924 |        1.411 |        2.334
       0.181 |        0.826 |        1.007
       0.828 |        1.908 |        2.736
       0.144 |        2.539 |        2.683
       0.197 |        4.420 |        4.618
       3.474 |        0.634 |        4.108
       2.788 |        0.396 |        3.183
       1.798 |        1.674 |        3.471
       3.399 |        1.019 |        4.418
       2.923 |        3.214 |        6.137
       5.893 |        1.348 |        7.240
       3.631 |        2.243 |        5.874
       2.017 |        1.059 |        3.076
       1.250 |        5.054 |        6.305
       3.764 |        1.211 |        4.975
       2.883 |        0.586 |        3.470
       3.468 |        0.668 |        4.136
       1.791 |        1.753 |        3.544
       0.192 |        0.699 |        0.890
       0.191 |        1.394 |        1.585
       0.151 |        0.938 |        1.089
       0.309 |        0.828 |        1.137
       1.014 |        0.714 |        1.728
       1.468 |        0.965 |        2.433
       1.837 |        0.723 |        2.560
       2.362 |        2.883 |        5.245
       5.156 |        0.887 |        6.043
       5.541 |        4.054 |        9.595
       8.517 |        1.850 |       10.366
       9.344 |        0.707 |       10.051
       9.625 |        2.194 |       11.819
       2.010 |        0.638 |        2.648
       1.094 |        0.895 |        1.989
       1.383 |        4.189 |        5.571
       4.639 |        1.005 |        5.644
       2.076 |        3.071 |        5.147
       1.550 |        1.301 |        2.851
       0.925 |        1.464 |        2.389
       1.195 |        2.386 |        3.581
       0.185 |        1.991 |        2.176
       1.495 |        3.546 |        5.041
       2.973 |        2.216 |        5.188
       4.486 |        2.344 |        6.830
       4.379 |        0.663 |        5.042
       3.413 |        0.838 |        4.250
       3.801 |        0.685 |        4.486
       0.213 |        0.824 |        1.037
       0.191 |        3.315 |        3.506
       1.367 |        1.643 |        3.011
       2.664 |        1.059 |        3.723
       2.464 |        1.161 |        3.625
       0.197 |        0.877 |        1.074
       0.209 |        1.158 |        1.367
       0.340 |        0.761 |        1.101
       0.187 |        2.868 |        3.055
       0.787 |        2.123 |        2.910
       0.185 |        1.667 |        1.851
       0.185 |        0.874 |        1.059
       0.194 |        0.764 |        0.958
       0.292 |        0.667 |        0.959
       0.191 |        1.375 |        1.566
       1.232 |        0.567 |        1.798
       0.141 |        1.320 |        1.461
       0.202 |        2.451 |        2.654
       0.335 |        1.038 |        1.373
       1.269 |        0.722 |        1.992
       0.190 |        1.104 |        1.294
       0.199 |        0.662 |        0.861
       0.191 |        2.024 |        2.215
       1.103 |        0.719 |        1.822
       1.061 |        2.482 |        3.542
       0.193 |        1.578 |        1.771
       1.346 |        1.433 |        2.779
       0.137 |        1.113 |        1.250
       0.195 |        4.350 |        4.545
       1.505 |        0.863 |        2.368
       0.178 |        0.849 |        1.026
       0.278 |        3.784 |        4.061
       3.336 |        2.771 |        6.106
       0.501 |        0.643 |        1.144
       0.891 |        0.972 |        1.862
       0.745 |        0.829 |        1.574
       0.196 |        0.944 |        1.139
       0.203 |        0.706 |        0.910
       0.194 |        0.873 |        1.068
       0.202 |        0.914 |        1.116
       0.175 |        0.928 |        1.103
       0.200 |        2.350 |        2.549
       1.788 |        1.118 |        2.906
       2.664 |        0.999 |        3.663
       1.556 |        1.916 |        3.472
       2.614 |        1.917 |        4.530
       4.222 |        3.442 |        7.663
       6.375 |        0.633 |        7.009
       6.600 |        0.823 |        7.423
       6.030 |        2.239 |        8.269
       7.457 |        0.742 |        8.199
       7.753 |        1.115 |        8.868
       7.034 |        3.726 |       10.761
      10.538 |        0.715 |       11.253
      10.729 |        0.956 |       11.685
      11.580 |        0.717 |       12.297
       9.283 |        0.786 |       10.069
       9.621 |        2.443 |       12.064
       8.399 |        0.704 |        9.103
       5.676 |        0.794 |        6.470
       5.329 |        5.139 |       10.468
       9.400 |        1.353 |       10.753
      10.482 |        0.618 |       11.100
      10.838 |        4.633 |       15.471
      14.320 |        2.940 |       17.260
      16.672 |        1.985 |       18.657
      17.842 |        2.062 |       19.905
      19.276 |        3.338 |       22.615
      20.804 |        4.599 |       25.403
      25.250 |        4.804 |       30.054
      28.113 |        1.864 |       29.977
      23.160 |        0.701 |       23.860
      18.016 |        1.090 |       19.106
      14.243 |        0.833 |       15.075
      14.212 |        0.989 |       15.201
      10.895 |        1.011 |       11.906
       9.600 |        3.038 |       12.638
      11.502 |        1.222 |       12.724
      12.152 |        0.789 |       12.941
      14.008 |        1.077 |       15.085
       9.237 |        1.411 |       10.648
       6.838 |        0.660 |        7.498
       6.740 |        0.745 |        7.485
       6.632 |        0.633 |        7.265
       0.594 |        0.906 |        1.499
       0.195 |        1.154 |        1.350
       1.335 |        0.849 |        2.183
       0.662 |        1.631 |        2.293
       0.608 |        2.895 |        3.503
       0.187 |        0.858 |        1.045
