  Key Length |   QueueTimes | ServiceTimes | SojournTimes
      10.000 |        2.267 |        1.976 |        4.243
       9.000 |        1.675 |        0.348 |        2.023
      10.000 |        2.332 |        2.273 |        4.605
      10.000 |        1.582 |        0.438 |        2.021
       5.000 |        1.712 |        0.734 |        2.446
      11.000 |        1.509 |        0.607 |        2.117
       6.000 |        1.535 |        0.425 |        1.960
       8.000 |        1.240 |        0.373 |        1.613
       9.000 |        1.150 |        0.679 |        1.829
       9.000 |        1.185 |        0.454 |        1.639
       8.000 |        1.411 |        0.509 |        1.920
      12.000 |        1.402 |        1.870 |        3.272
       9.000 |        1.579 |        1.715 |        3.294
       7.000 |        1.497 |        0.536 |        2.033
      11.000 |        1.345 |        1.806 |        3.151
      11.000 |        1.398 |        1.286 |        2.684
       8.000 |        1.318 |        1.543 |        2.861
       5.000 |        1.812 |        0.419 |        2.232
       6.000 |        1.399 |        0.645 |        2.044
       4.000 |        1.351 |        0.815 |        2.165
       9.000 |        1.498 |        0.685 |        2.183
       8.000 |        1.293 |        2.234 |        3.527
      17.000 |        1.727 |        0.449 |        2.175
      10.000 |        1.745 |        1.810 |        3.555
       9.000 |        1.552 |        1.484 |        3.036
       9.000 |        1.502 |        0.500 |        2.002
       7.000 |        1.474 |        1.552 |        3.025
      11.000 |        1.628 |        0.930 |        2.558
      11.000 |        1.427 |        1.689 |        3.117
      10.000 |        1.753 |        0.501 |        2.254
       9.000 |        1.777 |        0.509 |        2.286
       6.000 |        1.776 |        1.463 |        3.239
      11.000 |        2.036 |        0.378 |        2.414
      12.000 |        1.706 |        1.183 |        2.889
       7.000 |        1.808 |        1.183 |        2.990
       7.000 |        2.296 |        0.348 |        2.643
      10.000 |        1.811 |        1.306 |        3.116
       9.000 |        2.392 |        0.433 |        2.825
       9.000 |        2.343 |        0.402 |        2.744
      11.000 |        1.996 |        1.243 |        3.239
      10.000 |        2.481 |        0.488 |        2.969
      11.000 |        2.545 |        0.794 |        3.338
       5.000 |        2.635 |        0.476 |        3.111
       5.000 |        2.734 |        0.561 |        3.295
       8.000 |        2.365 |        0.588 |        2.954
      11.000 |        2.105 |        0.499 |        2.604
       4.000 |        2.202 |        1.158 |        3.361
       8.000 |        2.216 |        0.630 |        2.846
      14.000 |        2.353 |        1.275 |        3.628
       7.000 |        1.923 |        0.806 |        2.729
       7.000 |        2.197 |        2.416 |        4.613
       8.000 |        2.198 |        0.471 |        2.669
       4.000 |        2.256 |        0.724 |        2.980
      11.000 |        2.414 |        2.015 |        4.429
       7.000 |        2.280 |        0.793 |        3.073
       8.000 |        2.119 |        1.564 |        3.683
      12.000 |        2.018 |        1.866 |        3.884
       5.000 |        2.386 |        0.978 |        3.363
       9.000 |        2.087 |        0.817 |        2.904
      13.000 |        2.434 |        1.251 |        3.685
      10.000 |        2.489 |        0.522 |        3.011
       7.000 |        2.409 |        0.419 |        2.828
       8.000 |        2.681 |        0.318 |        2.999
      14.000 |        2.791 |        0.418 |        3.209
      12.000 |        2.519 |        1.765 |        4.284
       6.000 |        2.395 |        0.745 |        3.140
      11.000 |        2.484 |        0.559 |        3.043
       7.000 |        2.408 |        0.447 |        2.855
      10.000 |        2.503 |        0.405 |        2.908
       7.000 |        2.631 |        1.036 |        3.667
       5.000 |        2.644 |        0.744 |        3.387
       5.000 |        2.500 |        0.378 |        2.877
       7.000 |        2.509 |        0.365 |        2.874
       8.000 |        2.597 |        1.018 |        3.615
      10.000 |        2.465 |        0.683 |        3.149
       6.000 |        2.447 |        0.807 |        3.254
       7.000 |        2.562 |        1.003 |        3.565
       9.000 |        2.949 |        0.397 |        3.346
       8.000 |        2.614 |        0.866 |        3.480
       7.000 |        2.481 |        0.353 |        2.834
       9.000 |        2.448 |        2.336 |        4.784
       9.000 |        2.431 |        1.507 |        3.938
       6.000 |        2.647 |        0.668 |        3.316
       5.000 |        2.467 |        0.543 |        3.009
       8.000 |        2.408 |        0.417 |        2.826
      11.000 |        1.606 |        0.472 |        2.077
       7.000 |        1.629 |        0.552 |        2.181
       8.000 |        2.285 |        0.988 |        3.273
      12.000 |        2.518 |        1.329 |        3.847
       8.000 |        1.633 |        0.427 |        2.060
       6.000 |        1.783 |        0.426 |        2.209
       8.000 |        1.706 |        0.877 |        2.583
       5.000 |        2.649 |        2.120 |        4.769
       9.000 |        1.998 |        0.498 |        2.496
      15.000 |        1.972 |        0.628 |        2.600
       8.000 |        1.942 |        0.632 |        2.574
       9.000 |        1.819 |        1.705 |        3.524
      10.000 |        2.194 |        0.412 |        2.607
       8.000 |        2.101 |        0.474 |        2.575
      10.000 |        1.395 |        0.403 |        1.798
       7.000 |        1.647 |        0.657 |        2.305
       7.000 |        1.441 |        0.556 |        1.997
       6.000 |        1.841 |        2.070 |        3.911
       7.000 |        1.630 |        0.543 |        2.174
      11.000 |        1.583 |        1.184 |        2.767
       6.000 |        1.758 |        0.383 |        2.141
      12.000 |        1.464 |        0.397 |        1.861
       7.000 |        1.657 |        0.993 |        2.650
      13.000 |        1.329 |        0.283 |        1.612
       8.000 |        1.742 |        0.763 |        2.504
       9.000 |        1.668 |        1.347 |        3.015
       6.000 |        1.601 |        0.678 |        2.279
      10.000 |        1.389 |        0.381 |        1.770
       6.000 |        1.721 |        1.531 |        3.251
      10.000 |        1.447 |        0.672 |        2.119
       9.000 |        1.441 |        0.513 |        1.954
       6.000 |        1.464 |        0.579 |        2.042
      12.000 |        1.339 |        1.196 |        2.535
      12.000 |        1.905 |        2.113 |        4.018
       5.000 |        1.628 |        0.984 |        2.612
       6.000 |        1.286 |        0.958 |        2.244
       7.000 |        1.427 |        1.614 |        3.041
      10.000 |        1.689 |        1.406 |        3.095
       7.000 |        1.605 |        1.455 |        3.060
       7.000 |        1.483 |        0.443 |        1.926
       7.000 |        1.459 |        1.482 |        2.941
      10.000 |        1.246 |        1.221 |        2.467
       6.000 |        1.644 |        0.404 |        2.048
       6.000 |        1.595 |        0.657 |        2.252
       8.000 |        1.732 |        0.421 |        2.154
       8.000 |        1.374 |        1.226 |        2.601
       4.000 |        1.703 |        1.770 |        3.473
       7.000 |        1.964 |        0.484 |        2.449
      10.000 |        1.888 |        0.406 |        2.293
       8.000 |        1.490 |        1.456 |        2.946
       6.000 |        2.099 |        0.426 |        2.525
       9.000 |        1.964 |        0.525 |        2.489
       6.000 |        2.064 |        0.480 |        2.543
      12.000 |        1.650 |        0.332 |        1.982
      12.000 |        1.825 |        1.254 |        3.079
       6.000 |        1.726 |        0.459 |        2.185
       9.000 |        1.801 |        1.579 |        3.380
       6.000 |        1.648 |        0.837 |        2.485
       6.000 |        2.084 |        1.192 |        3.276
       7.000 |        1.957 |        0.479 |        2.436
       8.000 |        2.079 |        0.473 |        2.552
       7.000 |        2.100 |        0.660 |        2.760
       8.000 |        1.834 |        0.386 |        2.220
       6.000 |        1.652 |        1.664 |        3.315
      13.000 |        1.544 |        0.360 |        1.904
       6.000 |        1.688 |        2.069 |        3.757
      10.000 |        1.428 |        0.714 |        2.142
      11.000 |        1.906 |        2.276 |        4.182
       7.000 |        1.509 |        1.047 |        2.556
       8.000 |        1.266 |        0.480 |        1.746
       6.000 |        2.413 |        1.775 |        4.188
       7.000 |        2.011 |        2.684 |        4.695
       9.000 |        1.529 |        0.512 |        2.041
      11.000 |        1.748 |        1.998 |        3.746
       9.000 |        1.221 |        1.106 |        2.327
      13.000 |        1.659 |        0.575 |        2.234
       8.000 |        1.618 |        0.481 |        2.099
      10.000 |        1.570 |        0.900 |        2.470
       7.000 |        1.721 |        0.358 |        2.079
       4.000 |        1.812 |        0.631 |        2.444
      17.000 |        2.133 |        0.350 |        2.483
       6.000 |        1.553 |        1.196 |        2.749
       5.000 |        1.977 |        0.723 |        2.700
       4.000 |        1.979 |        0.813 |        2.791
       9.000 |        1.026 |        2.726 |        3.752
       9.000 |        1.838 |        1.306 |        3.144
       5.000 |        2.148 |        0.493 |        2.641
       9.000 |        2.295 |        0.769 |        3.064
       6.000 |        2.001 |        0.604 |        2.605
       7.000 |        1.960 |        0.406 |        2.366
       9.000 |        2.253 |        0.725 |        2.978
       6.000 |        1.520 |        2.678 |        4.197
       7.000 |        2.051 |        0.485 |        2.536
      11.000 |        2.156 |        0.678 |        2.835
       9.000 |        2.165 |        0.822 |        2.987
      11.000 |        2.122 |        0.326 |        2.448
       9.000 |        1.884 |        1.733 |        3.617
      10.000 |        2.248 |        0.442 |        2.690
       7.000 |        2.196 |        0.469 |        2.665
      10.000 |        2.241 |        1.650 |        3.891
       6.000 |        2.276 |        0.270 |        2.546
       6.000 |        2.264 |        1.320 |        3.584
       7.000 |        2.049 |        1.469 |        3.517
       6.000 |        2.003 |        1.984 |        3.988
       8.000 |        2.427 |        0.388 |        2.815
       6.000 |        1.950 |        2.799 |        4.749
       6.000 |        2.539 |        0.665 |        3.204
      12.000 |        2.710 |        0.569 |        3.279
      10.000 |        2.605 |        1.399 |        4.004
      12.000 |        2.591 |        1.072 |        3.663
      14.000 |        2.544 |        1.775 |        4.318
      15.000 |        2.653 |        1.126 |        3.779
      10.000 |        2.518 |        0.451 |        2.969
      12.000 |        2.867 |        0.983 |        3.849
       8.000 |        2.516 |        0.876 |        3.392
      10.000 |        2.086 |        0.456 |        2.542
       8.000 |        2.523 |        0.551 |        3.074
       7.000 |        1.722 |        0.333 |        2.055
       8.000 |        2.743 |        0.296 |        3.039
       9.000 |        2.073 |        0.846 |        2.919
      12.000 |        1.559 |        0.487 |        2.046
      12.000 |        1.810 |        0.369 |        2.179
      13.000 |        2.255 |        0.855 |        3.110
      11.000 |        1.955 |        0.488 |        2.444
       9.000 |        1.833 |        0.462 |        2.295
      10.000 |        1.625 |        0.418 |        2.043
       6.000 |        1.150 |        0.349 |        1.499
       8.000 |        1.098 |        0.477 |        1.575
       9.000 |        1.144 |        0.438 |        1.582
       9.000 |        1.063 |        0.657 |        1.720
       8.000 |        1.277 |        0.307 |        1.584
      13.000 |        1.454 |        1.621 |        3.075
      16.000 |        1.094 |        0.796 |        1.890
      12.000 |        1.064 |        0.966 |        2.031
      10.000 |        1.383 |        0.283 |        1.666
       7.000 |        1.322 |        0.576 |        1.897
       7.000 |        1.493 |        1.799 |        3.292
      11.000 |        1.042 |        1.693 |        2.736
       7.000 |        1.238 |        0.651 |        1.889
      10.000 |        1.619 |        2.669 |        4.288
       9.000 |        1.290 |        0.570 |        1.860
       8.000 |        1.247 |        0.568 |        1.816
       7.000 |        1.204 |        0.518 |        1.722
       9.000 |        1.364 |        0.893 |        2.257
       7.000 |        1.486 |        0.360 |        1.846
       7.000 |        1.542 |        0.364 |        1.905
       7.000 |        1.341 |        0.938 |        2.279
       7.000 |        1.303 |        1.685 |        2.989
       7.000 |        1.861 |        0.354 |        2.215
       7.000 |        1.821 |        0.374 |        2.195
       9.000 |        1.620 |        0.771 |        2.390
       8.000 |        1.814 |        0.860 |        2.674
       8.000 |        1.228 |        1.616 |        2.844
       6.000 |        1.952 |        0.499 |        2.451
       8.000 |        1.896 |        0.751 |        2.647
       6.000 |        1.673 |        0.255 |        1.928
      14.000 |        1.670 |        1.616 |        3.286
       6.000 |        1.864 |        0.588 |        2.452
       8.000 |        2.153 |        0.890 |        3.043
      11.000 |        1.815 |        0.776 |        2.591
      11.000 |        1.339 |        0.437 |        1.776
      10.000 |        1.439 |        0.338 |        1.777
       5.000 |        2.015 |        1.470 |        3.485
       8.000 |        1.224 |        0.316 |        1.539
      14.000 |        1.321 |        0.440 |        1.761
      13.000 |        1.997 |        1.653 |        3.650
       6.000 |        1.413 |        0.932 |        2.346
       9.000 |        0.889 |        0.387 |        1.277
       8.000 |        0.993 |        0.682 |        1.675
       8.000 |        1.360 |        1.601 |        2.962
      10.000 |        0.847 |        0.676 |        1.523
       4.000 |        0.888 |        0.497 |        1.386
       9.000 |        1.448 |        1.960 |        3.408
       7.000 |        0.581 |        0.635 |        1.217
      10.000 |        0.901 |        1.238 |        2.139
      11.000 |        1.095 |        1.203 |        2.298
       9.000 |        0.627 |        0.671 |        1.298
      12.000 |        0.973 |        1.224 |        2.197
       7.000 |        0.049 |        0.446 |        0.495
       7.000 |        0.768 |        1.404 |        2.172
       8.000 |        0.100 |        1.298 |        1.398
       9.000 |        0.077 |        0.280 |        0.357
       5.000 |        0.051 |        0.939 |        0.990
       9.000 |        0.078 |        0.769 |        0.847
       7.000 |        0.162 |        0.378 |        0.540
      10.000 |        0.242 |        0.361 |        0.603
       9.000 |        0.077 |        1.211 |        1.288
      10.000 |        0.112 |        0.668 |        0.780
       5.000 |        0.077 |        0.307 |        0.384
      11.000 |        0.241 |        0.609 |        0.850
       7.000 |        0.337 |        0.586 |        0.923
      10.000 |        0.183 |        0.874 |        1.057
       6.000 |        0.690 |        2.328 |        3.018
       6.000 |        0.417 |        0.530 |        0.947
      10.000 |        0.097 |        2.250 |        2.347
       9.000 |        0.419 |        0.545 |        0.964
      15.000 |        0.177 |        0.452 |        0.629
       7.000 |        0.446 |        0.981 |        1.427
      10.000 |        0.308 |        0.588 |        0.896
       9.000 |        0.487 |        0.798 |        1.285
       8.000 |        0.398 |        1.416 |        1.815
      12.000 |        0.485 |        1.243 |        1.728
      10.000 |        0.394 |        1.759 |        2.153
      18.000 |        0.334 |        0.598 |        0.932
      11.000 |        0.177 |        1.014 |        1.191
       9.000 |        0.552 |        0.351 |        0.903
       4.000 |        0.321 |        0.323 |        0.643
      10.000 |        0.600 |        0.762 |        1.362
       6.000 |        0.683 |        0.638 |        1.321
      10.000 |        0.157 |        0.359 |        0.516
       9.000 |        0.296 |        0.558 |        0.854
      12.000 |        0.041 |        0.513 |        0.554
       7.000 |        0.123 |        0.545 |        0.668
       8.000 |        0.075 |        0.752 |        0.827
       7.000 |        0.185 |        0.732 |        0.917
      15.000 |        0.140 |        0.828 |        0.969
       6.000 |        0.457 |        0.422 |        0.879
      10.000 |        0.525 |        0.397 |        0.922
       8.000 |        0.122 |        1.360 |        1.482
      14.000 |        0.311 |        2.796 |        3.107
      10.000 |        0.875 |        0.396 |        1.271
       8.000 |        0.054 |        1.844 |        1.898
      13.000 |        0.125 |        1.530 |        1.655
      12.000 |        0.776 |        0.579 |        1.355
      10.000 |        0.794 |        1.050 |        1.844
      16.000 |        0.760 |        0.295 |        1.055
       7.000 |        0.188 |        2.153 |        2.341
      11.000 |        0.850 |        0.404 |        1.255
       5.000 |        0.725 |        1.110 |        1.835
       9.000 |        0.874 |        0.432 |        1.306
       5.000 |        0.712 |        1.691 |        2.403
       9.000 |        0.686 |        0.475 |        1.161
       5.000 |        0.790 |        1.159 |        1.949
       7.000 |        0.891 |        0.376 |        1.267
      12.000 |        0.884 |        1.443 |        2.327
       8.000 |        0.502 |        0.409 |        0.911
      10.000 |        0.667 |        0.726 |        1.394
       4.000 |        0.378 |        0.544 |        0.922
      12.000 |        0.345 |        0.554 |        0.898
       7.000 |        1.082 |        2.138 |        3.220
       7.000 |        0.684 |        0.363 |        1.047
       8.000 |        0.460 |        0.715 |        1.176
       8.000 |        0.509 |        0.910 |        1.419
      15.000 |        0.420 |        0.543 |        0.962
      10.000 |        0.568 |        0.735 |        1.303
      10.000 |        0.270 |        0.515 |        0.785
      11.000 |        0.336 |        0.937 |        1.273
       7.000 |        0.875 |        0.359 |        1.235
       8.000 |        0.445 |        0.560 |        1.005
       8.000 |        0.109 |        0.429 |        0.538
      11.000 |        0.154 |        0.531 |        0.686
      12.000 |        0.168 |        0.612 |        0.780
      14.000 |        0.054 |        1.178 |        1.232
       7.000 |        0.170 |        0.608 |        0.777
       9.000 |        0.187 |        1.759 |        1.945
       7.000 |        0.079 |        0.352 |        0.431
       8.000 |        0.196 |        0.693 |        0.889
       6.000 |        0.290 |        1.971 |        2.260
       8.000 |        0.203 |        0.476 |        0.679
       9.000 |        0.077 |        0.290 |        0.367
       9.000 |        0.077 |        0.652 |        0.729
       8.000 |        0.129 |        1.667 |        1.797
       9.000 |        0.138 |        2.503 |        2.641
      10.000 |        0.290 |        0.551 |        0.841
       7.000 |        0.326 |        2.526 |        2.851
       9.000 |        0.287 |        0.455 |        0.741
       9.000 |        0.083 |        1.911 |        1.994
       6.000 |        0.507 |        0.437 |        0.944
       8.000 |        0.189 |        1.264 |        1.453
       6.000 |        0.741 |        0.374 |        1.114
       6.000 |        0.397 |        1.321 |        1.718
       7.000 |        0.350 |        1.339 |        1.689
      10.000 |        0.201 |        2.793 |        2.994
      11.000 |        0.343 |        0.500 |        0.843
       5.000 |        0.273 |        0.476 |        0.749
      11.000 |        0.368 |        0.490 |        0.858
       8.000 |        0.406 |        2.306 |        2.712
       6.000 |        0.457 |        1.265 |        1.722
       9.000 |        0.423 |        0.410 |        0.833
       8.000 |        0.528 |        0.489 |        1.016
       6.000 |        0.481 |        0.612 |        1.093
      15.000 |        0.559 |        1.949 |        2.508
      11.000 |        0.665 |        0.581 |        1.246
      12.000 |        0.247 |        0.580 |        0.827
      18.000 |        0.076 |        0.475 |        0.550
      10.000 |        0.400 |        1.248 |        1.648
      10.000 |        0.469 |        2.172 |        2.641
       8.000 |        0.197 |        0.359 |        0.556
       7.000 |        0.790 |        1.771 |        2.561
       7.000 |        0.077 |        0.779 |        0.856
      13.000 |        0.687 |        2.298 |        2.985
       7.000 |        0.179 |        0.426 |        0.604
      15.000 |        0.078 |        0.958 |        1.036
       9.000 |        0.164 |        0.747 |        0.912
       9.000 |        0.229 |        0.576 |        0.805
       7.000 |        0.076 |        1.099 |        1.175
       9.000 |        0.077 |        1.366 |        1.443
      12.000 |        0.076 |        2.637 |        2.713
      12.000 |        0.167 |        0.412 |        0.580
       8.000 |        0.202 |        0.489 |        0.691
       6.000 |        0.263 |        0.988 |        1.251
       9.000 |        0.568 |        0.972 |        1.540
       9.000 |        0.077 |        0.956 |        1.033
      13.000 |        0.306 |        0.405 |        0.711
       7.000 |        0.158 |        0.671 |        0.828
       8.000 |        0.246 |        0.730 |        0.976
       9.000 |        0.207 |        1.087 |        1.294
       4.000 |        0.175 |        2.324 |        2.500
       7.000 |        0.325 |        1.111 |        1.435
       6.000 |        0.319 |        1.273 |        1.592
       6.000 |        0.540 |        1.117 |        1.657
      10.000 |        0.621 |        0.681 |        1.301
      10.000 |        0.248 |        1.237 |        1.486
      13.000 |        0.292 |        0.744 |        1.036
      10.000 |        0.356 |        1.755 |        2.111
      10.000 |        0.538 |        1.065 |        1.603
       8.000 |        0.560 |        0.382 |        0.942
      13.000 |        0.581 |        1.541 |        2.122
      10.000 |        0.731 |        0.364 |        1.095
      10.000 |        0.482 |        1.121 |        1.604
       5.000 |        0.502 |        1.126 |        1.628
       4.000 |        0.400 |        0.388 |        0.788
       8.000 |        0.409 |        0.385 |        0.794
       7.000 |        0.352 |        0.626 |        0.978
       6.000 |        0.267 |        0.472 |        0.738
       9.000 |        0.302 |        0.827 |        1.129
       8.000 |        0.288 |        1.015 |        1.303
      11.000 |        0.264 |        0.664 |        0.928
      11.000 |        0.659 |        1.806 |        2.465
       5.000 |        0.519 |        0.469 |        0.988
       7.000 |        0.562 |        2.385 |        2.947
       7.000 |        0.502 |        1.490 |        1.992
      11.000 |        0.427 |        2.324 |        2.751
       7.000 |        0.125 |        0.369 |        0.494
       8.000 |        0.225 |        1.175 |        1.399
       9.000 |        0.179 |        0.541 |        0.720
       9.000 |        0.077 |        0.975 |        1.052
      12.000 |        0.078 |        1.272 |        1.350
       7.000 |        0.081 |        1.007 |        1.087
      11.000 |        0.133 |        1.024 |        1.157
      10.000 |        0.262 |        0.684 |        0.946
       4.000 |        0.262 |        0.898 |        1.161
       5.000 |        0.568 |        0.538 |        1.105
       7.000 |        0.748 |        0.454 |        1.202
      11.000 |        0.104 |        2.690 |        2.794
       7.000 |        0.415 |        0.438 |        0.854
      11.000 |        0.457 |        0.407 |        0.864
      10.000 |        0.351 |        0.343 |        0.694
       9.000 |        0.911 |        0.793 |        1.704
       6.000 |        0.215 |        2.199 |        2.414
       6.000 |        0.209 |        0.522 |        0.730
       6.000 |        0.451 |        1.726 |        2.177
      10.000 |        0.803 |        1.475 |        2.279
      15.000 |        0.188 |        0.611 |        0.799
       5.000 |        0.274 |        0.907 |        1.181
       7.000 |        0.179 |        1.483 |        1.662
       5.000 |        0.077 |        0.323 |        0.400
       7.000 |        0.203 |        1.971 |        2.174
      12.000 |        0.130 |        2.161 |        2.291
       7.000 |        0.506 |        1.751 |        2.257
       6.000 |        0.356 |        0.831 |        1.187
      10.000 |        0.270 |        0.854 |        1.124
      10.000 |        0.680 |        0.351 |        1.031
       7.000 |        0.697 |        0.323 |        1.020
       7.000 |        0.213 |        0.465 |        0.678
       8.000 |        0.093 |        0.365 |        0.458
       6.000 |        0.078 |        1.494 |        1.571
       6.000 |        0.076 |        0.716 |        0.792
       9.000 |        0.078 |        0.293 |        0.372
       5.000 |        0.076 |        0.768 |        0.844
       6.000 |        0.126 |        1.027 |        1.153
      10.000 |        0.147 |        0.756 |        0.902
      12.000 |        0.078 |        0.467 |        0.545
       5.000 |        0.078 |        1.111 |        1.189
      12.000 |        0.384 |        2.374 |        2.758
       7.000 |        0.104 |        0.366 |        0.471
      12.000 |        0.098 |        1.643 |        1.741
       6.000 |        0.147 |        0.844 |        0.992
       6.000 |        0.104 |        0.470 |        0.575
       9.000 |        0.073 |        0.553 |        0.626
      10.000 |        0.081 |        0.366 |        0.447
       8.000 |        0.139 |        0.847 |        0.986
      10.000 |        0.197 |        0.387 |        0.585
       7.000 |        0.162 |        1.641 |        1.803
       6.000 |        0.233 |        0.750 |        0.983
       8.000 |        0.100 |        0.823 |        0.924
      14.000 |        0.237 |        0.484 |        0.722
       9.000 |        0.129 |        1.858 |        1.987
      11.000 |        0.094 |        0.332 |        0.426
       8.000 |        0.077 |        0.386 |        0.463
       4.000 |        0.202 |        0.993 |        1.194
      14.000 |        0.045 |        2.047 |        2.092
      10.000 |        0.102 |        1.672 |        1.774
       7.000 |        0.141 |        0.612 |        0.753
       7.000 |        0.196 |        0.742 |        0.939
       6.000 |        0.075 |        0.850 |        0.925
       6.000 |        0.499 |        0.505 |        1.004
      11.000 |        0.124 |        1.319 |        1.442
      10.000 |        0.078 |        0.760 |        0.838
       6.000 |        0.158 |        1.885 |        2.043
       7.000 |        0.077 |        0.369 |        0.446
      12.000 |        0.079 |        0.438 |        0.517
       7.000 |        0.076 |        0.664 |        0.741
       9.000 |        0.087 |        0.409 |        0.496
      13.000 |        0.076 |        0.875 |        0.951
       6.000 |        0.232 |        0.495 |        0.728
      11.000 |        0.076 |        0.388 |        0.464
       8.000 |        0.077 |        1.014 |        1.090
       6.000 |        0.077 |        2.257 |        2.334
      11.000 |        0.158 |        1.099 |        1.257
       9.000 |        0.223 |        0.360 |        0.583
       8.000 |        0.333 |        0.283 |        0.616
      13.000 |        0.157 |        0.765 |        0.922
      12.000 |        0.075 |        2.546 |        2.622
      12.000 |        0.076 |        0.529 |        0.605
      12.000 |        0.129 |        1.276 |        1.406
       7.000 |        0.206 |        0.546 |        0.752
       6.000 |        0.078 |        1.369 |        1.447
       7.000 |        0.110 |        0.899 |        1.010
       5.000 |        0.079 |        0.715 |        0.793
       9.000 |        0.115 |        1.144 |        1.259
      11.000 |        0.075 |        0.396 |        0.470
       5.000 |        0.164 |        0.385 |        0.550
       9.000 |        0.142 |        0.437 |        0.579
       7.000 |        0.076 |        1.082 |        1.158
      11.000 |        0.107 |        0.656 |        0.763
      10.000 |        0.024 |        0.454 |        0.478
       8.000 |        0.118 |        2.593 |        2.711
       8.000 |        0.300 |        0.390 |        0.690
       7.000 |        0.342 |        0.644 |        0.986
      10.000 |        0.281 |        0.513 |        0.795
      10.000 |        0.195 |        0.536 |        0.731
      11.000 |        0.226 |        0.647 |        0.873
       5.000 |        0.263 |        0.734 |        0.997
      12.000 |        0.214 |        2.276 |        2.489
       6.000 |        0.143 |        2.255 |        2.398
       6.000 |        0.356 |        0.710 |        1.066
       7.000 |        0.286 |        0.699 |        0.985
       7.000 |        0.210 |        2.441 |        2.652
      13.000 |        0.327 |        0.663 |        0.990
       4.000 |        0.126 |        0.370 |        0.497
       7.000 |        0.191 |        1.190 |        1.381
      11.000 |        0.131 |        0.473 |        0.604
       8.000 |        0.229 |        0.384 |        0.613
       9.000 |        0.107 |        0.427 |        0.534
      10.000 |        0.076 |        0.508 |        0.584
      11.000 |        0.075 |        0.391 |        0.467
      11.000 |        0.089 |        0.362 |        0.451
       8.000 |        0.432 |        0.224 |        0.656
       8.000 |        0.077 |        1.067 |        1.144
      15.000 |        0.184 |        1.478 |        1.662
      13.000 |        0.134 |        1.129 |        1.263
      13.000 |        0.255 |        0.631 |        0.886
       7.000 |        0.154 |        1.327 |        1.480
      12.000 |        0.273 |        1.498 |        1.771
      10.000 |        0.546 |        0.475 |        1.022
       7.000 |        0.387 |        0.483 |        0.870
       8.000 |        0.388 |        0.439 |        0.827
       6.000 |        0.576 |        0.646 |        1.223
       5.000 |        0.420 |        0.431 |        0.851
       7.000 |        0.217 |        0.286 |        0.503
       6.000 |        0.345 |        0.421 |        0.767
       8.000 |        0.276 |        1.035 |        1.312
       7.000 |        0.222 |        0.430 |        0.652
       8.000 |        0.269 |        0.327 |        0.595
       6.000 |        0.077 |        2.520 |        2.597
       5.000 |        0.308 |        0.379 |        0.687
      11.000 |        0.450 |        0.361 |        0.811
       9.000 |        0.431 |        0.445 |        0.876
      10.000 |        0.402 |        0.763 |        1.165
       7.000 |        0.416 |        0.575 |        0.991
       5.000 |        0.378 |        1.948 |        2.326
       6.000 |        0.640 |        0.430 |        1.070
       6.000 |        0.879 |        0.383 |        1.262
       9.000 |        0.368 |        1.520 |        1.888
       6.000 |        0.749 |        0.764 |        1.513
      11.000 |        0.296 |        2.548 |        2.844
       7.000 |        1.066 |        0.467 |        1.533
       8.000 |        0.398 |        1.734 |        2.132
      12.000 |        0.953 |        0.841 |        1.795
       9.000 |        0.344 |        0.400 |        0.744
      12.000 |        0.110 |        0.408 |        0.518
       8.000 |        0.391 |        0.538 |        0.928
       8.000 |        0.686 |        0.901 |        1.587
      13.000 |        0.058 |        0.451 |        0.509
       7.000 |        0.176 |        1.224 |        1.400
       5.000 |        0.328 |        0.378 |        0.706
       7.000 |        0.115 |        0.843 |        0.957
       7.000 |        0.216 |        0.701 |        0.917
       5.000 |        0.346 |        0.673 |        1.019
       9.000 |        0.560 |        0.373 |        0.933
       5.000 |        0.382 |        0.378 |        0.760
      15.000 |        0.215 |        1.307 |        1.522
       8.000 |        0.680 |        0.481 |        1.162
       6.000 |        0.269 |        1.605 |        1.874
       8.000 |        0.608 |        0.390 |        0.997
      10.000 |        0.264 |        2.040 |        2.304
       8.000 |        0.341 |        2.211 |        2.551
      13.000 |        0.697 |        0.460 |        1.157
      12.000 |        0.523 |        0.805 |        1.328
       9.000 |        0.687 |        0.745 |        1.431
      10.000 |        0.877 |        0.416 |        1.293
       4.000 |        0.727 |        0.527 |        1.254
      12.000 |        0.652 |        1.136 |        1.788
       9.000 |        0.731 |        1.086 |        1.817
       6.000 |        0.534 |        0.805 |        1.339
      10.000 |        0.116 |        0.504 |        0.620
       6.000 |        0.185 |        0.451 |        0.636
      11.000 |        0.263 |        0.288 |        0.551
      10.000 |        0.332 |        0.321 |        0.653
       7.000 |        0.408 |        0.472 |        0.880
      13.000 |        0.303 |        0.733 |        1.036
      10.000 |        0.173 |        1.235 |        1.408
      10.000 |        0.154 |        0.213 |        0.367
      10.000 |        0.401 |        1.879 |        2.281
       8.000 |        0.216 |        1.734 |        1.950
       3.000 |        0.207 |        0.581 |        0.788
      13.000 |        0.449 |        2.360 |        2.809
       8.000 |        0.088 |        0.479 |        0.567
      11.000 |        0.348 |        1.039 |        1.388
       6.000 |        0.179 |        0.332 |        0.511
       5.000 |        0.224 |        1.064 |        1.288
